,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.00106715247309955,0,0,0,0,0,-0.0404170458294895,0,0,0,0,0,0,0,0,0,0,0,0,0.515395297937496,-0.114112094726278,0.660621665367957,0.00755600286108547,0,0,0,-0.196292885321662,0,0,0,0.243016572908908,-0.30977592967368,0,0,0,0,0,-0.0547020039909921,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0.0117198559299371,0,0,0.195524765385621,0,0,0,0,0,0,0.113518230596168,0,0,0,0,0,0.132776727492638,0,0,0,0,0,0,0,0,0.133666733648386,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.228553956007991,0,0,0,0,0,0,0,0,0,0,0,-0.0156678780482717,0
X601939.CH.EQUITY,0,0,0,0.831718402670349,0,0.0207965932891071,0.0104839882274833,0,0,0,0,0,0.00454751897814771,0,0,0,0,0,0.0667261523491898,0,0,0,0,0,0,0,0,0,0,0,0,0.0145043650442007,0,0.0439627260597385,0,0,0,0,0,0,0,0.0718572428447223,0,0,0,0,4.33680868994202e-19,0,0.022329026116591,0,0,0
X601288.CH.EQUITY,0.0117911107785213,0,0.884387136635349,0,-0.0868745297493322,0,0,0,0,0,0,0,0,0,0.00643956155162505,0.0550752808467616,0,0.128359916403077,0,0,0,0,0,0,0,-0.0258892644458047,0,0.0519536239881875,0,0,0,0,0,0,0,0,0,0,0,0,-0.115822000545386,0,0,0,0,0,0,0,0,0,-0.0423717417918557,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.912725587314496,0,0,0,0,0,0,0,0,0,0.0983041733921553,0,0,0,0,0,0,0,-0.112378249506549,0,0,0,0,-0.0826366708923534,0,0,0,0.0791284950053556,0,0,0,0,-0.0565936681193625,0,0.0161420389317329,0,0,0.03442065422357,0,0.0568331752682956,0
X601988.CH.EQUITY,0,0,0,0,-0.0640601247525763,0,0,0,0,0,0,0,1.08923362122467,0,0,0,-0.0249148682177143,-0.220224783759689,0,0,0,-0.0649827689096621,0,0,0.216570274695834,0,0,0,0,-0.0193125376898993,0,0,0,-0.0871317894203958,0,0,-0.0176060324738424,0,0,0,0,0,0,0.0705477748665987,0,0,0.0427146174724796,0,0,0.00570946453754897,0.116108976052029,0
X600036.CH.EQUITY,0,0,0.350191931513264,0,0,0,0,0,1.73472347597681e-18,-0.0181422838758596,0,0,0,0,0,0,0.15941591836002,0,0,0.0253366195242142,0,0,0,0,0,0,0,0.151574454356705,0.0980980894367925,0,0,0,0,0.249936255860575,0,0,0,0,0,0,0,-0.0155434425670127,0,0,0.0301094186366348,0,0,0,0,0,0.0778546812849371,0
X1299.HK.EQUITY,0,0,0,0,0.132537868042131,0,0,0,0,0.19485986527857,0,0,0,0.0225223797136658,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.123324108095526,0,0,0.264005145707771,0.330937535848168,0.133778516627755,0.124765812874647,0,0,0,0,0.0424201077772498,0,0,0,0,0,0.0242634822769819,0.127474656102357,0,-0.189389489705826,0,0,0,0,0,0.154433294141154,-0.0324963676421106
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158386248258076,0,0,0.287504561152874,0,0,-0.237386983318866,0,0,0,0.159745460474869,0,0,0.105154645956619,0.39585745633404,0.178485753229452,0,0,0,0,0,0,0,0,0,-0.193489264134482,0,0,0,-0.0873240073774513,0,0.11010962270596,0,0,0,0,0,0,0.173519479697406,0
X388.HK.EQUITY,0,0,0,0,0.241130834251138,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2324249729782,0,0,0,0,0,0,0.489351461036602,0,0,0,0,0,0,0,0,-0.0940912555567138,0,0.00791133699858594,0,0,0,0,0.241780831783458,0,-0.102956246733837,0,0,0,0,0,0,-0.0928705657537559,0
