,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0282005192731352,0,0.0286709486657463,0,0,0,0,0,0,0,0.390685798164699,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028025811805817,0,0,0,0.202124616600512,0,0,0,0.115027622589498,0,0,0,-0.0160586709430227,0,0,-0.0173450859033157,0,0
X601318.CH.EQUITY,0,0,0,-0.0835723486555286,0,0.22045957591211,0,0,0.139779500648637,0,0.154806520270773,0,0,-0.0702343130982529,0.0321576090972147,0.115771372085338,0,0,-0.00548040810828371,0,0,0,-0.0954256073906528,0,0,0,0,0,0,0,0,0,0,0,0.145038940095381,0,0,0,0,0.363783350316856,-0.204906663730652,0,0.30740800751613,0,0.127894922716995,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.328068632200846,0,0,0.257897151423573,0,0.13400874655358,0,0,0,0,0,-3.46944695195361e-18,0,0,0.122399119819936,0,0,0,0,0,0,0,0.0772799967141394,0,0,-0.065303725173517,0,0,0,0,0,-0.0251919102447828,0,0,0,0,0,0,-0.100005088915213,0,0.369775047667769,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.162784852326369,0,0.291414573255111,0,0.148515484253753,0.331268181756848,0,0,0,-0.102317993036654,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.1276087455851,-0.0250458297001814,0,0,-0.211373258432683,0,0,0,-0.0387044181647734,0,0,0,0,0,0,0,0,0,0,0,0,0.124849603333299,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0498757948094083,0.232505598390563,0,0.142579885861072,0,-0.366506197163911,0,0,0,0,0.0947384761861448,0,0,0,0,0,-0.0116331237953767,0,0,0.399925444961466,0,0,0,0.460309236715329,0,0,0,0,0,0,0.0900397491382594,0,0,0,0,0,0,0,0,0,0,-0.0647681661439224,0,0,0,0.157053842021836,-0.0717238441050732,0,0,-0.00194633701977013
X601988.CH.EQUITY,0.22498467874241,0.0841130003265631,0.325986325303472,0,0,0,0,0,0.114302765457936,0,0,0.144828911224274,0,-0.222085751275837,0,0,0,0,-0.109368921677252,0,0,0,0,0.140941230822677,0.079999639292501,0,0.134622932746498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320603660789615,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0193296408698942,-0.011635625713731,0,0.0960601800222597,0,-0.0252878877341158,0.0284186738119874,0,0.318234599719104,0,0.26541904779289,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0531368534096797,0.0697929856934888,0,0,0.0757444324620895,0,0,0.091033181666289,0,0,0,0.114090246904571,0,0,0,0,0,0,0.0634405417642839,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0434184595313489,0,0,-0.0134366403549072,0,0.0178045634575557,0,0,0,0.33661367550991,0,0.109740231838789,0,0,0,0,0.152235967323354,0,0,0,0,0,0,0,0,0,0,0,0.0204884014848717,0,0,0,0.125216152465584,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.143945175767147,0.275004529970483,0,0,0.0918688022742754,0,0,0,0,0.0440983563852469,0,0,0,0,0,0,0,0,0.0910632170833613,0,0,-0.151655675694043,0,0,0,0,0.158030009985101,0,0.0486733301990001,0.0190894231736501,-0.339130216410901,0,0,0,0,0,0,0,-0.125492181204176,0,0,0.00801416902974947,0.130020403799919,0,0,0,0,0.0308221034050176,0,0,0,0.041359456492949
X601658.CH.Equity,0,0,0,0,0,0,-0.00110606090640019,0,0,0,0,0,0,0.0195764240637175,0,-0.136229256534984,-0.0589313060803648,0,0,0,0,0,0,0,0.245424717867716,0,0,0,0,0,0.0941909934923767,0,0,0,0,0,0.386760936550027,0,0,-0.159333492320984,0,0,0,0,0,0,0,-0.0558975109057205,0,-0.248581307767277,0,0
