,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.130894579405169,0,0.0681987459701159,0,0,0,0,0,0,0,0.369802172174968,0.0772214693951336,0,0,-0.113544191468773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01262018772816,0,0,0,0,0,0,0.18597616708288,0,0,0,0,0,0.125978089201205,0,0,0,0.0492937796249256,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.112384657048505,0,0,0,0.00140128761979491,-0.176399245516877,0,0.0931261730853916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230403605174746,0,0,0,0,0,0,-0.254203247682005,0,0.448081286209129,0.0493989003328802,0.130399206241509,0,0,0,0,0.187094491479391,0,0,0
X601939.CH.EQUITY,0.221133905282441,0,0,0.255973957115725,0,0.14819739905866,0,-0.0489845403031221,-0.0289586657785556,0,0,0,0,0,0.0320323638162621,0,0,0,0,0,-0.00975828860583161,0.0635242995676852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487391262483012,-0.0956192594684236,0,0,0.0178291924877034,0,-0.0385433929409721,0,0,0.0344977111959476,0,0,0
X601288.CH.EQUITY,0.413297203379592,0,0.194841559444983,0,0,0.154069423355985,0,0,0.0263551516331519,0,0,0,0,0.0413483492973493,0,-0.118183430983272,0.0482458142467126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203121358197841,0,0,0.0386728420830762,0,0,0,0.156283520410187,0,0,0,0,0,0,0,0,0,0.1786530930311,0,0
X5.HK.EQUITY,0,-0.0538866262559658,0,0.222512401447083,0,0.0452142376465361,0,-0.214164529707048,0,0,0,0.0675749138745502,0.0413195002943604,0,0,0,0,0,0,0.679328010153553,0,0,0,0,0.169375252395387,0,0,-0.0604024453611645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217536091618565,0,0,-0.0832781548930838,0,0
X601988.CH.EQUITY,0.140612901231997,0,0.125711321010291,0.149424031824753,0,0,0,0,0.100395391928146,0,0.102037797290884,0,0,-0.241952849833303,0,0,0,0,0,0,0,0,0.0697152332999632,0.250641017024841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113184116583504,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.009852556130844,0,0,0,0,0,0.113340639436605,-0.00292838127340522,0,0,0,0,0,0.274410859883115,0.181173567648848,0,0,0,0.0890091404415923,0,0,0,0,0,0,0,0,0,0,0,0,0.116922652492698,0,0,-0.00245664661518595,0,0,0,0,0,0,0.0946629861948488,0,0,0,0,0.126475373084495,0,0,0.0197548396208039,0
X1299.HK.EQUITY,0,0,0,0,0,-0.00307855399437231,0.0103222665756851,0,0,0,0.209826409580383,0,0,0,-0.141525190309967,0,0,0,0.335598003099753,0.239011023725487,0,0,0.0201895788463476,0,0,0,0,0.153072780048788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607788346321972,0,0.121165852587003,0,0,0,0,0
X601628.CH.EQUITY,0.372490401894552,0.283196506496905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414582773617619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600768791464613,-0.189268909649173,0,0,0,0,0,0,0,0,-0.108302871457358,0.176351161065986,0,-0.173624846471676,0,0.0302363511531989,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
