,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109357913699061,0,0,0,0,0,0,0,0,0,0,0,0.606563998622419,0.462373818020486,-0.083462798503551,0,0.0976637183607011,0,0,-0.00144410077891125,0,-0.113850784949821,0,0,-0.246665881375262,0,0,0,-0.434912890149407,0,0,0,0,0,0.0590578958830843,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0429850071869201,0,0,0.222994062400106,0.0642260356625419,0,0,0,0,0,0,0,0,0.294618114477948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465987740539739,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.417278862576624,0,0
X601288.CH.EQUITY,0,0,0.255853435538081,0,0.353378863761192,0.11101606594651,0,0.0369000285945056,0,0,0.00838273547770386,-0.0190071638253462,2.71050543121376e-20,0.163890734281371,0,1.73472347597681e-18,-0.0188543171812422,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0696752447520263,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.239085993971547,0,0,0,0,0,0.455959405985702,0,0,0,0,0.172279585393466,0,0,0,0,0,0,0,0.224681802045825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438861348015694,0,0,0.0644653973135501,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.230940888848748,0.10125365521216,0,0,0,0.102959584139318,0.0985922608775421,0,-0.04452980421962,0,0,0,0,0,0,0,0,0.00368587777432231,0,0,0,0,0.0328583345917922,0,0,0,0,0,0,-0.0178077844644414,0,0.255389191669454,0,0,0,0.0279523231798716,0,0,0,-0.0857604028458034,0,0,0,0,0,0.120425744707869,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.350403055233152,0,0,0,0,-0.0770297403677875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14617578615068,0,0,0.0941303839672674,0.0558940921874136,0.0890299297472405,0.0401460791436518,0,-0.0306992469404959,0.0814795302462975,0,0.131883418332743,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0778249100392903,0,0,0,0,0,0,0,0,0,0.0334192525841412,0,0,0,0,0.185357695180713,-0.0589907232681762,0,0,0,0,0,0,0.161084655484325,0,0,0,0,0,0,0.021925112098518,0.0386213633128977,0,0,0,0.173023405565227,0.117239551695308,0,0,0,0,0.44453023839892,0,0,0.0890980263697895,0
X5.HK.EQUITY,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0620028340494065,0,0,0,0,-0.163664541492408,0,0,-0.324529666206434,0.77642163491667,0,0,0,0,0.680860596678603,6.93889390390723e-18,0,0,0,0,0,-0.1560704677153,0,0,0,0,0,0.21820481379786,0.177183629509232,0,0,0,0,0,0.106221797383901,0
X601658.CH.Equity,0,0,0,0,0.00989612952219196,0,0,0,0,0,0,0,0,0,0,0,0,0.212190884868093,0.0385740283768437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250021364059932,0,0,0,0,-0.0132517573973939,0,0,0,0
