,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.238227429294706,0,0.202896283630077,0,0,0,0,0,0,0,0.153968620474533,0.166962042506487,0,0,0,0,0.101801282999247,-0.117983817410479,0,0,0,0,0,0,0,-0.151187868309407,0,0,0,0,0,0,0,0,0,0.0295485113825108,0,0,0.0421807075541184,0,0,0,0,0,0,0,0.0841480514923387,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0539824280269007,0,0,0.0645158249269815,0,0,0.228030975504506,0,0,0,0.138479209850016,0,0,0,0.217900877138888,0,0,0,0,0,0,-0.0117627809048277,-0.00881358544018686,0,-0.10763226971109,0,0,0,-0.154786987712724,0,0,0,0.230289107296801,0,0,0,0,0.140153177595268,0.2801925566485,-0.249629319277033,0,0.250875679143731,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.659591775824669,0,0,0,0,0,0,0,0,0,0.0833579137889769,0,0.0332766224457518,0,0,0,0,0,0,0,0,0,0,0,0.00167667872279944,0,0,0,0,0,0.0561463377812876,0,0,0.241397273150981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.292758572011109,0,0.0903703161323377,0,0,0.401062376952876,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0263151656348437,0.121790407367159,0,0,0,-0.0481177531874257,0,0,0,0,-0.0445061206148209,0,0,0,0,0,0,0,-0.0460610731790123,0,0,0,0,0,0,0.141958910248623,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.209988782720684,0,0.242768335183261,0,0,0,-0.0531632122480014,0,0,0,0,0.196494050650947,0,0,0,0,0,0,0,0.48912395746784,0,0,0,0,0,0,0,0,0,0.30839751695259,0,0.038838581300982,0,0,0,0,0,0,0,0,0.047617190243775,0,0,0,0,0,0.21237706080907,0,-0.0736223525999483,0,-0.0783360438549303
X601988.CH.EQUITY,0.184993686272216,0.038093399317532,0.209910960162107,0,0,0,0,0,0.14327865218365,0,0,0.0170367471006472,0,-0.20251039351765,0,0,0,0,0,0,0.0785714244666533,0,0.154443171828371,0,0,0,0,0,0,0,0,0,0,0.0526423195021619,0,0,0.0295379473304573,0,0,0.194967042978037,0,0,0,0.0829178381036279,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.164427448039286,0,0,0.0317934718437223,0,0.127542313377933,0,0.372952537624422,0,0.0321998777565116,0,0,0,0,0,0,0,0,0,0,0,0,0.0847507584673774,0,0.110220071820027,0.0238987462332066,0,0.0527865992277048,0.00918611460340594,-0.0212010282350668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.135293597120343,0,0,0,0.120732922803221,0,0,-0.0793388239776491,0,0,0,0.231227459178772,0,0,0.0624486954149399,0,0,0.0307158458642867,0,0.0316507109404063,0,0.0585824111819272,0,0,0,0,0.0187137078703683,0.250653826315772,0,0.00377049141457589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.237662621884676,0.139131024747957,0,0,0,0.00570638481901338,0,0,0,0,0,0,0,0,0,0,0.0478936065002765,0,0,0,-0.123487903501859,0,0,0,0,0,0,0.156443714889088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925575293328285,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.240024542460592,-0.537505960125591,0,0,0,0,0,-0.0523860577810172,0,0,0,0,0.718485910644677,0,0,0,0,0.0935422182444664,0,0,0,0,0,0,0,0,0,0,0,-0.586996290808001,0,0.127043607598984,-1.73472347597681e-18,0,0,-3.46944695195361e-18,0.393034893421309,-0.180214785656987,-0.0056102338282654,0,0,0
X601166.CH.EQUITY,0,0,0.0104401869947396,0.0199209161723618,0,0,0.427730154202105,0.0839797213536326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524148283015246,0.076517165098559,0,0,0.364607414962649,0,0,0,0,0,0,0,0,0,-0.0159468395578616,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0665143003107638,0,0.0125224308717258,0,0.0183649928391379,0,0,0,0,0,0.545090904667294,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.00947537483058689,0,0,0,0,0,0,0,0.151261144811859,0,0,0,0,0,0,0,0.076167979707364,-0.0475936154419927,0,0,0,0,0,0,0,0,0
