,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.205528119659165,0,0.0734665713365796,0,0,0,0,0.2821852438295,0.0559664264491241,-1.38777878078145e-17,0,0,0,0,0,0,0.168149870696762,0,0,0,0,-0.00416485878947312,0,0,0,0,0,0,0,0.124314777433684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370155373570986,0,0,0,0,0.0163826400499576,0
X601939.CH.EQUITY,0.458514265530447,0,0,0.0178178705956892,5.42101086242752e-20,0,-0.0321528659079339,0,0,0,0.191708249138384,0,0.228233429637436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.00862225427046299,0,0,0,0,0,0,0,0,0,0.000195718273064831,0,0
X601318.CH.EQUITY,0,0,0,0,0.14816451182442,0,0,0,0,0,0.00573460084819226,0.287472823480299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241653507378286,0,0,0,0,0,0,0.00686959858051907,0,0,0.0738477717429958,0,0,0.0691909860722673,0,0,0,0,0
X601288.CH.EQUITY,0.424694148276733,0,0.0177897272364821,0,0.209117158534952,0,0,0,0,0,0,0,0.0162935289304939,0,0,0,0,0,0,0.0720826213293848,0.119500087387028,0.0417447530386312,0,0,0,0,0,0,0,0,0.0183667646283546,0,0,0,0,0,0,0,0,0,0.0307531679368256,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0586612238257028,0,0.22864591987711,0,0,0,0,0,0,0.162998860935641,0.223898008544959,0.125228735575699,0.0828338393648552,0,0,0.0248498225055774,0,0,0.0555615189754755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564970604543273,0,0,0,0,0,0,0,0,0,0,-0.0942184442439346,0
X600036.CH.EQUITY,0,0,0.0196609344102839,0,0,0,0,0,0,0,0,0.409571068856041,0,0,0,0,0,0,0,0,0,0,0.0527905766034461,0.0138072110035432,0.126798096259507,0,0,0,0,0,0,0,0,0,0,0.0863293017559446,0,0,0,0.0580437570259459,0,0,0,0,0,0,0,0,0,0.265162483595709,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.117635429939635,0,0,0,0,0,0,0,0,0,0,0,0.00564785077614251,0,0,0,0,0,0,0,0,0.074373379882204,0,0,0.158495730657838,0,0.0455335466453391,0,0,0.1984930811111,0,0,0,0,0,0,0,0,0,0,0,0,0.199582869779804,0,0,0,0
X5.HK.EQUITY,0,-0.164289380360894,0,-0.11234204080687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21878820928183,-0.793133386817377,0,0,-0.0083296825275431,0.491407252542344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422790085042415,0,0,0,0,0,0,0,0,0,-0.0878342764413046
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.147082164059747,-6.93889390390723e-18,0,0,0,0,0.0896155653116527,0,-6.93889390390723e-18,0.186060017449011,0.116843433812749,0,0,0,0.163600637055333,0,0,0,0.0394886939193496,0,0,0,0,0,0,0,0,0,0,0.0327969465473074,0,0,0,0,0,0,0,0,0,0.0505435087891979,0
X601658.CH.Equity,0,0,0,0.349131046248542,0,0,0,0.0706696001221726,0.0994635378539341,0,0,0,0,0,-0.340475025375888,0,0,0,0,0,0,0,0.0868420310043942,0,0,0,0,0,0,0.726185432942811,0,0,0,0,0,0,0,-0.0161149610722441,0,0,0,-0.122744706926468,0,0,0,0.475108643759414,0,0,0,-0.117747329439279,0,0
X601328.CH.EQUITY,0,0,0,0.208418257177074,0,0,0,0,0,-0.0755096391703333,0,0,0.23087521542582,0,0.00539328999909045,0,0.0399884653299987,0,0,0.215938879033135,0,0,0,0,0,0,0,0,0.0171321175170947,0,0.235815956797792,0,0,0.115709432101766,0,0,0.0305120319758173,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0426555725633062
X601166.CH.EQUITY,0,0.0776119534122034,0,0,0.0293784081161394,0.212229211737817,0,0,0.0325704519391654,0.0025660790001363,0,0,0,0.0533264653368067,0,0,0,0,0,0.0864881531572384,0,0,0,0,0,0,0,0,0.0138131301428194,0,0.187493819156363,0,0,0,0,0,0,0,0,0.0530223912269414,0.0262012054153196,0,0.0722295079744292,0,0,0.0137375398086235,0.1461014038433,0,0,0.0610196046815545,0.00350408156674526,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.26550921041754,0,0,0,0,0,0,0,0,0.305150825368933,-1.38777878078145e-17,0,0,0,0,0.178559240533618,0,0,0,0,0,0,0.0704269468810832,0,0,0,0,0,0,0,0,0,0,0,0.0820430216660005,0.0684956983411038,0,0,0,0,0,0
