,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.131894787549692,0,0.177848190487399,0,0,0,0,0,0,0,0.323394953701812,0,0,0,0,0,0,0,0,-0.16719596119099,0,0,0,0,0.103971484446056,0,0,0,0,0,0,0,0,0.0675230079144306,0,0,0.171547825085576,0,0,0,0,0,0,0,0,0,0.138110688409803,0.0112516881392165,0,0,0
X601318.CH.EQUITY,0,0,-0.110355481761412,0,0,0.0718550246848606,0,0,0.167326077334253,0,0,0,0.112222861569686,-0.0257019963088924,0,0.282695147738135,0,0,0,0,0,0,0.0389622728792622,-0.00591790658440467,0,0,0,0,0,0,-0.189532056397644,0,0,0,0.312177609307096,0,0,0.031874164490874,0,0.233372835062229,-0.187409610516719,0,0.183243964797065,0.133462480866334,0,0,0,0,-0.0810720463541166,0,0,0
X601939.CH.EQUITY,0.617447521685895,0,0,0.0278765779825888,0.0341628488152941,0,0,-0.0754571837854683,0,0,0.173232544520233,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370800133768055,0,0,0,0,0,0,0,0.274282790416502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.301195694526991,0,0.138386855550928,0,6.93889390390723e-18,0.340548053265847,0,0,0,0,0.0251697296764079,0,0,0,0,0,0,0.0563966277614465,0,-0.00471204209087852,0.0407619566403732,0.0727616375284577,0,0,0,-0.0441941881532626,0,-0.0680661610905876,0,0,0,0,0,0,-0.133910219521543,0,0,0,0,0,0.206804653307924,0,0,0,-0.0823370253154608,0,0,0.12275289017887,0,0,0,0
X5.HK.EQUITY,6.93889390390723e-18,-0.0506741891922047,0,0.041993717757009,0,0.21269821804097,0,-0.164666657771059,0,0,0,0,0.224021456653379,0,0,0,0,0,0,0,0,0.534484378439814,0,0,0,0,0,0,0,0,0.235965953693795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101543015174613,0,0,0,-0.0223785029918262
X601988.CH.EQUITY,0.152815353614102,0.0866201812679185,0.362314317404824,0,0,0,0,0,0.163780031411868,0,0,0.0527154553488123,0,-0.132132847702413,0,0,0,0,0,0,0,0.112825840544861,0,0,0,0.00209005636350736,0,0,0,0,0,0,0,0,0,0,0,0.0987580142074208,0,0,0,0,0,0.0892435185093998,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0471525487848765,-0.0738190872924992,0,0.291220731803787,0,-0.0541684144836494,0.0373702585043763,0,0.303271296150748,0,0.20080733600862,0,0,0,0,0,0.0519437306675576,0,0,0,0,0,0,0,0,0.0257430917691362,0,0.0088788991334652,0.0261726978483116,0,0.109008350530998,0,0,0,0.0543191417003999,0,0,0.0302828798394152,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0147271920796528,0,0,0,0,0.0106978080791404,0,0,0,0.137327028031809,0,0,-0.167553503053313,0,0.0681307191617731,0,0.210265124126795,0,0,0,0.00822579710766437,0,0,0.245314018637702,0.10066524889141,0.0541830647547677,0,0,0,0,0,0.0780519343158668,0.0773372024574849,0,0.00810034136641752,0,0,0,0,0,0,0.0177667248386085,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.129167391350328,0.215435837879337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732066379254656,-0.103682297761131,0,0,0,0,0.208726765133237,0,0,0,-0.0989100738887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133662577760044,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.23046822215794,-0.473157437291397,0,0.0153598427512917,0,0,-0.046174754896358,0,0,0,0,0,0.535309681224895,0,0,0,0.122754697927609,0,0,0,0,0,0,0,0,0,0,0,0,-0.602382221924864,0.132693827431355,0,0,0,0,0.686658996112004,0,-0.110647973283534,0,-0.207737414801402,0,0
