,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X600030.CH.EQUITY,0,0,0,0.0212529569546775,0,0,0,0,0,0,0,0,0,0.418097048670479,0,0,0.0073253439799861,0,0,0.12833799083166,-0.00104846713848721,0,0,0,0,0,0,0,0,0,0,0,0.249002313626496,0.0101829194690598,0,0,0,0,0.197663485203994,0,0,-0.0178422004906784,0,0.0384993977648649,0,0,-0.0877245179389076,0.111683823215106,0,0,0,0
X601658.CH.Equity,0.115963144739155,0.0371794015317652,0.32850077782114,0,0.0111870696668317,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.190694272746552,0,0,0.181066606092608,0,0,0,0,0.0465627342327635,0,0,0.010811254141304,0,0,-0.0387367241879896,0,0,0.074241879265864,0,0,0,0.0591340181928548,0,0
X601166.CH.EQUITY,0,0,0,0,0.0475789370081076,0,0.0811878965640247,0,0,0,0,0,0,0,0.00275402825464155,0.0257502809091948,0,0,0,0,0,0.0306898577042918,0,0.0616203361660703,0.482079052036931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356492705474161,0,0.025550959548888,0,0,0,0.205163114531662,0,0.0296070229640386,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.669385258135958,0,0,0,0.0565372337952202,0,0,-0.0138738267109322,0,-0.075699890221193,0,0.0312912392616306,0,0,0,0,0,0,-0.00245254141529545,0,0,0,0,0,0,0,-0.0197330829370014,0,0.198339352384785,0,0,0,0,0,0,0,0,0,0,-0.0104680346152146,0,0
X000002.CH.EQUITY,0,0,0,-0.269525614532274,0.163527418210584,0,0,0,0.332681211281824,0,0,0,0.155374147942696,0.410080605763799,0,0,0,0,0,0,0.0726144822703385,0,0,0,0,0,0,-0.0177067794545991,0,-0.0800807088802164,0.0771702189330045,0,0,0,0,0,0,0,0,0,0,0,0,0.0159936060069982,0,0,0,0,0.00755311174086975,0,0.0111751770295499,0
X000001.CH.EQUITY,0,0.0946202992227842,0,0,0,0.657215892770364,0,0,0,0,0,0,0.0442047399606312,0,0,0,0,0,0,0,0,0,0,0,0,0.0553912966564167,0,0.111103661173005,0,0,-0.0712782642032132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190307630014891
X601328.CH.EQUITY,0.32421174913835,0,0.0105378414774016,0,0,0,0,0,0,0,0,0.0043743065370298,0,0,0,0,0,0,0.108872583702996,0,0,0,0,0,0.00732954520081781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473996572438772,0,0,0,0,0,0.161558157200753,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.288414631405316,0,0.281230352401105,0.0345643845494428,0,0,0,0.0759033705862428,0,0,0,0.0332426011477825,0.00614808389398846,0,0,0,0,0,0.19171284592042,0,0,0,0,0,0.0428641257702856,0,0,0,0,-0.138250199355465,0,0,0,0,0.293461936466111,0,0,0,0,0,0,-0.0315094622024015,0,0,0,0,0,0,0,0,-0.0943995733200149
X600000.CH.EQUITY,0.207370092346498,0,0,0,0,0,0,0,0,0,0,0.52449737225538,0,0,0,0,0,0,0,0,0.110293114480652,-0.000143305875337824,0,0,0,-0.0809515977385083,0,0,0,0,0,0,0,0.010973455193297,0,0,0,0,0,0,0.634090239624497,0,0,0,0,0,0,0.0188602243209925,0,0.281211519135611,0,0
X601319.CH.EQUITY,0,0,0.204037808035345,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0318103967504818,0,0,0,0.171298185863233,0,0,0,0,0,0,0,0,0,0,0,0,0.0220848382292333,0,0,0.0316307217348166,0,0,0,0.116006149383125,0,0,0,0,-0.0668737520579366,-0.0290073097889083,0,0,0.195465398240816,0,0,0.0631590486927308,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106053396802585,0,0,0,0,0,0,0,0,0,0,0,0,0.00813545836539165,0,0,0.202873348554027,0,0,0,0,0.294452008325799,0,0,0.0558040818740059,0,0,0.029517279145891,0.0708372075062675,0.194152325112798,0,0,-0.388102057681431,0.307722891552351,0,0,0,0.169023910968723,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0371324691010287,0,0,0.115305223044204,0,0,0,0,-0.0568981577593023,0,0,0,0,0,0.0361050135004477,0,0,0,0,0,0,0,0,0.226278468187425,4.33680868994202e-19,0,0,0,0,0,0,0.167226044581947,0,0,0,0.24150372120671,0,0,0,0,0.0679326645401266,0,0,0,0.119812141395502,-0.0432040613320996
X300059.CH.EQUITY,0,0,0,0,0.00739763196788715,0,0,0,0,0.087132063100595,0,0,0,0,0,0,0,0,0,0,-0.0576000613877861,0,0,0,0,0,0,0,0,0,0,0,0.437150612486674,0,0,0,0,-0.0112286152802576,0.00353156833752609,0.0952292814942129,0,0,0,0,0,0,0,0.221007019876635,0,0,0,0
X600016.CH.EQUITY,0.194266725877496,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0513635092555341,0,0,0,0.00343707125236965,0,0,0,0,0.0331381810099675,-0.132281239195875,0,0,0.243788402819395,0,0,0.133784820468522,0,0.0430989575775664,0,0,0,0,0,0,0,-0.0804494034570177,0,0,0,0,0,0,0.211140163675084,0.0899178118790913,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,2.77555756156289e-17,0,0,-0.0470687793621434,0,0,0.318246500813006,0,0,0.0698266671005825,0,0.098943613149744,0.030259362980132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992342465236364,0,0,0,0,0.006668122733806,0,0,0.126690821028147,0.417715350253291,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.683983688361654,0,-0.266459249963669,0,0,0,0,0,0,0,0.144668055310528,0,0,0,0,0,0,0,0.119209987360052,0,0,0,0,0.0450920909774934,0,0,0,0,0,0,0,0,-0.213456282812689,0.17471968494446,0,0,0,0,0,0,0,0,0,0,0,0.181189938082947,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.119589925568281,0,-0.0774062752949612,0,0,-0.118643666154372,0,0,0,0,0,0,0.268440764140595,0,-0.00809086797101758,0.0718571192674452,0,0,0,0.122797256171635,0,0,-0.133289880778165,0.167957641803211,0,0,0,-0.109554607556786,0,0.315929888982753,0,0,0,0,0,0,0,0,0,0,0,0.224420244776612,-0.230142749939349,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.468927432182904,0,0,-0.11833949973345,0,0.113756804030496,0,0.362316598811155,-0.12232897999664,0,0,-0.276512569407116,0,0.0552407954111883,0,0,0,0,0.285651337351381,0,0,0,0,0,0,0,0,-0.0474291447334982,0,0.0429263000600319,0,0,-0.0675612852383074,0.00304436316561101,0,0,0,0.124174726553333,-0.020889603863755,0,0,0.0597341391517347,-0.0450603545019115,0
X600048.CH.EQUITY,0,0.101586312780744,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.622589184563939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191471011666106,0,0,0,0,0,0,0,0,0,0.0331986227547902,0,0,0.0679487372878956,0,0,0.0268580110301424,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0408550798724871,0,0,0,0,0,0,0,-0.0806176156830876,0,0,0,0,-0.107385309220172,0.257592262109543,0.157096971233405,0,0,0,0,0,0,0,0,0.321940361593984,0,0,0,0,-0.0944476706703346,0,0.302029380557249,0,0,0,0,0,-0.0884982230758729,0,0,0,0,0,-1.38777878078145e-17,0.128643919698801,-0.00963261225600803
X2007.HK.EQUITY,-0.0756398597312601,0,0,0.172362348916102,0,0,0,0,0,0,0,0,-0.0345421606642432,0,0,0,0,0,0,0,0,-0.0880848843763991,0,0,0,0,0,0,0,0.555671376254041,0,0,0,-0.122424754532156,0,0,-0.16807479470272,0.49749122508411,-0.0393822239172526,0,0,0,0.0318522939608576,0,0,0,0,0,0,0,0,0.0879882890561624
X601818.CH.EQUITY,0.194369516189222,0,0,0,0.0131946089778873,0,0,0,0,0,0,0.111719739782343,0.164357599725241,0,0.0958533279860442,0,0,0.114564257053754,0,0.0609778807798874,0,0,0,0,0,0,0,0,0.0212344213194946,0,0,0,0.0165022887446274,0,0,0,0,0,0,0,0,0,0,0,0.0461921834425859,0.0058261753815512,0,0,0,0,0,0
X601688.CH.EQUITY,0,0.0421492166982,0,0.0803298132657919,0,0,0,0,0,0,0.21700396969981,0,0,0,0,0,0,0,0,0,0,0,0.0651603131148982,0,0.0424443863750171,0,0,0,0,0,0,0,0,0,0.106513774410239,0,0,0,0,0.191048729544456,0,0.0373888463013195,0.11238722144281,0,0,0.0396019664805497,0,0.242483419365244,0.0619588872076847,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473406734344666,-0.21973613696967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205914201986907,0,0,0,0.419906827292521,0,0,0.0712636004064803,0,0,0,0,0,0,0,0,0,0.170759795447952,0,-0.00472183057895395,-0.0273922577859646,0.0971642757634511
X600837.CH.EQUITY,0,0,0,0,0.00758198712834817,0,0,0,0,0,0.322969795516781,0,0,0,0,0,0,0.100947744342068,0,0,0,-0.0297536204750716,0,0,0,0,0,0,0,0,0,0,0.32275342991611,0,0,0,0,0,-0.0229276919740328,3.46944695195361e-18,0,0,0,0,0.064332661489199,0,0,0.0984476448675456,0,0,-0.0261119917185944,0
X601336.CH.EQUITY,0,0,0,0.322490374111886,0,0,0,0,0.0270408045233438,0,0,0,0,0,0,0,0,0.114939935704702,0,0.149770852857153,0,-0.141488067324533,0,0,0,0,0,0.0119452643834341,0,0,0,0,0.273389178346045,0,0,0,0,0.149853822832368,0,0,0,0,0.00968354041093888,0,0,0,0,0.0317328419439703,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.081951117624866,0,0,0,0,0,0,0.0676113649190364,0,0.00917132840465457,0,0,0,0,0,0,0,-0.146750512326005,0.00823687719751491,0.0293063491879253,0,0,0,0,-0.0907234503246631,0,0,0,0.129841604134886,0.218880047827216,0.0868436800215854,0,0,0,0,0,0.211595045590154,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.141071065790064,0,0,0.0909837986809361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445791181131585,0,0.26704972774348,0,0,0,0,0,0.365188598550718,0,0,0,0,0,0.0557188639962634,0,0,0,-0.128990767395127,0.0584754513174032,-0.0861473944823687,0,0.0999669738166447,0,0
X002736.CH.EQUITY,0.0491371542480826,0,0,0,0,0,0,0,0,0.0598523354308241,0,0,0,0.151232394534384,0,0,0.0570940794123616,0,0,0,-0.03713972961853,0,0,0,0.0129945055046696,0.0828354953571663,0,0,0,0,0,0,0,0.124898602596853,0,0,0,0,0,0.320438037820443,0,0,0,0,0,0,0,0,0.044475623314801,0.0173569747698972,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.00783208710365653,0,0,0,0.166126700465172,0,0,0,0,0,0,0,0,0,0,0,0,0.0934012316664403,0,0,0,0,0,0,0,0,0.210512444093892,0.172313755964337,0,0.111420554859954,0,0.030498001323546,0,0,0,0,0,0,0.122468943081089,0,0.156162355800016,0,0,0,0.0925326086293997
X001979.CH.EQUITY,0,0,0,0,0,0,0,-0.125691101657969,0,-0.0924177708972277,0,0,0.237671966966993,0,0,0,0.0923297326357283,0,0.661894175287762,0,0,-0.0554828951080279,0,0,0,-0.00297407700316375,-0.199550266566865,0,0,0,0.0167604845080189,0,0,-0.0974923966469653,0,0,0,0,0,0,0,0,0.0400861297443432,-0.051175882376851,0,0,-0.00265332174279447,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.421107452245504,-0.116186945939746,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.460285824510252,0,0,0,0,0,0,0,0,0.219937734657973,0,0.0156646100208814,0,-0.146428389306184,0,0,0,0.00969371918055882,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.206506948675031,0,0,0,-0.0787337890811902,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.242126852748412,0,0,0,0,-0.237856174370813,0,0,0,0,0,0,6.93889390390723e-18,0.285719466939859,0,0,0,0,0,0,-0.0942286500032843,0.0607358611536119,0,0,0.362176940055527,0,0,0,0,0.0450220887405972,-0.288906458550459,0,0,0,0,0.0689067452327365,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.154208301133013,0,0,0,0.0941448400244716,0,0,0,-0.199741177293964,0,0,-0.212177355770875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122511443883119,0,0.0276061623968485,0,0,0,0.148476524207125,0.17174409831333,0,0.745823150781206,0,-0.154874826558968
X601229.CH.EQUITY,0,0,0,0,0,0,0,0.0740076871258135,0,0,0,0,0,0,0,0.0530604560101144,0.0353660192882419,0,0,0.623197608690216,0,0,0,0,0,0.0693073381338301,-1.73472347597681e-18,0,0,0,0,0.0982957196892553,-6.93889390390723e-18,0,0,0,0,0,0,0.049585595915287,0,0,0,0,0,0,0.0812028398470604,0,0,0,0,0.0124743273084956
X000776.CH.EQUITY,0,0,0,0.0276100150119048,0,0,0,0,0,0,-1.73472347597681e-18,0.0438045256594097,0,0,0,0,0,0,0,0,0,0,0,0.121264062423808,0,0,0,0,0,0,0,0,0,0.0735187332511371,0.123709313805932,0.194614335562828,0,0,0,0.119539935787187,0,0,0,0,0.219023143995102,0,0,0.100538039957423,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0932806422405973,0,0,0,0.122127766572647,-0.0838072169587347,0,0,0,0,0,0,0.341451464562532,0,0,0,0,-0.0218263127945706,-0.0711409221838481,0,0.0302774549182253,-0.110066188741086,0,0,0,-0.0790876306090065,0,0,0,0.443140518445333,0,0,0,0,0,0.0977102284286583,0,0,0,0,0,0,-0.154024400300346,-0.157248628610691
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0616471357435384,0,0,0,0,0.109350181395229,0,0,0,0,0,0,0,0.217791910027809,0,0,-0.145814170554698,0,0,0.0102934743604724,0,0,0,0,0,0,0,0.143106115647867,-0.0292864995628456,0,0.519489632806741,-0.0274435660996641,0,0,0,0,0.198747816840121,0,0,0,0,0.1360172220771,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.715395869987903,0.0261489187897127,-0.122773968534142,0,0,0,0.0161436475865364,0,0,0,0,0,0,0,0,0,0,0,0.185484337675227,0,0,0,0,0,-0.0478203251243746,0,0,0,0,0,0.0164292640420896,0,0.169112381511773,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0611759647075887,0.0341121635271973,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0466467159083415,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.359282205521897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115403673951195,0,0,0,0.170584653993225,0,0.220501216322816,0,0,-0.0213898923389916,0.565728874798845,0,0,-0.0798092103893493,0,0,0,0,-0.102526553057411
FXI.US.EQUITY,-0.206790347937262,0,0,0,0,0,-0.0442078764462204,0,0.112048720628332,-0.0426288469776331,0,0,0,-0.239651510966061,0,0.224358731610673,0,0,0,0,0.0744822562739421,0.110601936765819,0,0.0739789334919501,0,0.0552622484691663,0,0,0,0.133262755312356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212069492990855,0,0,0,-0.310692166003818
VXFXI.INDEX,0,0,-1.73472347597681e-18,-0.0203626190858355,0,0,0.125265535657193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735864334239532,0,0.065502584820286,0.0484745883475602,0,0,0,0,-0.752650825637273,-0.239567492102162,0,0,0,0.0107196771242117,0,0,0,0,0,0.205047278988069,-0.111137356354651,0,0,-0.0392067647065207,0,0.333594520296068,0,-3.46944695195361e-18,0,-0.308629831034349,-0.447260800056156,0
