,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.172575868058539,0.200386699298832,0,0,0,0,0,0,0,0,0,0,0,0.0444975313975155,0,0,-0.191120594943469,0,0,0,0,0,-0.291053804596487,0,0.0487706448584235,0,0.86586690264106,-0.151666560080739,0,-0.0998577484441572,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.136359266773388,0,0.19244052480045,0.0183888766929531,0,0,0,0.0299077730387743,0,0.0594021342850857,0,0,0.10939417963277,0,0,0.0770825109978697,0,0,0.0623424506174632,0,0,0,0,0,0,0,0,0,0,0,0,0.0515855950309189,0,0.306814576775713,0,0,0,0,0.101832349454653,0,0,0,0,0,0
X601939.CH.EQUITY,0.149263882282725,0,0,0,0.00399508208515423,0,0,0,0,0.25310256933766,0,0,0,0,0,0,0,0.122907750093367,0,0,0,0,0,0,0,0,0,0,0,0.08460142386449,0,0,0,-0.148471953930972,-0.115481036589412,0,0,0.0703359236340837,0,0.427288902496262,0,0,0,0.0756977774029726,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.432941417827527,0.0911767372360603,0.0277129936479881,0.45593074790491,0,0,0,0.367617928268625,0,0,0,0,0,0,0,0,0,-0.278102102496487,0,0,0,0,0,0,0,-0.65297015935821,0,0,0,0,0,0,0,0,0.375393242982106,0,0,0,0,0.183543660296046,0,0,0,-0.155885936542968
X5.HK.EQUITY,-0.0177376004228095,-0.105110885051109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519422281524705,0,0.0332017175911335,0.538863215554746,0,0,0,0,0.0905664494613809,0,0,0,0,-0.187078728201378,-0.0524140688187791,-0.0754113917992584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248701955428205,0,0,-0.164999562978805,0,0,0
X601988.CH.EQUITY,-0.467030336323721,0,0,-0.0358146921158919,0.586392591533612,0,0,0,0,0,0,-0.0578934802445695,0,0,0,0,0,0,0,0.967134218933931,0,-0.0923539780718743,0,0,-0.0633191383194796,0,0,-0.141169573539192,0,-0.614787101389345,0,0,0,0,0,0,0,6.93889390390723e-18,0.0271930946187519,0,0,0,0.157832276905133,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0995632507498959,0.475247018526638,-0.0421725629288593,0,0,0,0,-0.104078143809055,-0.00243327532155995,0.492456384635572,0,0.135007563821096,0,0,0,0,0,0,0,0,0,-0.0934553294070207,0,0,0.285641034996271,0,0,0.0836443584166301,0,0,0.0879293999178678,0,0,-0.305216911787887,0,0,0,0,0,0,0,0.215051797877992,0,0,0.121297637545551,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.130568173902332,0.0115687466442652,0,0,0.13278199369801,0,0,-0.0823769948458085,0,0,0.142473275045195,0.0301522957403857,0,0,0.0507995574991916,0,0,0,0,0,0,0.151378381731839,0,0,0,0,0,0.146676288757832,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00568206252154678,0,0
X601628.CH.EQUITY,0,0.0931500506047645,0.0260268942303729,0.0408435014515399,0,0,0,0,0,0,0.0814071975232371,0,0,0.368818773207631,0,0,0,-0.0490407947188399,0,0.0268622655781097,0,0.0665851466341078,0,0,0,0,0,0,0,0,-0.0710017105831958,0,0,0,0,0.227971476286673,0.109075568176248,0,0,0,0,0,0.0739208873172298,0,0,-0.0806943724566228,0,0,0,-1.35525271560688e-20,0
X601328.CH.EQUITY,0,0,0.0567656912662963,0.0418720490789107,0,0,0.59362470222778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013248130807074,0,0.224896586467279,0.245506735975227,0,0,0,0,0,0,0,0,0,0,0,-0.078441447050201,-0.0218949956074535,0,-1.73472347597681e-18,0,-0.289122899912022,0.0461078713579598,0,0.00554997646899573,0,0,-0.0293754629781143,0,0
