,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.337117297684224,0,0.0408917034620694,0,0,0.202454937446621,0,0,0,0.0397874402194048,0,0,0,0,0,-0.00147141099722382,0,0,-8.67361737988404e-19,0,0,-0.0215799876329764,0,0.260332363944272,0,0,0,0,0,0,0,0,0,0,0.0556784807271055,0.125420007851607,0,0,0,0,0,0,0,0,0,0,-0.0404961275947422,0,0,0
X601318.CH.EQUITY,0,0,0.204230984917794,0.0372728070309417,0,0,0,0,0.0653748857304789,0,0,0,0.0422679341503189,0,0.121390673202495,0,0,0,0,0,0,0.0774258279512503,0,0,0,0,0,0,0.331434245707152,0,0,0,0,0.0313449256570773,0.0430392178205761,0,0,0,0,0,0,0,0,0,0.0702563104820731,0,0,0.0262517079619781,0,0,0.0409909655091369,0
X601939.CH.EQUITY,0.366969342255613,0.280591242139997,0,0,0,0,0.0249104040422944,0.405573562113129,0,0,0,0,0,0,0,0.0298100046439214,0,0,0,-0.0755082718739061,0,0,0,0,0,0,0,0,0.0666684563079141,0,-4.33680868994202e-19,0,0,0,0,0,0.029396533704355,0,0,0,-0.0708877254544874,0.087087542172193,0,0,0,0,0,0,0,-0.0419145099677835,0.152025136429083,0
X600036.CH.EQUITY,0,-8.67361737988404e-19,0,0,0,0.177063369753657,0,0,0.047298223352538,-0.0958593575293105,0,-0.0793023988803663,0.135172119881981,0,0,0.12245494482464,0,0,0.171785464375791,0,0,0,0,0,0.423425064367401,0,0,0,0.0581976841332588,0,0,0,0,0,0,0,0,0,0,-0.0765098889711625,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0377880268774599,0,0,0,8.67361737988404e-19,0.497229652723562,0,-0.0535120363031596,0,0.0213089921407053,0,0,0,0,0,0,0.0442888257528787,0,0,0,0,0.0726043031587461,0,0.125764990724728,0,0,0.11508109833193,0,0,0,0,0,0,0,0.0357281576442067,0,0,0,0,0,0,0,0,0,0,0.0159422582047833,0.024969158998632,0.0418416654116219,0.0321647115273661,0
X1299.HK.EQUITY,0,0,-0.0966379944385978,0,0,0,0,0,0,0.209038258455788,0,-0.06729131442636,0,0,0,0,0,0,0,0,0,0,0,0.152956381971311,0,0,0,0,0,0,0.0305977466710185,0,0,0,0,0,0.128788840954683,0.0232219222094183,0,0,0.199873599805368,0.208211247711327,6.93889390390723e-18,0.00824228517777026,0,0,0,0,0.191240508704103,0,-0.0648890200588332,0
X601628.CH.EQUITY,0.0792571734029972,0,0,0,0,0,0,0,0,0,0,0,-0.0054864672062287,0,0,-0.183284944212623,0,0,0,0.252540446391453,0,0,-0.111745461820311,0,0,0,0,0,0,0,0,0,0,0,0,0.591360030377947,0,0.0437786639000807,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00473350351745849,-0.0495994871572867
X601988.CH.EQUITY,0,0,0.0749710698808943,0,0.440689139601834,0,0,0,-0.0925115729611054,0,0,0,0,0,0,0,0.279593299549962,0,0,0,0,0,0.045601297915545,0,0,0.0833028370992222,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00191186452263727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0754672486904444,0,0,0,0,0,0,-0.052972627308468,0.159748618902762,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.122609456057898,0,0,0,0.26073656902853,0,0,0.092023472851182,0,0,0.0332999987702643,0,0,0,0,0,-0.048067834583364,0.175318530544282,0,0,0.226752742620631,0,0.267878601631693,6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.18624662697739,0,0.294683455713075,0,0,0,0,0,-0.0346150670465357,0,0,-0.0463104452690926,0,0,0,0,0.422932310827342,-0.117613842697053,0,0,0,0,0,0,0,0,0,0,0.0218828295100453,0,0,0,0,-0.133280039190028,0,0.125901835440997,0,0,0,0,0.0552183341099477,0,0,0,0.0725150378473433,0,0,0.138233359133336,0
