,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.103397763512165,0,0.178313957465361,0,0,0,0,0,0,0,0.127210343841328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168804599602808,0,0,0,0.14922035270336,0,0,0,0,0,0,0,0,0.162647285580693,0,0.130821456144926,0,0
X601318.CH.EQUITY,0,0,-0.135869433241446,0,0,0.0747587333649965,0,0,0.160572991166886,0,0,0,0.0953258042624427,-0.0286622861396079,0,0.288510242732876,0,0,0.00805239344717245,0,0,0,0.0512825959139173,0,0,0,0,0,0,0,-0.195354275414905,0,0,0,0.314938505940925,0,0,0,0.0294038667007779,0.236243309857927,-0.182822813512631,0,0.196982541944969,0,0.132063825203109,0,0,0,0,-0.0946618964702041,0,0
X601939.CH.EQUITY,0.521076005322859,0,0,0,0.00555263067445591,0,0,-0.036949775036535,0,0,0,0.13088702698338,0,0,0.109135722681764,-0.0436754786328615,0,0,0,0,0,0,0,0.0377666922903899,0,0.217156302003161,-0.127939002861152,0,0,0,0,0,0,0,0,0,0,0.101672524170819,0,0,0.3058338174386,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.378165899827861,0,0.120786752652447,0,0,0.381848397713779,0,0,0,0,0.0667214471913598,0,-0.0303465084876729,0,0,0.0308972617131406,0.101606874585208,0,0,0,0.0316391402203791,0.010254084975227,0,0,0,-0.0275923489613974,0,0,0,0.0117152049265383,0,0,0,0,-0.182889751339017,0,0,0,0,0,0.223628961299552,0,0,-0.131627573671078,0,-0.0599441819148641,0,0.0781221342030409,0,0,0,0
X5.HK.EQUITY,0.0205710827009456,0,0.0180827133035572,0.188289876564838,0,0.0377148004484594,0,0,0,0,0,0,0.0356687702066112,0,0,0,0,0,0,0,0,0.428956820332819,0,0,0,0,0,0,0,0,0.392892686418229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805778252200608,-0.165120057357015,0,0,-0.0595016816760343
X601988.CH.EQUITY,0.255419118033343,0.0835256417813389,0.0899096104356696,0,0,0,0,0,0.192986315558388,0,0,0.273084295832081,0,-0.114187606329617,0,0,0,0,0,0,0,0.0118361550655628,0,0,0,0.0506387964558846,0,0,0,0,0,0,0,0.192718459819618,0,0,0,0,0,0,-0.0401448779447419,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0472868988680163,-0.0740483794233142,0,0.294366424686049,0,-0.0541482993450995,0.0374821714717116,0,0.304105516029714,0,0.203907817074374,0,0,0,0,0,0.0520878951711634,0,0,0,0,0,0,0,0,0.026279034713824,0,0.00915513596382028,0.0261818277530993,0,0.108291384340621,0,0,0.0543992004380575,0,0,0,0.0308599244926667,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0996673211595658,0,0,0,0.115780414013116,0,0,-0.106880657158687,0,0.0183096427964921,0.244243840027057,0,0,0,0,0.0391987623161134,0,0,0.0623790889816605,0.0505907366102434,0.0796631550010178,0,0,0,0,0,0.0250818614179858,0.220515376225177,0,0.0240027087601949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.141974725241611,0.217213177758322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130079343718029,-0.104517703262121,0,0,0,0,0.21721199173163,0,0,0,-0.119139509541815,0,0,0,0,0,0,0,-0.00664142989766415,0,0,0,0,0,0,0,0,0.129802595809782,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.223991651500836,-0.501038416489725,0,0,0,0,-0.167829246531258,0,0,0,0,0,0.685278701209838,0,0,0,0.15440377034114,0,0,0,0,0.0780201523084376,0,0,0,0,0,0,0,-0.663874842248119,0.0617876783330039,0,0,0,0,0.603696700458409,0,-0.237338257575259,0,0,0,0
