,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.335988733242616,0.313327266139969,0,0,0,-0.0887171947976502,0,0,0.0206259085368263,0,0,-0.0353600662443723,0,0,0,-0.0248081256484705,0.042690633417363,0,0,0.113771267845603,0,0,0,0.138840978239422,0,0,-0.100920619281003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0626753952024394,0,-0.0938520870081446,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.204470012816388,0,0.290901790065465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208962253543282,0.0607336026981271,0,0,-0.0123032760236148,0,0,0,0,-0.262028778436827,0.27241237682404,0,0.194219434417483,0,0,0,0,0,0.0650048468643302,0,0,0
X601939.CH.EQUITY,0.460245029542568,0,0,0.0615562777140969,0.111373282745626,0,0,0.0319834135564102,0,0,0,0,0.156864142116469,0,0,0,0,0,0,1.38777878078145e-17,0.139572994136471,0,0,0.0177699702327415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316387483054741,0,0,3.46944695195361e-18,0,0.0140744262848577,0,-0.147388871401634,0,0,0,0,0
X601288.CH.EQUITY,0.392598689857271,0,0.206474820065921,0,0.151892750032586,0.0741490530658331,0,0.0445171389628282,0,0,0,0,0,0,0.0213663438529901,0,0,0,0,0,0,0,0,0,0,0,0,0.0733427752845669,0,0,0,0,0,0.0477172160924789,0,0,0,0.0588333185024927,0.164217364315383,0,0,0.0217734324434467,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.243267375402334,0,0.00363841220585773,0,0,0,-0.0444102117853263,-0.317815040247179,0,0.25284749714714,0,0,0,0.0569300024264509,0,0,0,0.147885494076968,0.0313739199487798,0,0,-0.08788447466791,0.593427297370596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448211249181368,0,0.0867885974593686,0.0504330513148898,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.314614681016316
X601988.CH.EQUITY,0.0223016934674951,0,0.1442653483013,0.259731205074111,0,0,0,0.0797432004053037,0,0.112577829835109,0.283702352071614,0,0,0,-0.334455549149089,0,0,0,0,0,0,0.0471341715827353,0,0,0,-0.04571532749463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103952657312826,0,0,0,0,0.119064986253854,0
X600036.CH.EQUITY,0,0.187581290308225,0,0,0,0,0,0,0,0,0,0,0.131924281767169,0.0673953387324896,0,0,0,0.0503318780350067,0,0,0,0,0,0.109558036609973,0,0,0,-0.0230687827513161,0,0,0.32553019640617,0,0,-0.0115135203579612,0,0,0,0,0,0,0.0390943274212742,0,0,0,0,0,0.113318357230883,0,0.17348659087876,0.0483924997846022,0
X601628.CH.EQUITY,0,0,0,0.0581366105789251,0,0,0,0,0,0.0709807653384646,0,0,0,0.0200809405763783,0,0,0,0,0,0.193133115632448,0,0,0,0,0,0,0,0.0314584593235477,0,0,0,0,0,0.056103316413325,0,0,0,0,0,0,0.0839003491192673,0,0,0,0,0,0,0,0.0344795257579527,0.17094066935093,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689342043904865,0,0,0,0,0.195415534382271,0.0166688125516724,0,0.112191900827439,0,0.187501580631478,0,0,0,0,0,0.342244548915678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701101731325455,0,0,0.0199086220430592,0.0229340622554988,0
X601166.CH.EQUITY,0.0309501081691069,0,0,0,0,0.100081116214223,0,0,0,0,0,0,0,0.274329582119101,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145155020367735,0.0501691675992722,0,0,0.534184552933594,0,0,0.199412592190308,0,-0.0597727710401659,0,0,0,0.166123810586408,0,-0.152786993826781,0,0,0,0,-0.00819113116575215,0,0,0,0
