,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.114879063422244,0,0.400625269171412,0,0,0.0165638391420851,0,0.219328453636164,0.011933383286761,0,0.143878058282303,0,0,0,0,0,0.0748100779260753,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0640964392227436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.47616676060872,0,0,0,0.0664952979508463,0,0,-0.116185395467278,0,0.043103848210945,0,0,0.392942786855273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309285503455208,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637274590124374,0,0
X601318.CH.EQUITY,0,0,0,0,0.0324388065721539,0,0,0,0,0,0,0.371883879549605,0,0,0,0,0,0,0,0,0,0.0384685223737831,0,0,0,0,0.000549811522243127,0,0,0,0,0,0,0,0.062347392314614,0,0,0,0.0538207930958597,0.153518852648204,0,0,0,0,0,0.128541084738964,0.0542187151152333,0,0,0,0,0
X601288.CH.EQUITY,0.412781742153521,0,0,0,0.399517564073537,0,0,0,0,0,0.0657015696991357,0,0,0,0,0.0690293888151853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337034310182535,0,0,-0.0149608406803414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0473740527771298,0,0.321939627728128,0,0,0,0,0,0,0.202942767856863,0.0737884976693939,0,0.100786233703242,0,0,0,0.165587571436295,0,0,0,0,0,0,-0.0259871594732395,0,0,0.0465995723053771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789043526200834,0,0,0,0,0,0,0.0180962104592472,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.228648635444554,0,0,0,-4.33680868994202e-19,0,0.105078245381516,0,0,0,0,0.249869512016756,0,3.46944695195361e-18,0,0,-0.0829827348279921,0.221153141063311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285050122113716,0,0,0,0,0,0,0,0,0,0,-0.0969407027315831
X600036.CH.EQUITY,0,0,0.00607728330604459,0,0,0.0318056177065895,0,0.00472863528222227,0,0,0,0.397437549219317,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0325114881643152,0,0,0,0,0.118591463322798,0,0,0,0,0,0,0,0,0.0988086170409851,0,0.00816669430071574,0,0,0.0581518608722903,0,0,0,0,0,0,0,0.262603554072909,0,0
X1299.HK.EQUITY,0.052201575088011,0,0,0,0,0,0.0563771746832049,0,0.0128560480860936,0,0,0,0,0,0.242262797036909,0.178688525224582,0,0,0,0,0.173625541995496,0,0.0759566939222994,0,0,0.127574327966897,0,0,0,0,0,0,0,0,0.0640354865301945,0,0,0,0,0,0.0429483519870054,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0684939372187121,0,0,0,0,0,0.104593549224136,0,0,0,0.201124332788944,0,0.355144425914894,0,0,0,0,0.0653782016308964,0,0,0,0,0,0,0.0183720538666255,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0410942804836243,0
X601658.CH.Equity,0,0,0,0.225817825203739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342464234956938,0.619597222739988,0,0,0,0,0,0,0,0,0,0,0,-0.018528452348745,0,0,0,0,0,0.215827200003782,0,-0.562137557536052,0,0,0
