,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.179000852661114,0.0768557734779119,0,0,0.384188129330534,0,0,0,0.0317478939855341,0,0,0.0304232241578938,0,0,0,0,0,0,0,0,0,0.207862892120142,0,0,0,0.0603750850629254,0,0,0,0.103740690516071,0.0404280957122151,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843917020745624,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.12840518295539,0,0.00415041639601298,0,0,0.168938302727497,0,0,0,0.295779307861519,0,0.0465282482414657,0,0.0204758398261661,0,0,0.0933747118885869,0,0.071344923082763,0,0,0,0,0,0.00464372683892704,0.132467081420391,0,0,0.0249523916918844,0,0,0,0,0.0151256888315166,0,0,0,0.0836945960157363,0,0,-0.12071954627317,0,0.176187769564207,3.46944695195361e-18,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.121704887803215,0,0,0,0,0,0,0.0567586008355576,0,0,0.0417080973476785,0,0,0.0678813478813201,0,0,0,0,0,0,0.437842279242484,0,0.146038004669018,0,0,0,0,0,0,0,0,0,0,-0.1171786530366,0,0,0,-0.0227582773755506,0,0,0,0,0,0,0,-0.071214185127419,0
X601939.CH.EQUITY,0.497247170252927,0.122021591233149,0,0,-8.67361737988404e-19,0,0,0,0.0883356075543145,0,0.214319589998911,0,0,0,0,0,0,0.192953668686669,0,0,0,0,0,0,0,0,0,0.0863451738718831,0,0,0,0,0,0,0,0,0,0,0.118458478526111,0,-0.101584810655839,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.119982445101799,0,0,0,0.425949082823859,0,0,0.00426494198207159,0,0.0331848030229502,0,0,0,0,0,0,0,0,0.00955613436072104,0.0244457852685256,0,0.11032983217576,0,0,0.0681580200416541,0,0,0,0,0.159413545553266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0939795296014625,0.239036679496804,0,0,0,0,0.111589125328585,0,0,0,0,-0.194726938737947,0.0751657255894271,0,0,0,0,0,0.00322652470958203,0,0,0,0.116134591785421,0,0.0246813618481039,0,0,0,0,0,0.128388023251968,0,0.156262363611817,0,0.111274167023542,0,0,0,0,0.23315443774099,0,0,0,-0.0372674196928694
X601628.CH.EQUITY,0,0,-0.0986988133387776,0,0,0,0,0,0,0.216085022257738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372871677712782,0.103019003665353,0.0224741039819338,0,0,0,-0.0631613438427248,0,-0.0189292445758494,0,0,0.237662528318813,0,0,0.378799919381633,0,0,0,0,0,0.0189379875225214,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0548451366391826,0,0,0,0.528297047654389,0,0,0,0,0,0,0,-0.114642010895896,0,0,0,0,0.233203042618384,0,0.0486143796283644,0,0,0,0,0.0103900737523839,0,0,0,0,0,0,0,-0.151914285208214,0,0,0,0,0,0,0,0.0610837887597726,0,0,0,0,0.0439327185895244,0,0,0,0.0295595364816315,0,0
X5.HK.EQUITY,0,0.224313535042544,0,0.0868780161690306,0,0,0,0,0,-0.0960677103451014,0.0469981543040419,0.03651901529382,0,0,0,0,0,0,0,0,0,0,0,0.285536215800994,0,0,0.121108281867776,0,0,0,0,0,0,0.0529076362183823,0,0,0,0,0.230942412608891,0,0,0,0,0,0,0,0.112910620817922,0,0,0,0,-0.0339014388708542
X388.HK.EQUITY,0,0,0,-0.111270093535244,0,0,0,0,-0.0473148484306254,0,0,0,0,0,-0.0274396625088534,0,0.473976772012771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153740783571413,0,0,-0.205259362165335,0,0.0315785637188671,0,0,0,0,0.145347218106281,0,0.0787146503980786,0,0.133814455868774,0,0,0,0,-0.474986991666606
