,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.296223578801822,0,0.00556081750366511,0,0,0.444298823344726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115309532943288,0,0,0,0.0651388076869161,0,0,0.0179462320017583,0,0,0,0,0,0,0,0.0769387573914649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.194191925074831,0,0,0,0,0,0.203924460125638,0,0,0,0.0574779845068417,0,0.109057781440018,0,0,0.0736097644592189,0,0,0.0366286718447717,0,0,0,0,0,0,0,0.147280765032503,0,0,0,0,0,0,0.117631992409096,0,0.0337535558954167,0,0,0,0,0,0,0.0167860462372387,0,0,0,0,0,0,-0.0528956867307506
X601939.CH.EQUITY,0.460674979643201,0.153286976679855,0,0,0,0,0,0.226736079158913,0,0,0,0.0121725277308987,0,0,0,0,0,0,0,0,0,-0.133517542253532,0,0,0,0,0,0,0.135435293471706,-0.0234599079773756,0,0,0.114170731805564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132792415650196,0.161847163477671,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.568890988640864,0,-0.0831708314887993,0,0.0384278746823571,0,0,0,0,0,0,0,0,0.000369668450051104,0.0624584297729889,0.104640090688218,0.0765824529013854,0,0,0,0,0.114510409079874,0,0,0,0.0558227041398385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540119521080717,0,0,0,0.00546599912435632,0
X600036.CH.EQUITY,0,0.156008996853132,0,0,0,0.0176625898117921,0,0,0,0,0,-0.00710440065317859,0.11263321782937,0,0,0.0297625353173114,0,0,0,0,0,0,0.0923483973991926,0,0,0,0.0847839466173906,0,0,0.0315830600156953,8.67361737988404e-19,0,0,0,0,0,0,0.053488134200315,0,0,0.0809294422815458,0,0,0,0,0,0,0,0,0.358497664268026,-0.287177379884467,0
X1299.HK.EQUITY,0,0,-0.155510643026528,0,0,0,0,0,0,0.174694712007294,0,0,0,0,0,0,0,0,0,0.147501431955043,0,0,0.0666736613951631,0.160946891854644,0,0,0,0,0,0,0,0,0.0717798010254255,0,0,0,0,0.210712314216791,0.0262911447638488,0,0.0476815903839404,0.0725769496599366,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.115415989020404,0,0,0,0,0,0,0,0,0,0,0,-0.0191085472462251,0,0,-0.126552194124125,0,0,0,-0.0161104606082965,0,0.16065408863201,0,0,0,0,-0.120627931420307,0,0,0,0,0,0,0.569503064181783,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00998180533530394
X601988.CH.EQUITY,0.123744598901614,0,0.100243419902461,0.318304573842324,0,0,0,0,0,0,0,0,0.27329102434772,0,0,0,0.0902154513186091,0,0,0,0,0,0.00935036252924961,0.019672519973786,0,0,8.67361737988404e-19,0,0,0,0.171156382379411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.271181528521044,0,0,0,0,0,0,0,0,0,0,0,-0.0297512081669294,-0.102744344159277,0,0,0,0,0,0,0,0,0.3820900982499,0,0.073349368110083,0,0.0994888971426446,-0.0194590945543931,0,-0.0396382584711193,0,0.068363230904474,0,0,0,0,0,0,-0.0530628283146298,0.209564773768268,0,0.0657369561807091,0,0,0,0.153527572415131,0,0,0,0.0287629152582141,0
X388.HK.EQUITY,0,0,0,0,-0.0734668218774637,0.243667744021115,0,0,0,0,0,0,0,0,-0.0100095837750224,0,0,0,0,-0.113614206797076,0,0.475773232812637,0,0,0,0,0,0.0261139174725423,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.080067537869122,0.133208831191816,0,-0.0815666013499739,0,0.155762082698991,0,-0.349703554687693,0.00485638767456957,0,0,0,0.170240320217866,0
