,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,-0.212962561907781,0,0,-0.00663857785669809,0,0,0,0,0.566729763655471,0,0,0,0,0,0,0,0,0,0,0,-0.127357198888629,0,0,0,0,0,0,0,0,0,0,-0.2852602654475,0,0,0,0,0.681475490599323,0,-0.139647007725865,0,0,0,-0.05357185994864,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.00594293322517051,0,0,0.163607213149346,0,0,0.0250007508051865,0,0,0,0,0,0,0.0615340200669324,0.122892491896409,0,0,0,0,0,0,0.038462652673629,0,0,0,0,0.0528769634106883,0,0,0,0,0,0,0,0.0108516793803162,0.601434656066691,0,0.015273433621962,-0.0794511955726643,0,0,0,0,0,-0.0482955959177519,0,0,0
X601939.CH.EQUITY,0.282203368331888,0,0,0,0,0,0,0,0.0521415201504077,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395716690398329,0,0,0,0,0.116488565294674,0,0.0206641044684325,0,0,0,-0.083403149383625,0,0,0.383843594194007,0,0,-0.0206888275586332,0,0.110915307002605,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.277561186290284,0,3.46944695195361e-18,0.0613590596054158,0.0243509497449002,0,0.0659485883080707,0,0,0,0,0,0,0.179484713202328,0,0,0,0,0,-0.0624404537167856,0,0,0.0923467389552607,0,0,0,0,0,0,-0.116336540346193,0,0,0,0.121380119463006,0,0,0,0.212796969885599,0,0,0,0,0.131639209296645,0,-0.00531861066400107,0
X5.HK.EQUITY,-0.108260838721401,-0.0577674738933014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268842026734861,0,0,0.102134347043088,0.308372131851042,0,0,0.316844064991394,0,0,0,0,0,-0.131187910257759,0,0,0,0,0,0,-0.0965358833147945,0,0,0,0.192690030556863,-0.209010645199258,0,0,0,-0.0791453803345472,0,0,0,0,0
X601988.CH.EQUITY,0.233555329375813,0,0,0.576268695194275,0,0,0,0,0,0,0.106495131186798,0.113272020118577,0,0,0,0.0311531804474044,-0.0605197796876073,0,0,0,0,0,0.0106334316962849,0.0547182035462728,0,0,0.0249364922984609,0,0,0,0,0,0,0,0,0,0,0.0168301356963921,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.411240109497204,0,0,0,0,0,0,-0.0385474328662195,0.358799163035904,0,0,0.323511882488926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351203377932594,0,0.205899865963112,0,0,0,0,-0.179280748066482,0,0,-0.296670119184493,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.186483703211684,0,0,0,0,0,0,0,0,-0.0926812082582223,0,0,0,0,0.262814365057552,0,-0.15779726890504,0.0723392313338963,0.0626365704934795,0,0,-0.0274048091492654,-0.00991720010199436,0.561977686585028,0,-0.0986517873534374,0,0,0,0,0,0,0,0,0,0,0,0,-0.08831094303927,0,0,0,0,-0.139740709771227,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.109618205313019,0,0,0,0,0,0,0,0,0,0,0,0.287124481207181,0,0,0,0.0542832785400652,0.0621075941859376,0,0,0,0,0,0.0940430441417144,0,0,0,0,-0.0471138606011287,0,0,0,0,0,0,0.0930089415113244,0,0.158090058637402,0,0,0,0,0,0,0,0,0,0.0865335576841835,-0.0100551398331737,0
X601328.CH.EQUITY,0,0.286817728307648,0.113933973588896,0.381327438293523,0,0,0.194155211176582,0,0,0,0,0,0,0,0,0,0,0,0.0634913243960603,0.0350941147943886,0,0,0,0,0,0,0.249693764711584,0,0,0,-0.00926746129906566,0,-0.323556022766367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.330299925370746,0,0
