,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210049303336525,0,0,0,0.521161757113121,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162622727017318,0.498748688639486,0,0,0,0,0,0,0,0,0,0.107291894504891,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.145591709126981,0,0,0,0,0,0,0,0.100523574639699,0,0.0632776758848105,0.0552506093879645,0,0,0,0,0,0.107694469989027,0,0.00454274878459053,0,0,0,0,0,0,0,0.164724833652024,0,0,0,0.275899576096084,0,0,0,0,0.00915146087858156,0,0,0,0,0,0
X601939.CH.EQUITY,0.481860658309985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461029993389657,0,0,0,0.109543115759788,0,0.198712380603007,0,0,0,-0.0959229280486069,-0.325815665982783,0,0,0,0,0,0,0,-0.0862484720606795,-0.0876106560629359,0,0,0,0,0.626574367862126,0,0,0,-0.175034972674371,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0934035066395742,0,-6.93889390390723e-18,0,0.135211074302619,0,0.253839492894741,0,0.0168227756475376,0.363413134982412,0,-0.0992923345335415,0,0,0,0,-0.0908388688557815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.11871219720094,0.398580388422039,0,0,0,0.0106422610257661,0,0,0.135098361717848,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165961783085629,0,0,0,0,0,0,0,0,0.102210588858735,0,0,0.252753502302927,0,0,0,0,0.0768609042664874,-0.120601558157076,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.248122739345946,0,0.0150579474655228,0,0.0869830228340022,0,0,0,0,0.187996381303067,0,0,0,0.143965059405903,0,0,0,0,0,0,0.129728290446008,0,0,0,0,0,-0.165370329525473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131029438598878,0
X1299.HK.EQUITY,0,0,0,0,0.232600342680907,0,0,0,0,0,0,0,0,0,0,0,0,0.0715533075468397,0.0690158405238998,0,0,0,0,0,0,0.134928535538865,0,0.133565668142128,0,0.0969809128056473,0,0,0,0,0,0,0.252749201510546,0,0,0,0,0,0,-0.0480769379821102,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.215705396896896,-0.0347176439264308,0,0,0,-0.0624188835118125,0,0,0.340699098212071,0,0,0,0,0.0797114869903486,0.10182112229366,0,0,0,0,0.290070922859919,0,0,0,0,0,0,-0.0337306784490385,0.170529362808713,0,0,0,0,-0.186553887629184,0,0,0,-0.139961731694872,0,-0.0429560454031125,0,0,0,0.328649780867355,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.200275769962277,0.0154418873520339,0.0937467881931842,0,0,0,0,0,0,0,0,0,0,0,0,0.237259199219637,0,0,0,0,0,0.0999768489297485,0,0,0,0,0,0,0,0,0,0,0,0.182201390901717,0,0,0,0,0,0,0,0.0278793623681738,0.0903750103869421,0.057181136368646,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0237887115509984,0,0,0,0,0.752071011299437,0,0,0,0,0,0,0,0,0,0,0,0,0.104099996063645,0,0,0,0,0,0.0145179944881844,0,0,0,0,0,0,0,0,0,0,0,-0.030074257848712,0,0,0,0.0227281050811376,0,0,-0.166579251205401,0,0,0,0.0303442566951305,0
X601166.CH.EQUITY,0.145433245025074,0,0,0.274210243068409,0,0,0,0.11683448138509,0,0,0,0,0,0.00259994451474077,0.281990157150067,0,0,0,0.0423904326491494,0,0,0,0,0,0.0490489209963788,0,0,0,0,0,0,0,0.119134314327972,0,0,0,0,0,-0.123793110342711,0,0,0,0,0,0,0,0,0,0,0.0584512352157167,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0683653645449178,0,0,0,0,0,0,0.051776900192995,0,-0.212009757042922,0,0,0,0,0,0,0,-0.062736194471418,0.103272312904688,0,0,-0.0106489716882266,0,0,0,0,0.237309895538018,0,-0.045568478824306,0,0,2.16840434497101e-19,0.533598725806724,0,0,-0.0333713741511178,0,0,0,0,-0.0487708307615155,0
X16.HK.EQUITY,0,0,0,0,0,-0.0325150314090895,0,0,0,0.0638867315271621,0,0,0,0,0,0.246420583364409,-0.321105709303061,0,-0.0455192718695386,0.0519919454061607,0,0,0,0,0,0,0,0,0.0326616336821508,0.348694508388722,0.191663802041543,0,0.191233708339395,-0.106652968545307,0,0,0.552375809505851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.0779892153862361,0,0,0,0,0.0359793284151048,0,0.000657824525352511,0,0,0,0,0,0.0303907648721808,0,0,0.270461546408715,0,0,0,0,0,0,0,0,0,0,0.28187760903858,0.181535166660595,0,0,0,0,0,0,0,0,0,0.148049039470627,0.0349005456848553,0,0,0,0,0.135916205982143,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.124480833177934,0,0.0887998102201913,0.382932799199375,0,0,0,0,0,0.126460210019165,0,0,0.0820444036602447,0.0586286782797483,0,0,0,0,0,0.222268721565892,0,0,0,0,0,0,-0.0742295557526095,0,0,0,-0.0989720702632758,0,0,0,0,0,0,-0.076774385795603,0,0,0,-0.195766884765535,0,0
X11.HK.EQUITY,0,0,0,0,0.0808183734103501,0.119967186150479,0,0,0,0,0,0,0,0,0,0,0,0,0.319850161265968,0,0,0,0,0,0.00344823389126859,0,0,0,-0.041907925436331,0,0.586990995855696,0,0,0,0,0,0,0,-0.211955287944398,0.0918743564261588,0.0589691793749093,0.365618422370922,0,0,0,0,0.0143178978318324,0,0,0,0
X601601.CH.EQUITY,0,0.09729902021434,0,0,0,0,0,0.0847396200971932,0.276575455281767,0,0,0.0058715569031266,0,0,0.0750347594296878,0,0,0,0,0,-0.0102484010959713,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.250471362129675,0,0,-0.015535515835259,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
