,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0154337925791956,0.486623902173654,0,0,0,0,0,0,0.143741354142057,0.154720830255409,0,0,0.22776885106587,-0.0139645468966154,0,0.0568836695557737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558057780029692,0,0,0,0,0.0217721373410555,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0347658443825478,0.0933178118865469,0.283179230112362,0,0,0,0,0,0,0.0588473838424328,0.337681739421577,0.0881665180311752,0,0,0,0.0655462856538685,0,0,0,0.0186999226547243,0,0,0,-0.0405584151988881,0,0,0,0.00117727478023032,0,0,0,0,0.0623919472179284,0,0,0,0.00109605483995694,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.205798049652321,0,0,0.475098869220236,0.0283395253844505,0.0860587161642821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15509922310709,0,-0.0308090226111559,0,0,0,0.0293916921853695,0,0,0,0,0,0,0,0,0,0,0,0,0.0166724273698671,0,0,0.0181879436868923,0
X601288.CH.EQUITY,0,0,0.273668810830576,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176070793585313,0,0,0.0523219708748266,0,0,0.00693044700365074,0,0,0,0,0,0,0,0,0,0.0135319863412634,0.278945168891357,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0741140547024417,0,0,0.196365522310791,0,0.238599886124324,0,0,0,0,0.272848157111404,0,0,0,0,0.116461334315501,0.0533343399715236,0.010955054761641,0,-0.26473100533357,0,0,0,0.202603970176074,0,0,-0.172743895005783,0,0,0,0,0,0.135123567631605,0,0,0,0,0,0,0,0,0,0,0,0.104474183438189,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.211557474684773,0,0,0.0472233314867843,0,0.205068346908804,0,0,0,0.209749356058898,0,0,0,0,0,0,0,0,0,0,0.248450782885511,0.0169926303433062,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102598727924722,0,0,0.266571255799099,0,0,0,-0.0171138034713384,0,0,0.0127407809460858,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0125280303832103,0,0,0,0,0,-0.0340230076891769,0,0,0,0,0,0,0,0,0,0.720967041529128,-0.017523121740348,0,0.0697938507369267,0,0,0.108200689109664,0,0,0,0,0,0,0,0,0,0,0.106039092280542,0,0.0576655168753943,0,0,0,-0.0137883879311732,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.251711852126319,0,0,0,0,0,0,0,0,0.0940746502895956,0,0,0,0,0,0.0431617168424116,0,0,0,0,0,0,0.0499515788522192,0,0.0833210355590469,0,0.0243923763946394,0.301016570825182,0,0,0.170821409772482,0,0,0,0,0,0,-0.0444017699556392,0,-0.0462013741034716,0,0.0800149268869871,0,0,0,0,0
X601628.CH.EQUITY,0,0.151839572531144,0,0.0399914639466444,0,0,0,0,0,0,0,0,0,0,0,0,0.0648912648724906,0,0,0,0,0,0,0,0.146327288844857,0,0,0,0,0,0,0,0,0,0,0,0,0.370628492219477,0,0,0.129700763379638,0.0606064142120996,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.238739283719309,0,0,0,0,0,0.026766681673222,0,0,0,0,0,0.314133829618156,0,0,0,0,0,0,0,0,0,0.365597121181781,0,0,0,0,0,0,0,0,0,0,0.0158611673879144,-0.00188380683981783,0,0,0,0,0,0,0.0643254389237208,0,0,0,0,0.0824574600049277,0,0,0,-0.0117172948847856
X601166.CH.EQUITY,0.246572795638404,0,0,0,0,0,0.0905330668656781,0,0,0,0,0,0.286036982182133,0,0,0.018531161549967,-0.033062769724894,0.015940475252455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859847397085644,0,0,0,0,0,0,0,0,0.0662369387401297,0,0,0,0,0,0,0.0315121109085168,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.363073865414485,0,0,0,0,0.309192930764128,0,0,0,0,0,0.16944447200424,0,0,0,0,0.0683213708020133,0,0,0,0,-0.134782886369216,0,0,0,0.493172120874267,0,0,0,0.295714669538642,0,0,0,0,-0.15464555515572,0,-0.135158188419583,0,0,0,0,0,0,0
