,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,-6.93889390390723e-18,0.623377861556527,0,0.00630787371119916,0,0,0,0,0,0,0,0.0971401230535321,0,0,0,0,0.0732908623172958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795911568457248,0,0,0,0.038969287540441,0.035851167642929,0,0,-0.0304461667672577,0,0,0,-0.0113300626355198
X601318.CH.EQUITY,0,0,0,0,0,0,0.151202775185118,0,0.0885602947550923,0,0,0,-0.00739286843857221,0,0,0,0.0726401782826161,0.255886657421022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117226573458073,0,0,0.0435563318235678,0,0,0,0,0.17996167015826,0,0,0.0427255389302468,0,0,0,0,0,0.143596382949292,0,0,0
X601939.CH.EQUITY,0,0,0,0.400943819439709,0,0.258158084272384,0,0,0,0,0.0238006646963397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155056256643706,0,0,0,0.00287049584766316,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.11863884147155,0,0.257080069039908,0,0,0,0,0,0,0.132234259771764,0,0,0,0,0,0,0,0.14229468004044,-0.00809919169244112,0,0,0,0,0,0.1426445733176,0.0489722790852838,0,0,0,0.107236144557033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.166425745043999,0,0.396228000763205,0,0,0,0,0,0,0,0.133932857051083,0.119424347938984,0,0.0786245714865823,0,-0.224660577583788,0,0,0,0,0.34965205740813,0,0,0,0.133090192203864,0,0,0,0,-0.0993104750876976,0,-0.132235043764574,0,0,0,0,0.0724849810062989,0,0,0,-0.465180308764528,0,0,0,0,-0.167077651705008
X601988.CH.EQUITY,0.0705490104406015,0,0.0512661489305172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580567168820011,0.00892109217427463,0,0,0,0,0,0.143848832052867,0,0,0,0,0,0,0,0,0.0645458824242733,0,0,0,0,0,0.028695587097469,0,0,0,0,0.0882921477627813,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0397125102878311,0,0,-0.0195773910958342,0,0,0,0,0,0.060023383007935,0,0,0,0,0,0,0.683598171258237,-0.00584452269627659,0.0443139891922052,0,0,0.102694146099689,0,0,0,0,0,0,0,0,0,0,0,0,0.0686119543850435,0.0487698376426306,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.263256411605584,0,0,0,0,0,0,0,0.224198406184372,0.0212645319737719,0,0,0,0,0,0.0544840843547901,0.0481149823903583,0,0,0,0,0,0,0.0824478488434595,0,-0.048315813657501,0,0.322622248149029,0.199191700100614,0,0,0,0,0,0,0,0,0,0,-0.0755252752658782,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.215115040611806,0,0,0,0,0.0308198581985367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505216459533725,0,0,0,0,0,0,0,0,0,0,0,0,0.404381077121482,0,0.232085800015961,0,0,0.0295635704792854,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,1.73472347597681e-18,0.0130737021064423,0,0,0,0.158920619343806,0,0,0,0,0,0,0.171894498657493,0,0,0,0,0,0,0,0.288712029774144,0,0,0,0,0.0791914536211161,0,0,0,0,0,-0.00504868702932287,0.0687005093982873,0,0,0,0,0.257351203789747,0,0,0,0,0.0653953097245897,0,0,0,0,0.0213652800260207,0,-0.00941158255849113
