,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.245139143474599,0,0.253454762543285,0,0,0,0,0,0,0,0.0467528265814434,0.24738604670723,0,0,0,0,0.0614425316373875,0,0,-0.139738779754863,0,0,0,0,0,-0.0994021806722583,0,0,0,0,0,0,0,0.0180082272028618,0,0,0,0,0.0596330909101628,0,0,0,0,0,0,0,0.0885535663793087,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0572614186420843,0,0,0.0645134046231656,0,0,0.220664382609205,0,0,0,0.132814800645743,0,0,0,0.215607029503597,0,0,0,0,0,-0.0158839849743072,0,0,0,-0.11548348665408,0,0,0,-0.148491693361093,0,0,0,0,0.222511978797307,0,0,0,0.13630878163253,0.288422631683739,0,-0.245142459636447,0.250081373926999,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.611484605690122,0,0,0,0.0243860542558689,0,0,0,0,0,0.136906374755717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035028750723144,0.00595225132399808,0,0,0,0,0.0435127323423304,0,0,0.258562403286932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.3464034406598,0,0,0,0,0.386999731728122,0,0,0,0,0.0306649730693929,0,0,0,0,0,0.0499377461591534,0.122030604076327,0.00638147980609829,0,0,-0.0686918460093998,0,0,0,0,-0.0151738099116005,0,0,0,0,0,0,0,0,-0.0661795432101466,0,0,0,0,0,0,0.166027578803596,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.191627635160008,0.0529343410339159,0.16709695539343,0,0.0860068507390221,0,-0.054214483143443,0,0,0,0,0.176925326631114,0,0,0,0,0,0.480728286646086,0,0,0,0,0,0,0,0,0,0,0,0.337445692497472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197326116179605,-0.0143426051769123,0,0,-0.100590479913655
X601988.CH.EQUITY,0.105849020851011,0.147295044097958,0.299433329757821,0,0,0,0,0,0.103955862947226,0,0,0,0,-0.0549443878028229,0,0,0,0,0.120485470958322,0,-0.0416420753975288,0,0,0,0,0,0,0,0,0,0,0,0,0.164862975847792,0.118141057415693,0,0,0,0,0,0,0,0,0.0354569996120275,-3.46944695195361e-18,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.1597832235308,0,0,0.0290421741315076,0,0.135598397673854,0,0.356033478844901,0,0.0420155068270859,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0737079023515565,0,0,0.11388891289979,0,0,-0.0205514841836203,0.0741290458894098,0,0.0271292360156665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0940891983358685,0,0.179386270434255,0,0.033118849390886,0,0,0,0,0.0581886535932516,0,0.369737453021591,0.0252187983304036,0,0.0575310737160587,0,6.93889390390723e-18,0.0168074384060465,0,0.162625811875303,0,0.0645653762909118,0,0,0,0.00363364227364298,0,0,0,0.0211077514858224,0,0,0,0,0.00485299093888241,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.340468173260443,0.153603253896167,0,0,0,0,0,0.113248778094794,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.199779405466761,0,0.115886074952247,0,0,0,0,0.0289010693722536,0,0.00758670388711263,0,0,-0.0247986004358859,0,0.116553638770636,0,-0.130699552756846,0,0,0,0,0,0.0971997831347412,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.0853004548861847,-0.532387059801569,0,0,0,0,0,-0.0654866515739799,0,0,0,0,0,0.804077054736407,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.544472629618931,0,0,0.203648834844833,0,0,0.0650356683270998,0.273108687040371,-0.0939897027870209,0,-0.0191068110646886,0,0
