,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.254110423656955,0,0,0,0,0,0,0.127078140361397,0,0,0,0,-0.169648406074778,0,0,0,0,0.367897865874638,0,0,0,0,0,0,0.233211622926543,0,0.0815886450200567,0,0.105644385614841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575797640762923,0,-0.0552875530787171,0
X601318.CH.EQUITY,0,0,0,0,0,0.0260389500244494,0,0,0.243247806580376,0,0,0.267185939394797,0,0,0,0.0985849112379385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108924424442622,0,0,0,0,0,0,-0.254695234573115,0.0954705859212846,0,0,0.177915998496524,0,0,0,0,0.101708075312161,0,0,0
X601939.CH.EQUITY,0.439498560910071,0,0,0,0,0.190462303204022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569569133501929,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360539875526343,0,-0.153165681708704,0,0.0862854609314447,0,0,-0.0110085505761652,0,0,0,0,0
X601288.CH.EQUITY,0.508085508857394,0.015863952790584,0.133645237938817,0,0.122289328973228,0.0656814815659149,0,0,0.034517464260484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752136615881445,0,0,0,0,0,0,0.0533903103606638,0,0,0,0.0780237175651861,0.185453076972081,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.116171654681862,0.18830512759,0.139966386835955,0,0,0,-0.155941373353321,0,0,0,0.229107496638299,0,0,0,0,0,0.590346646887451,0,0,-0.0643185844068354,0,0,0.141050951825117,0,0,-0.166682106116678,0,0,0,0,0,0,0,0,0.0231332231963101,0,0,0,0,0,0,0,0,0,0.145590806803321,0,0,0.118124626301067,0,0
X601988.CH.EQUITY,0.0874766294686912,0.0230729024254856,0.143787184275934,0.204969204804446,0,0,0,-0.0225218011479277,0.144389506314368,0.0964900863671509,0.175537978907689,0,-0.350186060847752,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.138854413832842,0,0,0,0.0678596179763996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336303269260214,0,0,0,0,0.0425791221289252,0
X600036.CH.EQUITY,0,0.372163143076225,0,0,0,0,0,0.034327207044983,-0.0112398910361305,0,0,0,0,0.288333718068793,0,-3.46944695195361e-18,0.0201779869655023,0,0,0,0,0,0,0.176251079845671,0,0,0,0,0,0,0,0.0927032601787338,0,-0.0399122573211997,0.000544414852262531,0,0,0,0,0,0.164788337113914,0,0,0,0,0,0.0163948660749154,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.161051592100736,0,0,0,0,-0.0488577047543508,0,-0.0494430921866165,0,0,0.274053697771258,0.273018148563961,0,0,0.143439254277114,0,0,0,0,0,0.0955139932096881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710609957846333,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0789291626677066,0.244543720745392,0,0,0,0.0254108201127961,0,0,0,0,0,0,0,0,0,0,0,-0.103212967728462,0,0,0,0,0,0,0,0,0.0366357069281829,0.105794116999535,0,0,0,0,0,0.0220661762565216,0,0,0,0,0,0,0,0,0,0,0,0.157329588100839,0,0,0.0262081706008169,0.299409064851518,0
X601166.CH.EQUITY,0.117395278010886,0,0,0,0,0.0437511592269946,0.499670100186778,0,0,0,0,0,0,0.0393398528429537,0,0.246709701499509,0,0,0,0,0,0,0,0,0,0,0,0.0835485788362528,0,0,0,0.0441059538412919,0,0.109042358942171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
