,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.191133186658021,0,0.204923788830173,0,0,0,0,0,0,0,0,0,0,0.100703425972795,0,0,-0.150139408640015,0,0,0,0,0,-0.27944783717335,0,0,0,-0.0775093359690236,-0.160092469382214,0.880297106925592,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.110738640461916,0,0.176506318687256,0.0118801323570068,0,0,0.0616622282671346,0,0.0667877682701158,0,0,0,0.064385675931813,0.0742409650615185,0,0,0,0,0.0847310679811519,0,0,0,0,0,0,0,0,0,0,0.0170930836153641,0,0,0.0187538592785987,0.0599073291510355,0.299819772102457,0,0,0,0.120230926440057,0,0,0,0,0,0
X601939.CH.EQUITY,0.197818140250323,-0.0672027648598358,0,0,0.119109660202665,0,0,0,0,0.206569002027599,0,0,0,0,0,0,0,0.11918064128549,0,0,0,0,0,0,0,0,0,0,0,0.0670208723607171,0,0,0,-0.338795672283365,-0.173372202929269,0,0,0,0,0.128393276743657,0.488159108200349,0,0.112443147080247,0.0479117663921955,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.485309772360099,0.161690180023634,0.0419211444940123,0.474567591006819,0,0,0,0.0333362623484016,0.389931540861073,0,0,0,0,0,0,0,0,-0.297957381814704,0,0,0,0,0,0,0,-0.650595338676004,0,0,0,0,0,0,0,-0.132597493779811,0.344522772705513,0,0,0,0,0.240628184388336,0,0,0,-0.156406684272433
X5.HK.EQUITY,-0.0641071058694398,-0.0737125659844182,0,0,0,0,0,0,0,0,0,0,0,0,0.528365745672883,0,0,0.00873160786882295,0.406507777360426,0,0,0,0,0.0645769301974651,0.175593960465285,0,0,0,-0.0796417518141592,-0.112576734303761,-0.0888953934925624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238006530763975,0,0,-0.105821513066888,0,0,0
X601988.CH.EQUITY,-0.371804790553401,0,0,-0.0244107395273717,0.48481264267625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768434870046425,0,0,-0.0718979456587703,0,0,0,0,-0.555357527934826,0,0,0,0,0,0,0,0,0.117588362258954,-0.048952803415685,0,0,0.138362151641572,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.104567216425179,0.462279522254355,-0.0432897389498537,0,0,3.46944695195361e-18,0,-0.0997352028437141,0,0.490291167480399,0,0.140107370571404,0,0,0,0,0,0,0,-0.0876722502207048,0,0,0,0,0.284314167902445,0,0,0.0822510139752802,0,0,0.0836499168070514,0,0,-0.310541090025171,0,0,0,0,0,0,0,0.227513970067274,0,0,0.124789884715271,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.109164940407058,0.0143705648491632,0,0,0.134758868755069,0,0,-0.0735970071446503,0,0,0.0271353806728752,0.138939032695371,0,0,0.0607097821933734,0,0,0,0,0,0,0.165518742595231,0,0,6.93889390390723e-18,0,0,0.145082230155914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0538586847573599,0.0321217438308061,0.0318639048722595,0,0,0,0,0,0,0.120803507575915,0,0.380404819242568,0,0,0,0,0,0,0.0189151370159128,0,0,0,0,0,0,0,0,0,0,-0.0534354296330788,0,0,0,0,0.15601373124516,0.193092094994747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.578009732539629,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.00849013321168417,0,0.125510922066925,0.283020100863882,0,0,0,0,0,0,0,0,0,0,0,-0.068574372540097,0,0,0,0,-0.12914070927339,0,0,0.0224192592556395,0,0,-0.0131946631008578,0,0
