,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.166990241747929,0,0,0,0,0,-0.192227059008736,0,0,0,0,0,0,0,0,0,0,-0.022094690207995,0,0,0.384569440716081,-0.0313546911057219,0,0,0,0.430692958239854,0,0,0,0,-0.0693958384912386,0,0,0,-0.0344532295188036,0,0,0,0,0,0.0233532596931954,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0363556879137925,0,0,0,0,0,0.170665595729439,0,0,0,0.217654657328524,0,0,0,0,0.0380605214050711,0,0,0,0,0,0.115482907072182,0,0,0.0587031364036459,0.309582660960915,0,0,0.15538137577727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.764708694168781,0,0,0,0,0,0,0.116852132952071,0,0,0,0,0.10169441382732,0,0,0,0,0,0.00591923180813155,0,0,0.0111567040270779,0,0,0.0681685253863183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.905159876510862,0,0,0.0747757069343591,0,-0.0638449556833392,0,0.00935723249083338,0,0,0,-0.0119226566942179,0,0,0.0370321322011968,0,0,0,0.025849777147824,0,0,0,0,0,0,0,0,0,0,0.0633679852173075,0,0,0,0,0,0,-0.0567293682710908,0.00232980907351471,0,-0.130997621579362,0,0,0,0.0220340310838141,0,0,0,0,-0.0920671431070292,0
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.347454325595878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175623666365445,0,0,0,0,0,0,0,0.199537795229714,0,0.0323583676057458,0,0,0,0,0,0,0,0,0,0.0611602309483124,0,0,0,0,0,0,0.0833028311098796,0,0,0,0,0.0118123125756982,0,0
X601988.CH.EQUITY,0,0,0,0.0587900987147898,0,0.0230606537408115,0,0,-0.0624733818566731,-0.00896458152058675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706728610033943,0,0,0,0,0,-0.027257055853685,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-1.73472347597681e-18,-0.128514899333607,0,1.00102687211437,0,0,0
X1299.HK.EQUITY,0,0.0325735562365733,0,0,0,0,0,0,0,0.20161922674102,0,0,0,0.182965043477815,0,0,0,0,0,0,0,0,0.313374753051408,0,0,0,0,0,-0.0562950824139254,0,0.0459282432811282,0,0,0,0,0,0.0649381782983438,0.071778148265178,0,0,0,0,0.163138814207994,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.142615411139764,0,-0.0250793618275423,0,0,0,0,0,0,-0.272425657177155,0,0,0,0,0,0,0,0,0.0311314322590391,0,0.447198680268512,-0.140384094013399,0,0,0,0,0,0,1.38777878078145e-17,0,0.335795515974095,0,0,0,0.176390255337539,0.377646008866818,0.0553367795128655,0,0,0,0.363839531974706,0,0.0258527448296065
X388.HK.EQUITY,0,0.261779747374858,0,0,0.303602082509077,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582607439386114,0,0,0.0207555258980777,0,0,0,0.110537658788243,0,0,0,0,0,0,0,0,0,0,0,0,0.274427007830949,0,0,-0.0815467163397903,0,0,0,-0.189048935507761,0.250251242546977,0,0,0,-0.0746791363893482,0,0
X601658.CH.Equity,0,0.0205031488365456,0.188994858294822,0.149096932628026,0,0,0,0,0,0,0,0,0,0,0,0.0375668364715617,0,0.0490799472878998,0,0,0,0,0,0,0,0,0.180574380904247,0,0,0,0,0,0,0,0,0,0.00535657713049638,0,0,-0.0380420008960106,0.128128618557282,0,0,0,0,0,0.0727794565757444,0,0,0.0519729429211083,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.123120349077628,0,0,0,0.314538084173567,0,0,0.0113735389700574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850533514471398,0,0,0.00675248736730287,0,0,0.189684604292253,0,0,0,-0.0664047377845074,0.150714488632703,0,0,0,0.267406630867404,0,0,-0.034035724117256,0
X601166.CH.EQUITY,0,0,0.0326031846890015,0,0,0.0440224864869845,0.190192348918167,0,0,0,0,0,0,0,0,0.0646067969273154,0,0,0,0,0,0.0616951704018604,0.0661042173728454,0.374739890531213,0,0,0.0169864796427423,0,0,0,0,0,0,0.00343907015145458,0,0,0.0576325157360416,0,0,0,0,0,0,0,0,0,0,0,0.176137770661122,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.680446750847603,0,0,0.0402491149502203,0,0,0,-0.051424311910819,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0145391581717981,0,0,0,0,0,0,0.136657341732427,0,0,0,0.0498591171654115,0.00427347033441256,0,0,0,0,0,0,-0.00973249220577282,-0.00281664903125197
X000002.CH.EQUITY,0,0,0,0.179175080246817,-0.204807231645906,0,0,0,0.243506866088269,-8.67361737988404e-19,0,0,0.146068077414232,0.318829468576671,0,0.0091002869727321,0,0,0,0,0,0,0.0351758344221683,0,-1.73472347597681e-18,0,0,0,-0.171513027069837,-0.0392290707944604,0,0,0,0,0,0.106935575066089,0,0,0,0,0,0,0,0,0,0.038559188263486,0,0,0,0,0.0172165023503235,0
X000001.CH.EQUITY,0,0.0912672006947461,0,0,0,0.174986537024948,0,0,0,0,0,0,0.035135857320486,0,0,0,0,0,0,0,0,0,0,0,0,0.209060663080303,0.0365881609685577,0,0,0,-0.0541254864741828,0.159168560178237,0,0,0.0177892002686814,0,0,0,0.076009358741856,0,0,0.0410250414836852,-0.00978837592765915,0,0,0,0,0,0,0,0,-0.298881531793117
X601328.CH.EQUITY,0.0329273994507428,0,0,0.222624913045115,0,0,0,0,0,0,0,0.035906421023179,0,0,0,0,0,0.0603135027745385,0,0,0,0.376853360295392,0,0,0,0,0,0,0,0,0,0.0389754866573127,0,0,0,0,0,0,0.0491784338031778,0,0,0,0,0.000604093817074715,0.0839835833172208,-1.73472347597681e-18,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0158993643937987,0,0.495129722733258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976433665221065,0,0,0,0.0322578304619846,0,0,0,0,0,0,0,0,0,0.544497365295793,0,0,0,0,0,0,0,0.131229672484994,0,0
X601601.CH.EQUITY,0,0.321416628399484,0,0,0.325736824392278,0,0,-0.0273253585488249,0,0,0,0,0,0,0,0,0,0,0,0.216439759862221,0,0,0,0,0,0.107945356561315,0,0,0,0,0,0,0,0,0.0766373228146602,0,0,0.0832221248153256,0,0,0,0.048947177406645,0,0,0.00414512721841278,0,0,0,0,0,0,-0.0705685454607291
X601319.CH.EQUITY,0,0,0,0.177450854825249,0,0,0,0,0.00938162594962222,0,0,0,0,0,0.168330145961843,0,0,0,0,0,0,0,-0.0395750512062378,0,0,0,0.183698988751255,0,0,0,0,0,0,0,0.0559713083145655,0,0,0,0,0,0.0724724168242269,0,-0.080151659446136,0,0.0865682858285951,0,0.157471284504625,0,0,0,0,-0.118920673890477
X16.HK.EQUITY,0,0,0,0,-0.0123195690419848,0,0,0,0,-0.0179581437238334,0,-0.0280500453060719,0,0,0,0,0,0,0,0,0,-0.0763138151560944,0,0,0,0,0,0,0.221733788946127,0,0,0,0,0,0,0,0,0.0311069858808299,0,0,0,0,0.445296080914624,0,0,0.141807705879901,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0230487794784237,0,0,0,0,0,0,0,0,0,0.026469915775117,0,0,0,0.0970676953704304,0,0,0,0,0,0,0,0,0.15445101268302,0,0.0478520025062907,0,0,0,0.200348379298883,0,0,0,0,0,0,0,0,0,0,0.0360563625159357,0,0,0.0562391000640077,0.137236733261417,0,0,-0.0184395810140109,0,0
X1109.HK.EQUITY,0,0,0,0,0.351956393238543,0,0.012426424236998,0.116450834211199,-0.0507417878268457,0.140473281796472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972556799799478,0,0,0,0,0,0,0,0,0.0359183173125602,0,0,0,0,0.239180852732706,0,0,-8.67361737988404e-19,0,0,0,-0.0124383109001585,0,0
X601998.CH.EQUITY,0.23404570008351,0,0,0,0,0,0,0,0,-0.0843805947488573,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0968476004372282,0,0.0114960187727662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129467241076481,0.0492380856407091,0,0,0,0.175771691941496,0,0.535535192989217,0,-0.065463958492378,-0.0131017702481059
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.215813575070798,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0196884199475973,0,0,0,0,0,-0.0304231626045915,0,0,0,0.346477754717882,0.0318070723275453,0.0120719485523404,0.12419628719452,0,0,0,0,0,0.0209268262415149,0,0,0,0,0.0578148664976074,0.133993837975844,0,0,-0.0172831033603085,0
X002142.CH.EQUITY,0,0,0,0,0,0.277439718095177,0,-0.332483419775669,0,0,0,0,0,0,0,0.169105272452496,0,0,0,0,0,0.0727931312831071,0,0,0,0,0.383836699069716,0,0,0,0,0,0,0,0.0924333290543364,0,0,0,0.107749862495693,0,0,0,0.2194332121842,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.686259731068869,0,0.0237459576711121,0,0,0,0,0,0,0,0,0.0518992886699522,0,0,0,0,0.115767252641825,0,0,0,0,0,0,0,0,0,0,0.0481419521296546,0,0,0,0.0881006162022296,0,0,0,0,-0.1427637684357,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.180550296214457,0,6.93889390390723e-18,0,0.17959921652927,-0.0470112027768587,0,0,0,0,0,0,0.360573320659734,0.0364997504489794,-0.34068986231515,0,-0.160070902767176,0,0,0,0,0,-0.195442000975048,0.179188354896235,0,0,0,0,0,0.66769269563249,0,0,0,0,0,0,0,0,0,0,0,0.0546425541000609,0,0
X688.HK.EQUITY,0.297864743827608,0,0,0,0,0,0,-0.00443604136964128,0,0,0,0,0,0,-0.0592743193891499,0,0,0,0,0,0.307264425110034,0,0,0,0,0,0,0,0,0,0.394391797032766,0,0,-0.0674135235792864,-0.144264416380175,0,0,0.152571328671284,0,0,0,0,0,0,0,0,0,-0.00924731960702887,0,0,0,-0.0161525940133216
X11.HK.EQUITY,0,0,0,0,0,0,-0.22332524093189,0,0.36035577550281,0.0307117412687152,0,0,0,0.239287964844497,0,0,0,0,0,-0.145533720748816,0,0,0.00196885939109524,0,0.0531131420815748,0.138963641262396,0,0.42844434280781,0,0,-0.101441202484622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476230114696287,0.0637152091522042,-0.0345735737085508
X2007.HK.EQUITY,0,0.1660232456596,0,0,0.00246699143636048,0,0,0.12491602532548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291064266394318,0,0,0,0,0,0,0,0,0.314822645358965,0,0.273544290756512,0,0,0,0,0,0,0,0.0201182616435139,0,-0.0729583873306604,0,0
