,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.301086456071853,0,0,0,0,0.407608084719793,0,0,0,0.00241328253136214,0,0,0,0,0,0,0,0,0,0,0,0,0.120171908093139,0.0650972258830076,0,0.0535529319990476,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0834822184562897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.329710601358213,0,0,0.167850651145077,0,0,0.0159101024741333,0,0,0,0,0,0,0.139182450825774,0,0,0,0.0177236715027453,0,0,0,0,0,0,0,0,0,0.161115660494535,0,2.71050543121376e-20,0,0,0,0.0924434297204134,0,0,0,0,0,0,0,0,0.00682371489881956,0,0.0322077561317451,0,0,0,0,0
X601939.CH.EQUITY,0.458523471675917,0.117703315677549,0,0,0,0,0,0.178925580850942,0,0,0,0,0,0,0,0,0.00981396571596414,0,0,0,0,-0.137409295503411,0,0,0,0,0,0,0,0.138040883538939,-0.0113151060820221,0,0.138611557600228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197777713144294,0.144393299276558,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.539755426097044,0,-0.0790018612581193,0,0.0401174037148884,0,0,0,0,0,0.042745140761661,0,0.0290371582365313,0,0,0.0695723949263071,0,0.110654677745625,0,0,0,0,0.106040426603585,0,0,0.0585066589873324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346927481296413,0,0,0,0.0242934966048903,0
X600036.CH.EQUITY,0,0.137528589863921,0,0,0,0.0513249997877211,0,0.0282749689905293,0,0,0,0,0.136467571543664,0,0.03385228028146,0,0,0,0,0,0,0,0,0,0.0973120030965166,0.0381398146700425,0,0,1.73472347597681e-18,0.0052408374601878,0.0137646475699335,0,0,0,0,0,0,0.0569764874955318,0,0,0,0,0.057441811687793,0,0,0,0,0,0,0.360693007303814,-0.268215031492458,0
X1299.HK.EQUITY,0,0,-0.0700236170464972,0,0,0,0,0,0,0.134356061739457,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.155774175084145,0,0.202579713039278,0,0.0383801433837805,0,0,0,0,0,0,0,0,0,0,0,0,0.142131417736676,0,0.00274318058905073,0.0131677856470739,0,0.1635685364752,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.1751201517888,0,0,0,8.67361737988404e-19,0.00163387775654942,0,0,0,0,0,0,-0.0135037543637349,0,-0.241030779218759,0,0,0,0,-0.0645524078015446,0,0.190994099845112,0,0,0,-0.147230476276137,0,0,0,0,0,0,0,0,0.604756962663158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.236375791490632,0,0.0668540144892654,0.49738821862131,0,0,0,0,0,0.11903112301684,0,0,0.145933497461381,0,0,0,0,0,0.0109690369504588,0,0,0,0.12558081709488,0,0,0,0,0,0.0621259922615775,0,0.039105228252214,0,0,0,0,0,0.0700879233112194,0,0.0121689227132911,0,0,0,0,0,0,0,0,0,0,0,-0.0313889516074716,0.0317404386160845
X5.HK.EQUITY,0,0.170491761297723,0.144742173723481,0,0,0,0,0,0,-0.0130328867976087,0,0,-0.0523416308560053,0,0,0,0,0,0,0,0,-0.391808562522608,0.186128588501489,0,0,0.128361906771297,0.149077696983397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940971312182714,0.0995987249422755,0,0,0,0,0,0,0,0.135690508531603,0
X388.HK.EQUITY,0,0,0,0,-0.169483884885704,0.254598638785422,0,0,0,0,0,0,0.0558044674049911,0,0,-0.0848197504714989,0,0,0,0,-0.127325550046014,0.436492643234085,0,0,0,0,0,0.113013024319665,0,0,0,0,-0.0296093603691034,0,0,0,0,0,0.136161913110043,0.0740536092667639,-0.0198337620784726,0,0,0.180213770346625,0,-0.216732403033642,0,0,-0.0585933081518627,0,0.145105016689177,0
