,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.295421177950432,0.0273574953578031,0,0,0,0.447050928370895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105014547446123,0.0519775905412263,0,0,0,0,0,0,0,0,0,0,0.0796405434077282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0964235113564552,0.0687755692706009,0,0,0.169114060344357,0,0.162430412736916,0,0,0,0.0899580552294839,0,0.108961222807006,0,0,-3.46944695195361e-18,0,0,0.261603355079669,0,0,-0.0106235520025699,0,0,0,0,0.123312736565526,0,0.113035437218166,0,0.0195251550628063,0,0,0,0,0,0,0,0,0.0315077601153046,-0.148096463201215,0,0,0,0,0.0621639419825463,0,0,0,0
X601939.CH.EQUITY,0.455164385551545,0.133283543047935,0,0,0,0,0,0.244161577858504,0,0,0,0,0,0,0,0,0.0117329125093432,0,0,0,0,-0.139386621931138,0,0,0,0,0,0,0.160631258114617,0,0,0,0.118898937573614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117172500623433,0.15679095385472,0
X600036.CH.EQUITY,0,0.128448542125591,0,0,0,0,0.0789851617695458,0.0847571931881691,0,0,0,0,0.106708633618662,0,0,0,0,0,0,0,0,0,0.0133666144977826,0,0,0.0984977710633673,0,0,0.0727717278617416,0,0,0,0,0,0,0,0,0.0419693235162083,0,0.00552500655114782,0,0,0,0,0,0,0,0,0,0.349305921345267,-0.221112742724987,0
X601288.CH.EQUITY,0,0.000455956269850174,0,0,0,0,0,0.562318306207139,0,0,-0.0819408972615519,0.0378666922068474,0,0,0,0,0,0,0,0,0,0.0601273145865966,0.0758874729932331,0,0,0.10501575682554,0,0,0.112642206657338,0,0,0,0.0556665687778338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530893590297794,0,0,0.00565378593673896,0
X601628.CH.EQUITY,0.00564106271978088,0,0,-0.0201369921485469,0,0,0,0,0,0,0,0,-0.0884443646811386,0,0,-0.240255724457033,0,0,0,0,0,0.23002651144102,0,0.138771464526898,0,0,-0.0438567226987204,0,0,0,0,0,0,0.575020183068587,0.109122916596379,0,0,0.0315222083108752,0,0,0,0,0,0,0,0.0322937528670737,0,0,0,0,0,-0.0840424614858424
X1299.HK.EQUITY,0,0,-0.0532455752385221,0.0366557813488039,0,0,0,0,0,0,0.149341480826585,-8.67361737988404e-19,0,0,0,0,0,0,0,0.165933798602801,0,0,0.212640374014714,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0605987965046995,0,0,0,0.160538182583447,0.0342797022604479,0,0.149704649195969,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.138386001799967,0,0.0943661453034589,0,0.372676923390462,0,0,0,0,0,0,0,0.218401266836342,0,0,0,0.111023180712462,0,-8.67361737988404e-19,0,0,0,0.0171997899366245,0,0,0,0,0,0,-1.73472347597681e-18,0.120416117036269,0,0,0,0,0,0.010896635964191,0,0,0,0,0,0.00592442251462565,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.124982527684362,0,0,0,0,0,0,0,0,0,0,0,-0.0882134721325046,0,0,0,0,0,0,0.238761453165951,0,0.185870586743964,0,0.140662211837916,0,0,0,0,0,0,0,0.0546749752527034,0,0,0,0,0,-0.0670528072656692,0.19661684784506,0.0532205742632342,0,0.270689091861445,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0516044135125221,0,0,0,0,0,0,0,0.0624860776392467,0.305179823450249,0,0,0.120267945084871,0,0,0,0,0,0,-0.00603625873635528,0,0,0,0.116386815783871,0,0.304169666955206,0.106194622695413,0,0,0,0.0782757626759526,0,0,0.0148900569698188,0,0,0,0.0320744915171284,0,0,0,0,0,-0.0229160739210105,0,-0.0819757810585037,0,0,0
