,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.52507256662487,0,0,0,0.143671598973331,0,0,0.0657317358571201,0.0214058262551702,0,0,0,0.171060760574137,0,0.0317518952726599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233789697279556,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0182449370559792,0.129215563603375,0.216144091683712,0,0,0.0456496818963369,0,0,0,0,0.32620924719627,0,0.0888638209460817,0,0.0644159102490271,0,0,0,0,0.0222078498054993,0,0,0,0,0,-0.0647721498050435,0,0,0,0,0,0,0,0.0897633766891216,0,0,0,0,0.00492989015726974,0,0,0,0.00742232666256514,0,0
X601939.CH.EQUITY,0.450777902395025,0,0,0.262465743841607,0.150600653650982,0.0227157715174915,0,0,0,0,0,0,0,0,-0.00268233222954763,0,0,0,0,0,0,0,0,0,0,0,0,0.19898620683466,0.110096817955474,0,0,-0.161029754487694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164496847461568,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.365080919326201,0.122129512531234,0,0.850419820127638,0,0,0,0,0,0,0,0,-0.0803541841799275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115703382733874,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0316607433447022,0,0,0,0.183246365458933,0,0.288032459262698,0,0.0979891145136136,0,0,0,0,0,0,0,0,0.0327353838307357,-0.0655368391634832,0,0,0,0,0,0.0153255086368922,0,0,-0.146310214128904,0,0,0,0,0,0,0,0,0.149513590513303,0,0.276460265701669,0,0,0,0,0,0,0,-0.124770842537273,0.0867858396457702,0,0
X601988.CH.EQUITY,0,0,0,0,0.328740390902741,0,0,0,0.146241018769077,0,0,0,0,0,0,0.0754309179921472,0,0.0746442594355598,0,-0.0235887254027931,0,0,0,0,0.141299715614039,0,0,0,0,0,0,-0.211217032659725,0,0,0,0,0,0,0,0,0.0702339905122841,0,0,0,0,0,0,0,-0.0260054494171424,0.0590737796979724,-0.0888930098361354
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.107283368933841,0,-0.0372223495440835,-0.0520421138788374,-0.0151057258956526,0,0.0979860568974063,-0.105200304872191,0,0,0,0,0,0.522122429540701,-0.0384511971079737,0,0.0788171290481367,0,0,0.133367916465256,0,0,0,0,0,0.0199700728844412,0,0,0,0.0348466156349952,0,0,0.240472670276663,0,0,0,0,0.0995857339734743,0,0
X1299.HK.EQUITY,0,0,0,0,0.228679815270074,0,0,0,0,0,0,0,0,0,0,0,0,0.137722256718581,0,0,0.0325464289849714,0,0,0,0,0,0.0341912876289566,0,0.0328350157282055,0,0.0235647943578698,0,0.279282706090079,0,0,0,0,0.17299136061036,0,0,0,0,0,-0.224618505467418,-0.0541683331920535,0.0768550296232301,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,8.14658242280081e-05,-0.0307576776766168,0,0.00487222807473995,0,0,0,0,0.139746814039487,0,0,-0.0377776231014824,0,0.324095735672677,0,0,0,0,0,0,0,0,0,0,0,0,0.00693957072096986,0,0,0,0,0.0496120583377101,0,0.198759511595796,0,0,0,0,0.243633353731547,0,0.0884583190730938,0.0747206145951645,0,0,0,0,0,0
X601328.CH.EQUITY,0.0912289484818553,0,0.389604957027396,0,0,0,0,0,0,0,0,0,0.4249810264413,0,0,0,0,0,0,0,0.0197745399142473,0.211707796601246,0,0,0,0,0,0,0,0,-0.00828386099216418,0,0,0,0,0,0,0.00542196713330925,0,0,-0.0999558737551949,0,0,0.19792862630486,0,0,0,0,0.0137623230260147,0,0
X601166.CH.EQUITY,0.0621334568648816,0,0,0.179844997999517,0,0,0,0,0,0,0,0,0.38543198359867,0,0,0.0402453514409667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118256148250755,0
X601319.CH.EQUITY,0,0,0,0,-0.214967552976477,0,0,0,0,0.0491158394847932,0,0,0,0,0,0.0742076511494636,0,0,0,0.170539817037934,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.203020630577646,0.201673324238305,0,-0.14404178767056,0,0,0,0.207397097999113,0,0,0,0,0.190768482365746,0.0983969724023354,0,0
X600000.CH.EQUITY,-1.38777878078145e-17,0,0.0797585159666122,0,0,0,0,0,0,0,0.809524823655348,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.06047910145809,0,0,0,0,0,0.0704701108547908,0,0.0375884580630015,0,0,0,0,0,0,0,0,0,-0.0430226917987137,0.034013289685917,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,-0.0652309394355105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270933850179824,0,0,0,0,0,0,0,0,-0.116888073054447,0,0.0375020378027446,0,0,0.221393947405213,0.20494411797123,0,0.191699972854174,0,0,0,0.634603396756612,0,0,0,0,0,0,0,0.0312096749411557,0,0,-0.0608481194774428,0,0
X11.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0.189329696121483,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0610835541114025,0,0,0,0,0.168200003483288,0.0330705850266449,0,0,0,0,0,0.55459453171171,0,0,0,0,0,0,0,0.0344530086367631,0,0,0.166748545625388,0,0,0.15710592376948,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.0148956154680091,0.00556997104262577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404276773620874,0,0.0710491287819254,0,0,0,8.67361737988404e-19,0.66239201211786,0.189370441406341,0.037780913020298,-0.0178703377808567,0.0473386246869044,0,-0.0426071334136625,0,0,0,8.67361737988404e-19,0.0424597967101727,0,0,0,0,1.38777878078145e-17,-0.0775003263902698
X601601.CH.EQUITY,0.0447039650825022,0.0985875408436929,0,0,0,0,0.0590909061130656,0,0.167883551266414,0,0.0911557670601947,0,0.0041858588198494,0,0.0496695663347937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286635846411322,0,0,0,0,0,0,0,0,0,0,0,0,0.0107488707174978,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.166372568073212,0,0.27983376923674,0,0.0931019850867481,0,0.243841963049549,0,0,0,0,0,0,0,0.0913114661110748,0,0,0,0,0,0.0243973849740988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.464851621620306,0,-0.0796615160010481,0.271557479465521,-0.466939060587306,0,0,0,0,0,-0.0656773036482333,-0.0223051267897237,0,0,0,0,0.593334813862528,0,0,0,0,0,0,0,0.180799739599689,0,0,-0.181865603054477,0,0,-0.174642629989984,0,0,0,0,0,-0.0668541457012631,0,0,0,0,0,0,-0.150274992777985,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.392360563563237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233128187545909,0,0,0,0.183845460836251,0,0,0,0.332827962475112,0,0.194745056196745,0,0,-0.13764909190958,0.403139912952222,0,-0.0247305114064873,-0.0800348022073758,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194780445210171,0,0,8.67361737988404e-19,0,0.146999423171224,0,0,0,0,0,0,0.366411829346754,0,0.0938560623967037,0,-0.18581432188441,0,0,0.183696994368707,0,0,0,0,0,0,0.170486343739855,0,0,0,-0.201917020918627,0.064607171720408,0,0,0,0,0
X600016.CH.EQUITY,0,0,-3.46944695195361e-18,0.0484076338914867,0,0,0,0,0,0.0981355346450871,0,0,0.18470069458831,0,0,0,0.0938392144148415,0,0,0,0,0,0,0,0.0898800362960856,0,0,0.0370983494587961,0,0,0,0,0.0412289237301305,0,0,0,0,0,0,0.156328499866266,0,0,0,0.239357252494501,0,0,0,0,0,-0.00397958328602494,0
X601998.CH.EQUITY,0,0,0.180149831127347,0,0.0234734209192571,0,0,0,0,0,0,0,0.0600259634340052,0,0,0,0,0,0,0,0,0,0,0.00370160803494134,0.322768884545778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553427723615278,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529007265524928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551316022765513,0.566020044693149,0,0,0,0.115681312295261,0,0,0,0.14575480377921,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.064349819718342,0,0,0.157590195953494,0,0,0,0,0,0,0,0.0809829309239551,0,0,0,0,0,0,0,0,0,0,0.0518663170961555,0,0,0,0,0.142892089735547,0,0.0736971614248454,0,0,0,0,0,0.161759880266385,0,0,0.0259178794396926,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0.283917199623707,0,-0.118776080930813,0,0,0,0,0,0,0,0,0,0,0.0958651140472618,0,0,0,0.0985542347184,0.047748933339785,0,0,0,0,0,0,0,0,0.297602718682872,0,0,0,0.0230120465548722,0,0,0,0,-0.0502879916374033,0,0.136940983961372,0,0,0,0,-0.0617400616647673,0,0,0,0,0,0
