,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.24421352030972,0,0.133780029258374,0,0.0384470844700351,0,0,0.250285743159776,0.071457354780292,0,0.107489289712335,0,0,0,0,0,0,0.059812633026782,0,0,-0.0873029955688794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590451797276767,0,0,0,0,0,0,0,0,0,0.05182019001045,0.0131461107449438,0,0,0,0,0
X601939.CH.EQUITY,0.462077665192085,0,0,0.017611345006418,0.000414307958098982,0,-0.0311151238176592,0,0,0,0.192545984106269,0,0,0.22625885217624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00857683931918595,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.232925704869547,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019979175808148,0,0,0,0,0,0,0.152663598154382,0,0,0.0792287041461669,0,0.173923576305147,0.183717057666238,0,0,0,0,0
X601288.CH.EQUITY,0.372486127193075,0,0,0,0.371565618147405,0,0,0,0,0,0.0702799546877912,0,0,0,0.0714223019407859,0,0,0,0.0609148537961629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174756652138163,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0524987700450358,0,0.318610817624514,0,0,0,0,0,0,0.181469321595285,0,0.0822020511832053,0,0,0,0,0,0.199320307295599,0,0,0,0,0,0,0.0400662754183576,0,-0.00842063951474,0,0,0.0784590585849737,0,0,0,0,0,0,0,0,0.0645674683807263,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0210325840011211,0,0,0,0,0,0,0,0,0.413718643106049,0,0,0,0,0,0,0,0,0,0.0529784871734491,0,0,0,0.129785431578302,0,0,0,0,0,0,0,0,0,0,0.0833123517033475,0,0,0.0595002586455015,0,0,0,0,0,0,0,0,0,0.260757858902234,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0197160194385808,0,0,0,0,0,0,0,0,0,0.0305417376873782,0,0.178044570541147,0.0698264765876243,0,0,0.0921026052329027,0,0,0,0,0,0,0.130851150029312,0,0,0,0,0.237365637534217,0,0,0,0,0,0,0,0,0,0.0228331432311485,0,0,0,0.20859821890947,0,0,0,0
X5.HK.EQUITY,0,-0.190145258114341,0,-0.0923326257260519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22389451844142,0,-0.794753718446499,0,0,0,0.486606107682734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413211129730043,0,0,0,0,0,0,0,0,0,-0.104444726072386
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.109519495559187,0,0,0,0,0,0,0,0,0.229454342362145,0,0.121077035644323,0,0.196902180332468,0,0,0,0.0816858011061058,0,0,0,0,0,0,0.0161813096345681,0,0,0,0,0,0,0,0,0,0,0.0460663309996185,0,0,0,0.0522849209618046,0
X601658.CH.Equity,0,0,-0.204299693080635,0.303524985692952,0,0,0,0.116328435538154,0.041025417425678,0,0,0,0,0,-0.234338243409132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704659515625409,0,0,0,0,0,0,0,0.00479896418294061,0,0,0,0,-0.10064780992459,0,0,0,0.620942273779879,0.0463771071874213,0,0,-0.109168548481243,0,0
X601328.CH.EQUITY,0,0,0,0.312881777410056,0,0,0,0,0,0,0,0,0.0610638498170579,0.41121531450588,0,0,0,0,0,0.115243306803821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299927292108295,0.0388552435111718,0,0,0.047143822633071,0,0,0.0428325005549252,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0169026746957978
X601166.CH.EQUITY,0,0.0916042157589335,0,0.0161572128668928,0,0.158758609860199,0,0,0,0,0,0,0,0.0369741128284189,0,0,0,0,0.0245459033229793,0,0,0,0,0,0,0,0,0,0,0,0.310105384532907,0,0,0,0,0,0,0.0706639570202408,0,0,0,0,0,0,0,0.226353559076066,0,0,0,0.0848581671616043,0,0
