,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.360919306119025,0,0.310465546341123,0,0,0,0,0,0.0477116696860646,0,0,0,0,0.0513349266745247,0,0,0,0,-0.0444535344557326,0,0,0,0,0,0,0,0.044158394396043,0,0,0,0,0,0,0,0,0,0,0,0,0.0902089627431994,0,0,0,0.0582173009337717,0,0,0,0,-3.46944695195361e-18,0,0
X601318.CH.EQUITY,0.108477184662594,0,0,0,0,0,0,0,0.179219686503108,0,0,0,0,0,0,0,0.179214359280894,0,3.46944695195361e-18,0,0,0,0,0,0.0678332563546176,0,0,0,0,0,-0.0561989189866793,0.136484523925629,0,0,0.0316612855973008,0.156517709349751,0,0,0,0,0.0391610318547184,0,0.0204911489709345,0,0,0,0.0582829309025366,0,0,0.136092258888883,0,0
X601939.CH.EQUITY,0,0,0,0.340429434399159,0,0.0711664372489893,0,0,0,0,0,0,0.434308836868063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544541711999208,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.393435517059698,0,0,0,0,0.267382951146762,0,0,0,-0.0229874127686095,0,0,0,0,0.0443577157403495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206157953577763,0,0,5.12875385509939e-05,-6.93889390390723e-18,0,0,0.014462471156128,0.096861121824014,0,0
X5.HK.EQUITY,0,0,0,1.73472347597681e-18,0,0,0,0,0.193421948668768,0,0,0,0,0,0,0,0,0,0.528740735108878,0.0228356691833981,0,0,0.0380324470907927,0,0,0,0,0.176132496036954,0.0488781105472764,0,0,0,0,0,0,0,0,0,-0.0463361412800249,0,0,0,0,0,0,0,0,0,0.0872099147418324,0,0,0
X601988.CH.EQUITY,0.38639685083391,0,0,0.00302685685978703,0,0,0,0,0,0,0.0657622256956797,0,0,0,0,0,0,0,0.0148509291901709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162114904798992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330816015559632,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.337453009813103,-0.0214371801652351,0,0,0,0,0,0,0,0.474570239447009,0,0,0,0,0,0,0,0,0,0,0.0482522312500569,0,0,0,0.077204974316153,0,0,0,0,0,0.017677165724211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0750624446127844,0,0,0,0.42839105956179,0,0,0,0.120447351642673,0.0536312154166557,0,0,2.77555756156289e-17,0,0,0,0,-0.0349436729181573,0.406743454826336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.257051984410818,0,0,0,0,0.0609400907998239,0,0,0,0,0.0128899281809575,0,0,0,0,0,0,0,-0.0798844139090015,0.0981812791294269,0,0,0,0.156856657792676,0,0,0,0,0.151980503733248,0,0,0,0,0,0,0.0712079592706034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663695162857201,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.109735605986875,0,0,0,0.264406861620137,-0.176405987973798,0,0.1843467778001,-0.22525246808212,0,0,0,0,0,0,0,0,0.626411724306512,0,0,0,0,0,0,0.118873798649743,0,0,0,-0.0075357142502397,0,0,0,0,0,-1.16855165521609,0,0,0,-0.255735265432404,1.16833136620037,0,0,0,0,0,0
