,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,6.93889390390723e-18,0.0146140989077763,0,0,0,0,0,0,-0.174486079454104,0,0,0,0,0,0,0,0,0,-0.198008183299768,0.708255222291931,0,0.74225619949984,0,0,0.0455276875481037,0,-0.0982756851703373,0,-0.115764420980231,0,0.00331178460622112,0,-0.334376782928131,0,0,-0.0624725355639867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.155643918004713,0,0,0,0,0.0858417525463626,0,0,0,0,0,0,0,0,0.260970131258389,0,0,0,0,0,0,0,0.0992420974895973,0,0.0440386360295186,0,0,0,0,0,0,-8.67361737988404e-19,0,0.244481244055337,0,0,0,0,0,0,0.0157677537741345,0.0143498378086543,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.812571916532174,0,0.0607958720283373,0,-1.73472347597681e-18,0,0,0,0,0.0321281456899363,0,0,0,0.0213895150758778,0,0,0,0,0,0.010099249241651,0.00682496083240966,0,0,0,0,0,0,0,0.0413841717955638,0,0,0,0,0,0,0.00988097180392695,0,0,0,-0.0155087170551091,0.0249162091659096,0,0,0,0,0.0558258575398462,0,0,0
X601288.CH.EQUITY,0.0574227755886313,0,0.88921679139481,0,0,0,-0.0575835995179832,0,0,0,0,0,0,0,0,0,0.0261199502912476,0,0.117632084116395,0,0,0,0,0,0,0.0262134444908735,-0.0797594607108723,0,0,0,0.00494110974166416,0,0,0,-0.0230063930989923,0,0,-0.0940198770220441,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609995216545901,-0.0218250093537397
X601988.CH.EQUITY,0.0819648585024464,0,0,0,0,0,0,0,0,0,0,0,1.22554709231436,0,0,0,0,0,0,-0.2301282631329,-0.0414540464916698,0,0,0,0,0.0506453989590994,0,0,0,-0.118556225296531,0,0,-0.0906621045412472,0.0012849275928404,0,0,-0.15678679630063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122034906371066
X600036.CH.EQUITY,0,0,0.279987663010607,0.0979943396421359,0,0,0,0.0167637068969149,0.0193726418400219,0,0,0,0,0,0,0,0,0,0,0.0263998493126239,0,0,0,0,0,0.065884954177359,0,0,0,0.103346835613869,0,0,0.372920790524581,0,0,0,0,0,0,0,0,0,0,-0.0577219480594457,0.0630661620973764,0.0701886720002864,0,0,0,0,0.0648686104137418,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.108843269501986,0.00723556645247305,0.827590641692583,0,0,0,0,0,0,0,0,0,0,0.0711517604695631,0,0,0,0,0,0,0,-0.0467217835972421,0,0,0,0,0,0.0669806929855446,0,0.118138221510154,0,0,0,0,0.0137092967393381,0,8.67361737988404e-19,0,0,0.129249519058819,0,0.181916392245296,0.174048376866158
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.264862732317733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216182655594392,0,0.0500964283126772,0.0457322389845309,0,0,0.0706365438585423,0.260159745908071,0,0,0.0747656377372846,0,0,0,0,0,0,0,0,0,0,0,0.451589843494384,0,0,0.0153436189502033,0.0252148620215396,0,-0.0797122704288759
X5.HK.EQUITY,0,0,0,0,0,0,-0.230284552315561,0,0,0,0,0,0,0,0,0,0.421833321563323,0,0,0,0,0.0707732247717454,0,0,0.467509986891528,0,0.00576927821472604,0.291256993706194,0,0,0,0,0,0,0,0,0,0,0,-0.161960603319366,0,0,0.138615979477914,-0.0418965055564755,0,-0.0372960794259254,0,0,0,0.00474302890978136,0.0836508991781324,0
X601658.CH.Equity,0,0,0,0.227303130610855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109891114721723,0.243146909287322,0,-0.175657507154517,0,0,0,0,0,-0.130755588495358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41517765684532,0,0,0,0,0,0,5.42101086242752e-20,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.278390139593371,0,0,-0.088940947900337,0,0,0,0.0787466223396669,0,0,0,0,-0.122900500694242,0,0.0451688287223411,0.070173388785628,0,0,0,0,0,0,0.494697187319857,0,0.122821581342225,0,0,0,0,0,0,0.260119145118048,0,0,0,0,0,0,-0.307780282665089,0.0185302678432755,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.120087170962936,0,0,0,0.0322837071083161,0,0,0.0557994968627271,0,0.211190566782001,0,0,0,0,0,0,0,0,0,0,0,0,0.0234421028086075,0,0,0,-0.0304625328372274,0.542428082602706,-0.0739392669261222,0.0414233526392285,0,0,0,0.0169799423927113,0,0,0,0.0299900832632511,0,0,-1.38777878078145e-17,0,0,0,0,0
