,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.271674647892726,0.111739561993008,0,0.263919357882983,0,-0.130998705535051,0,0,0.0465589014618715,0.0868050061137851,0,0,-0.0491331224464238,0,0,0.0699018056145324,0,0,0,0,0.0402133295846501,0,0,0,0,0.143429084820752,-0.116451399164866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044802603993873,0,0,0,-0.0575859984194271,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.149355063184584,0,0,0.277571087730124,0,0,0,0,0,0.0364686709985319,0,0,0,0,0,0,0,0,0,0,0.084570996120861,0,0,0,0,0,0,-0.158778116666851,0.321621837545361,0,0,0.11626328058442,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.476955222975056,0,0,0,0.104187564053166,0.0376113623933978,0,0.074294211123191,0,0,0,0,0,0.168408906174079,0,0,0,0,0,0.0149313426324303,0.131566724908669,0.0209513855125629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316365084940928,0,0,0,0,0,0,-0.163228455572143,0,0,-0.0266171464672996,0,0
X601288.CH.EQUITY,0.428036026692236,0.0132335951398704,0.102789238242762,0,0.052390002032973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397527699576523,0,0,0,0,0,0,0,0,0,0,0,0,0.0551847123891658,0,-0.0475037043650122,0,0.064779031962671,0.103737910386104,0.0563711168218698,0,0,0.20249989681005,0,0,0,0,0,0.108405845793898,0,0
X5.HK.EQUITY,0,-0.223303871343395,0,0,0,0,0,0,-0.375665041275306,0,0.207596923104543,0,0,0,0,0,0,0.0261316115510355,0,0.0237873128312112,0,0.658779341822106,0,0,0,0,-0.017835778357902,0,0,0,0,0,0,0,0,0,0,0,0.05081432851394,0,0.0804173941418819,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.359121527652453
X601988.CH.EQUITY,0,0,0.169868265952084,0.0497443922349638,0,0,-0.116689035173675,0.00384692437754149,0,0.246216858455641,0.237379832672142,0,0,-0.0522784810281268,0,-0.12706537134997,0,0,0,0,0,0,0.542873261386133,0,0,0,0,-0.146556793435223,0,0,0,-0.0211310349533219,0,0,0,-0.00673736005068643,0,0,0,0,0,0,0,0,0,0,0.0520034168758438,0,0,0.0292152053755354,0
X600036.CH.EQUITY,0,0.0902908257105622,0,0,0,0,0,0,0,0,0,0,0,0.18703536840873,0.0816300030373084,0,0,0,0.0449091130881457,0,0,0.0258467283289782,0,0,0,-0.0434294197272242,0,0,0,0,0,0.273457508855607,0,-0.0437415907531269,0,0,0,0,0,0.0583088127064183,0,0,0,0,0,0,0.274158971447729,0.157251631141578,0,0.136183735728987,0
X601628.CH.EQUITY,0,0.0253292966095926,0,0.615518648114668,0,0,0,0,0,0,0,0,0.0988315347047164,0,0,0,0,-0.0505787993956244,0,0.0241307906264219,-0.0416317523902552,0,0,0.0515451912817197,0,0.0620561130528994,0,0,0,0,0,-0.104478841087439,0,0.122769701110375,0,0,0,0,0,0,0.0882028449692859,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267785862024473,0,0,0,0.0155946947961473,0.161463682693577,0,0.100538718854179,0,0,0.193088900074208,0,0,0,0,0.419407010405243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666867076565604,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.151284466832778,0,0,0,0,0,0,0,0,0.32390462189418,0,0,0,0,0,0,0,0,0,0,0.0775891515074023,0,0,0,0,0,0.495446452018442,0,0.166495112548762,0,-0.036154880515714,0,0,0,0.192075483912842,0,0,-0.279463724829854,0,0,0,0,-0.0655475960404599,0,0,0
