,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.551008193209758,0,0.0285062805399625,0,0.0691456360865214,0,0,0,0,0.09426302278794,0,0,0,0,0,0.126088985018833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200950415170265,0,0,0,0,0.0788613425799945,0,0,0.0751613556973298,-0.0496585871419561,-0.016990322930513,0,0,-0.0279228184023294,0,0,-0.00193497629432981
X601318.CH.EQUITY,0,0,0,0.104708101168595,0,0,0,0,0.0433807821090412,0,0,0,0,0,0,0,0,0.234653438107085,0,0,0,0,0,0,0,0.0473918045206146,0,0,0.0648288862789846,0,0,0,0.103355579937038,0,0,0,0,0,0,0.194289507939526,0.0573030338933207,0,0,0,0,5.42101086242752e-20,0,0,0.0813963459900228,0,0
X601939.CH.EQUITY,0.10405415770085,0,0,0.343909543481458,0,0.132296258725704,0,0,0,0,0.102204361169727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572603753116114,0,0,0,0,0,0,0.114861204464023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555543559189892,0,0
X601288.CH.EQUITY,0.251020434533833,0,0,0,0,0.0376745818962235,0,0,0,0.124840644328453,0,0,0,0,0,0,0,0.0483123766215183,0,0,0,0,0,0,0.0556972241436225,0.171997533740613,0,0.00841680507005011,0,0.133128336785378,0,0,0,0,0,0,0,0,0,0,0,0.108891475139757,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.321247177344129,0,0,0.102720844635625,0,0,0,0,0.106081460450368,0.0973160450690689,0,0,0,0,0,0,0,0,0,0,0,0,0.263066077805624,0,0,0,0,0,0,0,0,0,0,0,0.129598619772513,0,0,-0.488148580996531,0,-0.0296928631027642,-0.043603321430038,0,0,-0.242891825621693
X601988.CH.EQUITY,0.102054693837926,0,0,0,0.0425671263757871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596208506106926,0,0,0,0,0,0,0.105447760196612,0,0,0,0,0,0,0,0,0,0.0509383044743486,0,0,0,0,0,0,0,0,0.0757890814302759,0.0964395156240473,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0527929905092282,0,0,0,0,0,0,0,0,0,0,0,0.0313981522434201,0,0,0,0,0.592101745677903,0,0,0.0685523931165055,0.13317609970027,0,0,0,0,0,0,0,0,-0.00293363195177215,0,0,0,0.0567692634652536,0,0,0.0229668076186521,0,0,0,0,0
X1299.HK.EQUITY,0,0.257286035870524,0,0,0,0,0,0,0,0,0,0.0853875650437784,0,0,0,0.00166162729144106,0.225501147868555,0,0,0,-0.106997729403172,0,0,0,0,0,0,0.219520727131806,0,0,0.0686867018132713,0,0,0,0.0471924211477004,0,0,0,0,0,0,0,0,0,0.00918606422243322,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.162865204634462,0,0,0.0196244968913519,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418654395239499,0,-0.0189728704144326,0,0,0,0,0.15549295931171,0,0,0,0,0,0,0,0,0,0,0.371225430908551,0,0,0,0.224900676004097,0,0.0653135178198985,0,0,0.00552378399089257,0,0,0,0,0.0154421455448818
X601328.CH.EQUITY,0,0.00821538140646026,0.129758122715569,0,0,0,0.126716907793451,0,0,0,0,0.0217952674953082,0,0.241924978676371,0,0,0,0,0,0,0,0.232943603239993,0,0,0,0,0,0,0.054339413572125,0,0,0.0136547969652145,0,-0.00896902084463325,0,0,0.00716475516493664,0,0,0.217076207754863,0,0,0,0,0,0.0186692613491241,0,0,0,0,0
