,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.270325096512106,0,0.0656513594132516,0,0,0.419801593465501,0,0,0,0.0743399280940464,0,0,0,0.0100482323496427,0,0,0,0,0,0,0,0,0,0.0987361433727474,0.0165816467813712,0,0,0,0,0,0,0,0,0,0,0.108588884636465,0,0,-0.000288195861900349,0,0,0,0,0,0,-0.0231438463284743,0,0,0,0
X601318.CH.EQUITY,0,0,0.0872466532182383,0,0.0587788082242937,0,0.107805114014971,0,0.168568232060166,0,0,0.042280389037913,0.106274641918973,0,0.0674807187339193,0,0,0,0.00158147109862501,0.30339626191321,0,0,0,-0.0256033579257769,0,0,0,0,0,0,0,0.0961839737087852,6.93889390390723e-18,0,0,0,0,0,0,0,0.087126935058386,0,0,-0.167062248647452,0,0,0,0,0.128298258109758,0,0,0
X601939.CH.EQUITY,0.277795411544963,0.148485704881253,0,0.273922522882861,0,0,0,0,0,0,0,0.0202151391302817,0.0645590355615636,0,0,0,0,0,0.262364786237694,0,0.00339681041533977,-0.239468916688002,0,0,0,0.1357182401239,0,0,0.0713642196085996,0,0,0,0.244621582175694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.131899308947544,0,0,0.0627347789683866,0,0.440141968324692,0,0,0,0.0237104880081997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901173638657048,0,0,0,0.0619860635827754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060112031687255,0,0,0,-0.0865479822034587
X600036.CH.EQUITY,0,0.1144688181474,0,0,0,0,0.219038934631876,0,0,0,0,-0.0180424069962348,0.211591915833917,0,0,0.181506773372058,0,0,0.026617413726186,0,0,0,2.16840434497101e-19,0,0,0.165965297421558,0.243422302897282,0,0,0,0,0,0,0,0,0,0,0,0,0.0787242157216011,0.0478400229579387,0,0,0,0,0,0,0,0,0,-0.0686092245546523,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147369211498031,0,0,0.0341237668741627,0,0,0.175689216114038,0,0,0,0,-0.150451700434532,0,0,0,0,0,0,0.0269517840212361,0.606758713582958,0,0,0,0,0,0,0,0.133947875938143,-0.0950036114604311,0.0233693452769331,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.030975535860271,0,0.0126832225845657,0,0,0,0,0,0.0860158618567163,-0.029172205894429,0,0,0,0,0,0,0,0,0.125650059781088,0,0.196666872666818,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.201054004501819,0,0,0.049756229273144,0.10893400516887,0,0.11661411676409,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0374584593514789,0.0155036594198741,0.580551413843188,0.133326325993125,0,0,0,0,0,0,0,0.172234614857876,0,0,0,0.0403367441638256,0,0,0,0,0,0.0213886545615093,0,0,0,0,0,0,0.00740145380286152,0,0.116115718532452,0,0,0,0,0.00332580340345804,0,0,0,0,0,0,0.0499027820096954,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.106618467177569,0,0,0,0,0,0,0,0,0.00189408337303717,0,0,-0.032562190245444,0,0,0,0,0,0.225830324332117,0,0,0.192699352839325,0,0.129382182314707,0,0,0,0,0,0,0,0.0637038280500942,0,0,0,0,0,-0.0794756815442809,0.160015178189431,0,0,0.0559764570621402,0.310332056970213,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0646661073020026,0,0.124015121476736,0,0,0,0,0,0,0.037081772914136,0.079447667773734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158133935172087,0.0251015012578868,0.347221786559023,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.127210846574961,0,0.116094169313558,0,0,0,0,-0.113813822396714,0,0,-0.00281685830389182,0,0,0,0,0,-0.0633379183484888,0.576061611612417,0.103326372888835,0,0,0,0,0,0,0,0,0,-0.0715490930762353,0,0,0,0,0,0.135375641939255,0,0,0,0.0998846633504907,0,0,0,0,0,0,0,0.141316516267234,0
