,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.238207429984562,0.0834813573359098,0,0,0.240358298438137,0,0,0.0332900149850021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13142880587397,0,0,0,0.0693058397995849,0.0145342490085549,0,0,0.0535680527873878,0.0867880802148872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.216289288860574,0,0,0,0,0.0541998108440956,-0.0319614129622278,0,0,0.250273280667117,0,0.108597012492147,0,0,0,0,0.137587083698783,0,0,0.0571431104170803,0,0,0,0,0.0622279826215059,0.151631613969442,0,0,0.0224227362523008,0,0,0,0,0,0,0,0,0.103474580107794,0,0,-0.174554183675441,0,0,0.0484691336118644,0,0,0.0943871980894743,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.161836465783243,0,0,0,0,0,0,0.15638640345833,0,0,0.0767018564661145,0,0,0,0,0,0,0,0,0.103095434392215,0,0,0.0557702002621818,0.0279017615120855,0,0,0,0.0658237776727345,0,0,0,0,0,-0.105185432537188,0,0,0,-0.0790249797458034,0,0,0,0,0,-0.0400520412509613,0.386554058369491,-0.0188365753900749,-0.0584218249464177
X601939.CH.EQUITY,0.625275719786757,0.170570765846751,0,0,0,0,0,0,0,0,0.063197402471728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093869869359846,0,0,0,0,0,0,0,0,0,0,0.174583665214987,0,0,0,0,0,0,0,0,0,0,0.0952631616916284,0.00539299760318927,0
X601288.CH.EQUITY,0,0,0,0.121410255137929,0,0,0,0.430196650955636,0,0,0,0,0.0381548078362467,0,0,0.00804178274767847,0,0,0,0,0,0.0178806111217403,0.0130743671455628,0,0.0970565485398092,0,0,0.0719458728427097,0,0,0,0,0.152539689270773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,-0.0538711417504928,0,0,-0.0693055953152743,0,0.187647276181799,0,0,-0.00236552704509018,0.0505956458032265,0,0,0,0,0,0,0,0,0,0.124211375451819,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0825166040749239,0.015285172417583,0,0,0,0.0084307193272409,0,0.172365091385956,0.156930051920524,0,0.0906672972243463,0,0,0,0,0.298951147391791,0,0,-0.106950975754867,0
X601628.CH.EQUITY,0,0,-0.137434478170764,0,0,0,0,0,0,0.095271339201441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490910252943214,0.104142618507932,0,0,0,-0.040899536907559,0,-0.0797491704973094,0,0,0.381832052647248,6.93889390390723e-18,0,0.395459923777293,0,0,0,0,0,0.0445373329767582,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0375854245885252,0,0,0,0.543397679254233,0,0,0,0,0,0,0,-0.111637618610156,0,0.0304382388612371,0,0,0.214273073408965,0,0.0303623876743529,0,0,0,0,0,0,0,0,0,0,0,0,-0.1501270540905,4.33680868994202e-19,0,0.0192112313303163,0,0,0,0,0.0675973406674908,0,0,0,0,0.0496221230228467,0,0,0,0,0,0
X5.HK.EQUITY,0,0.261411067116115,0,0.0593831647410571,0,0,0,0,0,-0.0444855014639375,0.0339981322329609,0.0675212502804017,0,0,0,0,0,0,0,0,0,0,0,0.298843701739007,0,0,0.0983898360660391,0,0,0,0,0,0,0,0,0,0,0,0.208020730208933,0,0,0,0,0,0,0,0.101388166016857,0,0,0,0,-0.0468876645596775
X388.HK.EQUITY,0,0,0,0,0,0.105949060624234,0,0,-0.125234809728828,0,0,0,0,0,0,-0.0297440452473751,0.266691114737427,0,0,0,0,0,-0.0404319181347412,0,0,0,0,0,0,0,0,0,-0.312662932848085,0,0,0,-0.0931948189680783,0.331113130189205,0,0,0,0,0.0121252247523561,0,0.0194602442805319,0,0.111227831162694,0,0,0,-0.0333720025081538,-0.487206346685686
X601166.CH.EQUITY,0,0,0,0.128647818474472,0,0,0,0,0,-0.169647850764319,0,0,0.561677063312764,0,0,0,0,0,0,0,-0.059328538264081,0,0,0,0,0,0,0.0663773682022798,-0.0179469374971266,0,0.100693978204778,0.0964783077045207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737299640807503,0,0,0,-0.0280535951774323,0
