,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.131795051154463,0.262048724068269,0,0,0.23743989666843,0,0,0,0,0,0,0,0,0.147025394724731,0,0,0,0,0.0326893440920275,0,0,0,0,0,0,0,0,0,0,0,0.0715934111064179,0,0,0,0.0274758457761955,0,0,0,0,0.102806378097398,0,0.0461141421491946,0,0,-0.0279584735150645,0,0,0,0,0,0.0820193052532138
X002142.CH.EQUITY,0.0430436640267004,0,0,0,0,0.413057947220883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166523991897575,0,0,0,0,0.138648534278531,0,0,0,0,0,0,0,0.274978871773735,0.117860068824001,0,0,0,0,0,0,0,0,-0.0517730233632813,0.0752409063863442
X600000.CH.EQUITY,0.164853583055179,0,0,0,0,0,0,0,0,0.125737272097677,0,0,0.525610863798344,0,0,0,0,0,0,0,0,0,0,0,0.00434139152773371,0,0,0.0811429340081281,0,0,0,0,0,0,0,0.117023531711278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0312760581660175,0,0,0,0,0.142547170285737,0,0.0886339826866098,0,0,0,0,0.108547803273296,0,0,0,0,0.0286818899253353,0,0.0832190131643259,0,0,0,0,0,0,0,0.206220473210742,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.206793102670101,0,0,0,0.0982700400674325,0,0,0,0
X600016.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0.0701593463810043,0,0,0,0,0,0.471880138469313,0,0,0,6.93889390390723e-18,0,0,0.0918787912844264,0,0,0,0,0,0,0,0,0,0.144822000262989,0,0,0,0,0,0,0,0.130201464615322,0,0,0,0,0,0,0,0,0,0,0,0.097959938369742,0,0
X600036.CH.EQUITY,0.565062877822236,0,-3.46944695195361e-18,0,0,0,0,0,0.0147378894268228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416311010611646,0,0,-0.059982948532559,0,0,0,0,0,0,0,0.0481225539361102,0,0.0984312028354149,0,0,0,0,0,0,0,0.179247463744959,0,-3.46944695195361e-18,0,0,-0.0278952614730685
X600919.CH.EQUITY,0,0,-3.46944695195361e-18,0,0.355951274624529,0,0,0,0,0,0.0265960589015891,0,0.0719805670053509,0,0,0.243080616542392,0,0,0,0,0,0,0,0,0,0,0,0,0.198017268716379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X601009.CH.EQUITY,0.0598460632125646,0,0,0.158884434986969,0,0,0,0,0.0632591563624778,0,0.0647582631055802,0.150929908977199,0,0,0.196431246186513,0.145926615980465,0,0,0,0,0.040968530101517,0,0,0,0,0,0,0,0,0,0.081537346049625,0,0,0,0,0,0,0,0,0,0.0212967436056916,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.39560353205626,0,0.310265552040652,0,0.0400762247750333,0,0,0,0,0.159962365947872,0.035175873405144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481362662364599,0,0
X601169.CH.EQUITY,0,0,0.116304421470538,0.242118326941205,0,0,0,0,0.100026024951067,0,0,0,0,0,0,0,0.147124406107011,0,0,0,0,0,0,0,0,0,0.0554392228756649,0,0,0,0,0,0,0,0,0,0.0156007408585986,0,0,0,0,0.081780107216392,0,0.196586896243576,0,0,0.0940382525397889,0,0,0,0,0
