,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.203707248373675,0,0,0,6.93889390390723e-18,0,0.0668470308634708,0.0653773263043204,6.93889390390723e-18,0,-0.201318260126937,0,0,0,0.286189978503368,0,0,0,0,0,0,0,0,-0.0748247582953925,0.0359351911217199,0,0,0,0,0,0,0,0,0,0.417031801147667,0.0353246122716848,0,-0.157387975406887,0,0,0,0,0,0.109498392576568,0,0,0,0,0.0370710774955724,0,0
X002142.CH.EQUITY,0.175540535977739,0,-0.0978001838064916,-0.0999310212299221,-0.0555625766757977,0.1177456323618,0,0.367300767919208,0,0,0,0,0,0,0,0,0,-0.0549039565258912,0,0,0.16472994047646,0,0,0,0,0,0.0260540541561388,-0.184919778121613,0,0,0,0.043874417691507,0,0,0,-0.0803634336933536,-0.0663332874612389,0,0,0,0.134169782725595,0.182099182707097,0,0.19588597294333,0,0,0,0,0,0,-0.0779464444321908,-0.0950531513340675
X600000.CH.EQUITY,0.0788853897473547,0,0,0,0.027006557868437,0.106283983151434,0,0,0,0,0,0,0.371137843278356,0,0.304916037341201,0,0,0,0,0.0011026908415787,0.0853078020710346,0,0,0,0,0,0.228504128194249,0,0,0,0,0,0,0,0,0.00263036875537345,0,0,0,0,-0.0445102783175763,0,0,0,0,0,-0.0354907245563546,0,0,0,0,0.0257839918670233
X600015.CH.EQUITY,0,0,0,0,0.0306345018708556,0,0,0,0,0.0804574156791145,0.0384380306474857,0,0,0,0.0315728832034385,0.17669843684335,0,0.0279179443656204,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.00528828341181155,0.0118708888702323,0,0,0,0,0,0.303587397075764,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.135016739572379,0,0.372190908932821,0,0,0,0.0240910718317798,0,0.00477372086310738,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0.320785203836785,0,0.109956131368113,0,0,0,0.120635825763088,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.201407107859094,0.094430066183165,0.142980701899992,0,0,0,0,0,0.0925136254303169,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0710250083943484,0,0,-0.126590167549463,0,0,0,0,0,0,0,0.175506525256562,0.0411279982954747,0,0,0,0,0,0,0,0,0,0,0.0163246838790792,0,0.195411833044277,0,0.0230927474930954,0,0.0207046295935547,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0728872051686615,0.169703633657402,0,0,0,0,0,0.257228020107464,0,0,0,0,0,0,0.0173772759926003,0,0,0,0,0,0,0.142756492820282,-6.93889390390723e-18,0,0,0,0,0,-0.0585138276700376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.230691013077545,0,0,0.226350161318218,0,0,0,0,0,0,0.0241388818416346,0.237005926216212,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0593334141744578,0,0.0300045596181373,0,0,0,0.0588688960204829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115076078316771,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.125525378526307,0,0.355450296273388,0,0.133650702860907,0,1.73472347597681e-18,0,0,0,0.015814355504391,0,0.0384051145398231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185715713359915,0,0,0,0,0.278481483644436,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.24272322086064,0.425563789398789,0,0,0,0,0,0,0,0,0.27538050977377,0,0.0408422018929122,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.051633475822759,0,-0.100041839746959,0,0,-0.0137374794025487,0,0,0,0,0,0,0,0,0,0,0.0598974394327495,0,0,0.0698977590952423,0,0,0,0,0,0,0.0161967660881171
