,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0.157220657019138,0.0154650591351164,0.0974096715389682,0,0,0.174791446212094,0,0,0,0.138796995862916,0,0,0,0,0.0238598702475625,0,0,0,0,0,0,0,0,0.0138677723161593,0,0,0,0,0,0.0231450801329152,0,0,0,0,0,0,0,0,0.0519978023827035,0,0.0999084997782388,0,0,0.109917859777894,0.0542809473736278,0,0
X002142.CH.EQUITY,0.0248132620344798,0,0,0,0,0.131344590934555,0,0.486622979811359,0,0,0,0,0,0.0627170649229055,0.00181960877089364,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0640346408166425,0,0,0,0,0,0.150686428582609,1.38777878078145e-17,0,0,0.077443889300604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.00865843324242744,0,0,0,0.183729742160115,0,0,0.0409378911651898,0,0.0126201580930216,0,0.136134411729482,0,0,0,0.00934893924416713,0,0,0,0,0,0,0,0.106552574895001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444558761733345,0,0.168066758127228,0,0,0.103915260801506,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.687327633510344,0.0208454502821952,0,0,0,0,0,0,0.00365744820061432,0.0280214240593308,0,0,0.0739161601415228,0,0,0,0,0.0651478530531643,0,0,0,0.0497543879612122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488066688193644,0,0,0
X600016.CH.EQUITY,0,0,0,0.094567435413211,0,0,0,0,0.111434423243879,0,0,0,0.277255772525716,0,0,0,0.0921569562742924,0.225497401385655,0,0,0,0,0.0267897000614718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308614321932992,0,0,0,0.0743241149889016,0,0,0
X600036.CH.EQUITY,0.385519682632191,0,0.334272513891162,0,0,0,0,0,0.0554215905943688,0,0,0,0,0,0.0392014586513337,0,0,0,-0.0282371211971821,-0.0288311475930843,-0.0394599058851883,0,0,0,0,-0.0469831445663102,0,0,0,0,0,0,0,0,0,0,0,0,0.084279489999203,0,3.46944695195361e-18,0,0,0.109392670904601,0,0.0534870259425844,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.269602630451072,0,0,0,0,0,0,0,0,0,0,0,0,0.270285016101625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856073397639095,0,0.189292540706541,0,0,0.0569830765488158,0,0,0.0554232218988023,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.121569009006856,0,0,0,0,0,0,0.352944109589721,0,0,0,0,0,0,0.166106032158851,0,0,0,0,0.0373829711151969,0,-0.101268597523115,0,0,0,0,0,0,0,0.20573546497736,0,0,0,0,0,0,0,0.0891538865762463,0,0,0,0,-0.138819442446491,0,-0.124015094304035,0.000551787898479976,0.182610461424328,0,0
X601166.CH.EQUITY,0,0.0684661459912874,0,0,0.159781820433277,0.171472682470897,0,0.0460101523774745,0,0,0,0,0,0,0,0.168871724064833,0.0485052675155762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11876287199352,0,0,0.0328823530554832,0.0156791964857917,0,0,0,0.0200262822507273,0,0.0608287354703321,0
X601169.CH.EQUITY,0,0,0,0.091305441673862,0,0.156050488047479,0,0,0,0,0,0,0.0442456522037712,0,0,0,0.131462813934897,1.73472347597681e-18,0,0,0,0,0,0,0.281647988538498,0,0.0577632445520435,0.0524489097040167,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.060489289999516,0,0,0.0242140447402742,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0396851022454285,0,0,0,0,0,0,0,0,0,0,0.105368959303364,0.017884172318515,0.175511060377868,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00279020153305667,0.178034444522256,0,0,0.329915184262819,0,0,0,0,0.1654808180669,0,0,0,0,0,0,0,0
