,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.0169763913668046,0,0,0,0.431004835215662,0,-1.38777878078145e-17,0,0,0,0.121056922813914,0.0614337857281554,0,0,0,0,0,0,0,0,0,0,0,0.14030834834903,0,0,0,0,0,0,0,0,0,0,0,0,0.148890464218252,0,0,0.115370870374727,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.190087787093837,0,0,0.165720922230354,0,0,0,0,0,0.236776363921286,0,0,0,0,0,0,0,0.275313741113769,0,0,0,0,0,0,0.263014657198805,0,-0.130564970707298,-0.052713357974781,0,8.67361737988404e-19,-0.122732689027401,0,0,0,0,0,0,0.0244304625978716,0,0.142743971632985,0,-0.127235606936976,0,0,0,0.292791932224226,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0658102310982026,0,0,0,0,0,0,0,0,0,0,0.304082795507228,0,0,0,0.290013116591285,0,0,0,0,0,0,0,0,0,0.0184478066457511,0,0,0,0,0,0,0,0.165065422532006,0,0,0,0,0,0,0.0229225068448381,0,0
X600015.CH.EQUITY,0,0,0,0,0.0779622627557122,0,0,0,0,0,0.0752396409007938,0.12955146009865,0,0,0,0,0.330472035493335,0,0,0.160280787041099,0,0.0282168757200522,0,0,0,0,0,0,0,0.0240124468883778,0,0,0,0.0315833543609524,0,0,0.0426883190075021,0,0,0,0,0.174652479250157,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743674560121285,0,0,0.23289987822504,0,0.0822447950623029,0,0,0,0.30960268983223,0.208895918562726,0,0,-0.340061291003442,0,-0.0369072694727995,0,0,0,-0.196594152407157,0,0,0,0,0,0,0,0,0,0.0296585342839406,0,0,-0.119319797448089,0,0,0,0.294716057927547,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.269962405875538,0,0,0,0,0,0,0,0,0.416112498638636,0,0,0,0,0,0,0,0,0,0,0,0.182500505335737,0,0,0,0,0,0,0,0,0,0.0743581324393478,0,0.0269851450543521,0.226102085307372,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.1076086738584,0,0.332754188433623,0,0,0,0,0.162322375193177,0,0,0,0,0,0,0,0,0.0131987364737499,0,0,0.055956003240758,0,0.264971742764595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.0976377736931811,0,0,0,-6.93889390390723e-18,0,0.124183862214137,0,0,0,0,0,0,0,0,0.150193085238602,0,0,0,-0.0167895765000549,0.206782112106714,0,0,0.224397344667587,-0.117090594173712,0,0,0,0,0,0,0,0.269165501904394,0,0.0438097368707077,0,0,0,0,0,0,0,0,0,0.0601058698264939,0,0,0.028010977156421,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.616260483100193,0.198037725679514,0,0.171533957815984,0,0,0,0,0.0957967989177981,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166899047611255,0,-0.00655988852703765,0,0,-0.0843764310954798,0,0,0,0,0,0,0,0,0,-0.0521346379760592,0,0,0.361230803334708,0,0,0,-0.176878689381085,0
X601166.CH.EQUITY,0.116175837305789,0,-6.93889390390723e-18,0,0,0,0,0,0.342562139503111,0,0,0,0,0.10978446373108,0,0,0.000876899431142953,0.218215402919722,0,0.0158624146218969,0,0,0,0,0,-0.133836825557994,0,0,0,0,-0.1254212455577,0,0,0,0,0,0,0,0.0616803759639065,0,0,0,0,0,0,0,0,0,0,0.225509173805505,0,0.0209844168647835
