,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.341466540708621,0.0324223579592277,0,0,0,0,0,-0.111415117082989,0,0,0,0,0,0,0,0,0,0.0445554505039192,0,0,0,-0.00642357011091824,0.0893289897862901,0,0,0,0,0,0,0,0,0,0,0,0,-0.15314719264419,0,0.0495163908867591,0,0.253659192796748,0,0.0219904533198121,0,0.00349790422249812,0,0.174812694995364,0.0262436570993345
X002142.CH.EQUITY,0.150886769259096,0,0,0,0,0.160038481234866,0,0.188014537339218,0,0,0,0,0,0,0,0,0,0,0,0,0.040318374656116,0,0.21581482091805,0,0,0,0,0,0,-0.0160912615608084,0.121677085472538,0,0,0,0.0299749977143087,0,0,0,-0.0379402006762624,0,0,0,0,0.152821253426425,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0117380866403176,0,0,-0.0799659559543277,0,0,0.737099414710192,0.165949787069548,0,0,0,0,-0.127491906568748,0.00518950259045042,0,0,0.0491993179073844,0.0015313561762952,0,-0.142884424889935,0,0,-0.0475803896602608,0,0.0638739268043649,0,0,0.0769199408031288,-0.078560313960126,0,0,0,3.46944695195361e-18,0,0,0.185122751887511,0.103563749669093,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0787435404099952,0,0,0,0.681251685358643,0,0,0,0,0,0,0.177149309010827,0,0,0.0812591906170762,0,0,0,0,0,0,0,0,0,0,0,0,0.109375249890817,0,0,0,0,0,0.47793565220732,0,0,0,0,-0.218805618558108,0,0,0,0,0.125935987740343,-0.131009149154882
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.285694203797284,0.279221806646491,0,0,0.130712818384328,0,0,0,0,0.0518898960640442,0.0184104249371234,0,0,0.174734838600151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635797217529449,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.50315341229325,0,0,0,0,0,0,0.236155315043276,0,0,0,0,0,0,0.112472196965754,0,0,0,0,0,0,0,0.096810523026862,0.0167984815745725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019389336423966,0,0,0
X600919.CH.EQUITY,0.281158777919,0,0,0,0.1110602708979,0,0,0.143133924396471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022342132143044,0,0.303682935082346,0,0,0,0.025721360036301,0,0,0,0.0588717835407886,0,0,0,-0.165889892195121,0.427527181073197,0,0,0,0,0,0.0639902833223206,0,0,0,0,0,-0.161342818070043,0
X600926.CH.EQUITY,0.0206931364424935,0.145683986571675,0,0,0,0,0.427486120982705,0,0.21060225467837,0,0,0,0,0,0.10318706276495,0.0662857526276893,0,0.0614901450407098,0,0,0,0,0,0,0,0,0,0.0805737273420094,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481354013721642,0,0,0,0,0,-0.0743109869757728,0,-0.141949031715421,0,-0.0805892933267115
X601009.CH.EQUITY,0,0,0,0.0651997516669649,0,0.00222733934771718,0,0,0,0.0324458335834401,0,0.0320484040883828,0,0,0,0,0,0.268917776190683,0,0,0.188494625906046,0.0272076732746042,0.00148741865779213,0,0,0,0,0,0,0,0,0.0964973216564217,0,0,0,1.73472347597681e-18,0,0.146460364285345,0,0,0,0,0.220047738639189,0,0,0,0,0,0.0103831371373301,0,0,0
X601166.CH.EQUITY,0,0,0.0288859455142564,0,0,0.164660247223439,0,0,0,0,0,0.0370941443606774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163636409320916,0,0.0540694175401927,0.129910456062005,0,0,0,0,-3.46944695195361e-18,0.146652206292601,0,0.0513636247367194,0.0754439062107827,0,0.00771814945755825,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.407998390834146,0,0.190560044652497,0,0,0.0377914621900542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444212511479619,0,0,0,-0.00351638913259188,0,0,0,0.0336545235490709,0,0,0,0,0,0,0,0,0,0,0.0450970238874806,0,-0.229923341087044,0,0,-0.0741446938437429,0,-0.21526883739556
X601229.CH.EQUITY,0,0,0,0.371188478529201,0.192614505762193,0,0,0,0,0,0.258084759077297,0,0,0,1.73472347597681e-18,0.286080669014463,0,0.0645009636656897,0.0215945714753758,0.0328950475893616,0,0,0,0,0,0,0,0,0,-0.0153167786298022,0,0,0,0,0,0,0,0,0,0,0,0.008975989035265,0,0,0,0,0,0,0,0,0.0316824935277357,-0.0503180162866884
