,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0.288216522127646,0,0,0.297310438962199,0,0.0406310708431554,0,0.257088630090699,0,0.0460692294520296,0,0,0,0,0,0,-0.00805682264551308,0,0,0,0,0,0,-0.168968604285053,0,0,0,0,0,0,0,0,0,0,0.13648502031999,0.0530726501809185,0,0,-0.0730357640832809,0,0,0,-0.103754835817301,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.424820328300709,0,0,0,0.0972054377111976,-0.0317986002907823,0,0,0,0,-0.224312539737256,0.0770408737296049,0,0,0,0,-0.0241999264788405,0,0,0,0,0,0,0,0,0,0,0.148993323318269,0,0,0,0,0,0,0,0,0,0.21709546797229,0,0,0,0,0,0,-0.135331167505216
X600000.CH.EQUITY,0.194655303842722,0,0,0.0494603630077693,0,0.202892897887474,0.0393616116459327,-1.73472347597681e-18,0,0,0.0766662821177801,0,0,-0.0284444923782626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458037460897074,0,0.0791027339034741,0,0,0,0,0,0,0,0,0.250869776744665,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.209847196594512,0,0,0,0.10596878681154,0,0,0,0.113585860914783,0.0206374871589918,0,0,0,0,0.283634285743336,0,-0.0680464000148619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603136450700275,0,0,0,0,0,0,0,0,0,0,0,-0.0356336028969768,0
X600016.CH.EQUITY,0,0,0.137567490692634,0.111855228607712,0,0.0525415954563832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167438913169984,0,0,0.563209010765772,0,0,0,0,0,0.232606657646305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00923552219079057,0.129998521809142,0,0,0,0.0248584746108107,0,0.0402130560439184,0.238658220279346,0,0,0,0,0,0,0,0,0,0,0.181799445530003,3.46944695195361e-18,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0209205748199224,0.0539181499707431,0,0,0,0,0,0,0.0156716289073447,0,0.12089550335301,0.203066094354619,0,0,0,0,0,-0.0380596518033652
X600919.CH.EQUITY,0,0.0375505326353855,0,0.0241241741914116,0,0.163512788896358,0,0,0.0170814672246054,0,0.130050974289592,0,0.0704973928600415,0,0,0.0536193645966557,0,0,0,0,0.24716809679803,0,0.0493729751001834,0.0287036895961712,0,0,0,0,0,0,0,0.119306387611814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561907160125581,0
X600926.CH.EQUITY,0,0.117324640395433,0,0,0,0,0,0,0,0.54491366723174,0,0,0,-0.150276863606746,0,0.24427378997112,0,0,-0.0483781744750894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405541178497751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06306930324535
X601009.CH.EQUITY,0,0,0,0,0,0,0.0812290297036618,0,0,0.125172303914152,0,0.180776928645256,0,0.0069976047809893,0,0,0.091623646273448,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.16225537014963,0,0,0,0,0,0,0,0,0.00796486093821814,0,0,0,0,0,0.0390504070606317,0.0560618647323997,0,0,0,0,0,0
X601166.CH.EQUITY,0.299927620946367,0,0,0,0,0.311661119971553,-0.057387455661359,0.232530085427178,0,0,0,-0.0762073918977967,-0.000525717785732409,0,0,0,0,0.112733623935766,0,0,0,0,0.140069669883457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531318050310698,0,0,0,0,0,0,0,0,0.035350090873984,0,0.123239047781911,0,-0.0474985928619465
X601169.CH.EQUITY,0,0,0.242068021136837,0.0168030567027922,0,0,0,0,0,0,0,0,0,0.128599557172685,0,0,0,0,0,0,0,0,0,0.300949596484721,0.263122053408039,0,0,0,0,0,0,0,0.00952691435282267,0,0,0,0,0,0.0501404383782823,0,0,0.0401114147065413,0,0,0,0.0565199504190777,0,0,0,0.170097274924705,-0.0397103699795589,0
