,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0109776491037437,0,0,0,0,0.076724676766333,0,0,0.349639259265173,0,0,0,0,0,0.110475714069499,0.120816757273372,0,0,0,0,0,0,0,0,0,0,0,0.119377024816865,0,0,0,0,0,0,0,0,0,0,0,0,0.126768847135234,0,0,0.101699951882314,0,0,0,0,0.0399119085643775,0,0.0158619168161151
X002142.CH.EQUITY,0,0,0,0,0,0.124379856533707,0.12065963402551,0,0.10154896860318,0,0,0,0,0,0.302264985812608,0,0,0,0,0,0,0,0.212771431782044,0,0,0,0,0,0,0.1383374636275,0,0,0,0,-0.100536974029271,0,0,0,0,0,0,0,0,0,0,0,-0.0815449745870995,0,0,0.00479380507717431,0.393360773774826,-0.0151362853579139
X600000.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0.223749437858955,0,0,0,0.117951917902936,0,0,0.104153304114916,0,0,0,0,0.118352144107975,0,0,0,0,0.0579986209894472,0,0,0,0,-0.0998335802080407,0,0,0,0,0.274888936702902,0.0514236619899971,0,0,0,0,0,-3.46944695195361e-18,0.0558966360997909,0,0.111511063623566,0,0,0,0,0.0490403218523169,0,0
X600015.CH.EQUITY,0,0,0,0,0.0658073784330239,0,0,0,0,0,0.132820633101052,0.118111395783074,0,0.0325690566354274,0,0,0.480932020414679,0,0,0,0,0.0359541686818047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144185077738773,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131952519801101,0,0,0,0,0.262795731633172,0,0,0,0.125796107701238,0.46446895167364,0,0,-0.123628034486897,0,-0.0694197375689796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180292464060643,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.226421257061955,0,0,0,0,0,0,0,0,0.2848299485164,0,0,0,0,0,0,0,0,0,0,0,0.201950427496477,0,0,0,0,0,0,0.227210784327441,0,0.159582707579444,0,0,0.0122692410279326,0.118751182855252,0,0.0364416492160387,0,0,0,0,0,0
X600919.CH.EQUITY,0.0573634665565448,0.394953008522297,0,0,0,0,0,0,0.0300604526851187,0,0,0,0,0.06801639947559,0,0,4.33680868994202e-19,0,0,0.413527754510296,0,0,0,0,0,0,0,0.073820943802172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184041156787728,0,0,0,0.011236484675579,0,0.0609557263367025
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.184634129585655,0,0,0,0.0222351529480367,0,0,0,0,0.109459088968176,0,0,0,0,0.361424731903859,0,0,0,-0.00684805450442681,0,0,0,0,0,0,0,0.270000803227675,0,0,0,0.127012013196591,0,0,0,0.051910666911397,0,0,0,0,0,-0.0493122052123538,0,-0.019362908313622,0
X601009.CH.EQUITY,0,0,6.93889390390723e-18,0,-0.111034253536671,0,0.459711099529015,0.282009913978668,0,0.152271180926049,0,0,0,0,0.0816704877004897,0,0,0.0296823475864478,0,0,0,0,0,0,0.0330783052715934,0.0705532149229819,0.0347405012696411,0.0222110684236949,0,0,0,0,-0.0562185568145248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187398428444412,0,0,0,-0.240094451868048,0
X601166.CH.EQUITY,0.212512214694423,0,0.0218195245597404,0,0,0,0,0,0.114456733197203,0,0,0,0,0,0,0,0,0.251290879139791,0,0.112236800737874,0,0,8.67361737988404e-19,0,0,-0.0547937436278341,0,-0.163384640403843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432976881477536,0.31884478318521,0,0.0278624160718872
