,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.16721216474022,0,0,0,0,0,0.0592302292306131,0.106464542624579,0.0591081176097457,0,-0.255559553160618,0,0,0,0.283733207990896,0,0,0,0,0.183961094028839,0,0,0.00706973149879979,3.46944695195361e-18,0.0429659316687038,0,0,0,0,0,0,0,0,-0.123562402227518,0.420029982649635,0,0,-0.148527783850261,0,0,0,0,-0.0733128058760001,0.178156088657007,0,0,0,0,0.0202902040603829,0,0
X002142.CH.EQUITY,0.109296416129569,0,0,0,0,0.145699139481636,0.0491138288307993,0.234394088322449,0,0,0,-0.124069225338587,0,0,0,0,0,-0.120810681220529,0,0,0.0624275099953498,0,0,0,0,0,0,-0.221130054748354,0,0,0,0,0,0,0,0,0,0,0,0,0.0706018419734525,0.145245569312713,0,0.207528880399606,0,0,0,0,0,0,-0.089733498698639,-0.0951707728551896
X600000.CH.EQUITY,0.0601355586623351,0,0,0,0.0535974013927374,0.120829795336892,0,0,0,0,0,0,0.404463744310119,0,0.2078120304079,0,0,0,0,0,0.0670195532582714,0,0,0,0,0,0.240393063467947,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019438861898994,0,0,0,-0.0460218054657426,0,-0.0187048994118317,0.0207478136151869,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.0287832125161284,0,0,0.118151244434159,0,0,0,0,0.0856296684876891,0.151965811837527,0,0.0297627255936748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022443703359327,8.67361737988404e-19,0,0,0,0.0506389707435206,0.0181642080959658,0,0,0,0,0,0.296297453759855,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0216788309551405,0,0,0,0.1124716581894,0,0,0.23336543079264,0.0253650570579232,0,0.185408223025775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052698111772987,0,0,0,0,0,0,0.162367713884165,0,0,0,0,0,0,0,0.160900226060754,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.160102589864764,0.0877757692132393,0.174740781236804,0,0,0,0,0,0.086878468902622,0,0,0,0.117260550142138,0,0,0,0,0,0,0,0,0,0,0,-0.115739800685812,0,0,-0.0769415056796747,0,0,0,0,0.062716360375334,0.0275654937518238,0,0,0,0.0751066031124009,0,0,0,0,0,0,0,0,0.247425238608693,0,0.048877525871706,0,0.0279195004463519,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.154620540076777,0.187375687182929,0.105986233245216,0,0,0,0,0.0393437279823631,0,0.100238434990421,0,0,0,0,0,0,0,0,0.0499455000045888,0,0,0,0.103812498700062,0,0,0,0,0.00523396786858083,0,0,0,0,0,0,0.0388856576009663,0.0083037685814144,0,0.107956734924369,0,0,0,0,0,0
X601009.CH.EQUITY,0.24533018013781,0,0,0.145731516282305,0,0,0,0,0,0,0.050316710028695,0.193576081106511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130542500660891,0,0,0,0,0,0,0,0.0285752643731456,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.137475396887259,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.240432769729517,0,0.275922638790457,0,0.102647004929165,0,0,0,0,0,0.0585237225990573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817204821055556,0,0,0,0,0.206226269608855,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.293648416406494,0.46960613811418,0,0,0,0,0.00543379781892195,0,0,0,0.219511500661869,-0.0350204009291214,0,0,0.0273238043266867,0,0,0,0,0,0,0,0,0,0,-0.110010175070523,-0.00246475944846804,0,-0.000951409960407227,0,0,0,0,0,0,0,0,0,0,0,0,0.0687088587197964,0.0737943628668958,0,0,0,0,0,0,0
