,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0.0390222714370513,0.100327028995928,0.268123546519912,0,0.0205342866802201,1.73472347597681e-18,0,0,0,0.0857938057088932,0,0,0,0,0,0,0,0,0,0,0,0.0275065202858919,0,0.0196269426303478,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-8.67361737988404e-19,0,0,0,0.102305591996365,0.0298123891214184,0,0
X002142.CH.EQUITY,0.0793803704564377,0,0,0,0,0.0510165078026161,0.106196913292978,0.349048513560844,0,0,0.0357217678478531,0,0,0.0450115661682707,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.144141124695306,0,0,0,0,0,-6.93889390390723e-18,0.123021318277013,0.181248516955027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0698350339195838,0.0788167827002921,0,0,0.0986434693800146,0.12447814848767,0,0,0,0,0.0665645586304173,0,0.112792506609428,0,0,0,0,0,0,0,0.0375121214136613,0,0,0,0.0264438509511908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118942385188474,0,0,0.0896023048758372,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.26210703193433,0,0,0,0,0,0,0,0,0.0594831347999361,0,0.0914384831341232,0.358219136655938,0,0.161456007427202,0,0,0,0,-0.0681636042592086,0,0,0,0,0,0,0,0,0.30685613438299,0,0,0,0,0,0,0,0,0,0,0,-0.0174646474621952,0,0,0,0
X600016.CH.EQUITY,0,3.46944695195361e-18,0.0896824981600501,0.254405247775335,0,0,0,0,0.367334093677305,0.00566995833731326,0,0.0533681204629972,0.0237081371403761,0,0,0,0.0806966022616056,0,0,0,0,0,0,0.109429712622553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381321029994417,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.711859337647813,0,0,0.0905969467090507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258148638654502,0,-0.0137279384018101,0,0.0329396312544954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735026203259634,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0141947980747979,0,0.258667230802592,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.265097864945361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652612157994963,0,0.244354301982053,0,0,0,0,0.0652465592978344,0,0,0.0231170435950961,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.234187019348707,0,0.214860882670292,0,0,0,0,0.374669824816383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608967568448716,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346268803361959,0,0.259651721386304,0,0
X601166.CH.EQUITY,0,0.00054787027583365,0,0,0.190750278730081,0.226982562589077,0,0.111073299948081,0,0,0,0,0,0,0,0.129717365531597,0,0,0,0,0,-0.0481611018269106,0,0,0.0422389306089262,0,0,-0.018402385621603,0,0,0,0,0,0,0,0,0,0,0.0979980459847455,0,0,0,0.131007959566542,0,0,0,0.00406290002566808,0,0.0401323042496619,0
X601169.CH.EQUITY,0,0,0,0,0,0.0256795653701119,0,0,0,0,0.0712153066199456,0,0,0,0,0,0.183273384250656,0.172154145372887,0,0.00714441019577152,0,0,0,0,0,0,0.0643352957884272,0,0,0.0706834912113578,0,0.0758515950384243,0,0,0,0,0,0.0747979609645184,0,0,0.0785790765696051,0,0.000583205601103216,0.0933889988746032,0,0,0,0,0,0
