,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.246150986550049,0,0,0,0.0774743883869259,0,0.324238801575334,0,0.0559749446966095,0,0,0,0,-0.0065630084061234,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0881159753503999,0.189441800795334,0,0,0,0,0,0,0,0,0,0,0,0.102732999150954,0,0,0.0403203234595103,0,0.0415681459210968,0,0,-0.207194092736112,-0.0412552230269937,0
X002142.CH.EQUITY,0.212347261218519,0,0,0,0,0.00931890302873416,0,0.29305243603778,0,0.0676079902952796,0,0,0,0,0,0,-0.0117436842686113,0,0,0,0,0,-0.149762150422819,0,0,0,0,0,0.0638073848679618,6.93889390390723e-18,0,0.14313659602151,0,0,0,0,0,0,0,0,0,0,0.151279906295047,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.102219924123368,0.104209618600051,0,0,0,0,0,0.12719857904248,0,0,0.367235700278307,0,0,0,0,8.67361737988404e-19,0,0.0855987121985849,0,0,0,0,0.00333594960580941,8.67361737988404e-19,0,0.0497324116250958,0,0,0,0,0,0,0,0,0.00559557108083309,0,0,0,0,0,0,0.0223679328228628,0,0.0153362367790541,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.550313725455391,0,0.144278013379729,0,0.0591739695086918,-0.061573756312868,0,0,0,0,6.93889390390723e-18,0.166163547312942,0,0.116742564748992,0.0910915010228103,0,0,0,0,0,0.168161434021191,0,0,0,0,0.0070189507357103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12315442310773,-0.0256751308257426,0,0.101815257624457,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.281137229510295,0,0,0,0.375607353326114,0,0,0.142740986219471,0,0.117493399160632,0.0829764506516112,0,0,0,0,0.0777503416116182,0.0291878340698017,0,0,0,0,0,0,0,0,0,0,0,0,0.375176708004572,0,-0.187206719455463,0,0,0,0,0,0,0,0.00902273800367407,0,0,0,0,0,0
X600036.CH.EQUITY,0.2224141220286,0,0,-0.0162392621201326,0,0,-0.0470417204992226,0.0275845593738449,0,0,0.347602785089312,0,0,0,0,0.0441547224879077,0,0,0.184619589476195,0,0,0,0,0,0,0.00597366350018384,0,0,0,0,0,0,0.147812604190299,0,0,0,0,0,0.0291480657632438,0,-0.206214217336671,0,0,0.0329402626922016,0,0,0.229226609170378,0,0,0,-0.0585468614686568,0
X600919.CH.EQUITY,0,0,0,0,0.294017931055408,0,0,-0.00488251946658304,0.154158650126391,0,0,0,0,0,0,-0.0742788280704903,0.194238597179255,0,0,0,0,0,0,0,0,0.14475410072087,0,0,0,0,0,0,0,0,0.0310365238602861,0.122399156877799,0.385837944902754,-0.808243813743868,0,0,0,0,0.393974149807997,0.0734063091564793,0,0,0,0,0,0,0.121780872073769,0.105622779525607
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.630073901411126,0,0,0,-0.0922559661065723,-0.0298331218777711,0,-0.0603342790758197,0,0,0,-0.110913287625902,0,0,0,-0.00807945985859122,0,0,0,0.188998773117996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141715109762943,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.229936355573069,0,0,0.0327686309915691,0,0,0,0,0,0.332982777187288,0,0.0447468154859761,0,0,0,0,0,0,0,0,0.0311838430901687,0,0,0,0,0,0.233954001242712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861246649194951,0,0.010720830748483,0,0,0,0.137246885850275,0
X601166.CH.EQUITY,0.45115571435413,0,0,0,0,0,0,0.0981561655422196,0,0,0,0,0,0,0,0.415007286709246,0,0,0,0,-0.138422392414763,0,0,0,0,0,0,0,0,0,0,0.0753702683805742,0,0,0,0,0,-0.189847957297528,0,0.103211564144087,-0.120649982464283,0,0,0,0,0,0,0.0271967920038501,0,-0.00853692860947937,-0.076513493363509,0
