,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.141304788232298,0,0,0,0,0.123782559809478,0,0,0,0.296084469158717,0,0,0,-0.0332959088655439,0,0,0,0,0,-0.133357645089582,0,0,0,0.211527652500451,0,0,0,0,0,0,0.124262856124398,0,0,0,0,-0.212827651037129,0,0,0,0.215250504553951,0,0,0,0,0,0,-0.0609308675720739,0,0
X002142.CH.EQUITY,0.231595248754271,0,0,0,0,0,0,0.043146022926953,0.131961342159751,-4.33680868994202e-19,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0295726059977785,0,0,0,0,0,0,0,0,0,0,0.255401990164116,0,0,0.0140046477523673,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.351348518814977,0.140092538523443,0.0551443965208858,0,0.041685747943082,0,0,0,0.133164511609938,0,0,-3.46944695195361e-18,0.015268371041381,0.0611370986613811,0,0,0,0.0154462950525665,0.0565542232729475,0,0,0,0,0,0,-0.2129769489283,0,0,0,0,0,0,0,0,0,0.213252207909985,0,0,0,0,0,0,0,0,0,-0.0251569308370675
X600015.CH.EQUITY,0,0,0,0,0.0614016302588889,0,0,0,0,0.506119851722362,0,0,0.108869352715935,0,0,0.0258795533237313,0,0,0,0.0137634926390186,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.0795913322645601,0,0,0.0480547930298431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,-4.33680868994202e-19,0.139355792741785,0.255978242220006,0,0,0,0,0,0,0,0,0.024046518615751,0.190144257142576,0,0,0.155398976541321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131035746965666,0,0,0,0,0,0,0,0.0906122610831196,0.150099696807371,0,0,0,0,0,0,0,-0.196465808213042
X600036.CH.EQUITY,0,0.0860623501459399,0.0790182320619234,0,0,0,0,0,0,0,0,0.02411925235931,0,0,0,0.033164670585339,0,0,0,0,0,0.193640492470366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309788547877475,0,0,0,0,0.467546493701111,0,0.0784872096611333,0.0496243779734752,0,0,0,0,0,0,0.147401756848025
X600919.CH.EQUITY,0,0.0320679100906508,0,0,0,0,0,0,0,0.32791219198199,0.0482310065482771,0,0,0.0562503988207765,0,0,0.425336429745963,0,0,0,0,0,0,0.00123122561248293,-0.028756584341183,0,0,0,0.0724648433748558,0,0,0,0,0,0.0866221917992492,0,0,0,-0.100165117032021,0,0,-0.17255214277308,0,0,0,0,0,0,0,0.127086878548662
X601009.CH.EQUITY,0.283819926872733,0,0,0,0,0,0,0,0.403310260933469,0,0,0,0,0.313881937577111,0,0,0,0,-0.0698171068621272,0,0,0,-0.0668616086918379,0.0463852432797936,0.0371392085627501,0,0,0,0,0,0,0,-0.0471584909318425,0,0,0,0,0,0,0,0,0,0,0,0,0.248588796483007,0,0,0,0
X601166.CH.EQUITY,0,0.340033119507816,0,0,0,0,0,0,0,-0.187721764035455,0,0,0,0,0,0,0.391945606272269,0,0,0,0,0,0,0,0,0.0518792574233999,0,0,0.0778596970516188,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.042941232609827,0,0.192226709371058,0.15540417567221,0.122683683313478,0,0,0,0,0,0.203082313266782
X601169.CH.EQUITY,0,0,0.159801197218517,0.562334231052412,0,0,0,0,0,0,0,0,0.268577445245248,-0.0241227086936598,0,0,0.164011124339227,0.0280628315400935,0,0,0,0,0,0.136814860176739,0,0,0,0,0,0,0,0,0,0,-0.0415908532670863,0,0,0,0,0,0.0433578083911852,0,0,-0.166559198992321,0,0,0,0.103424885502721,0.0138318334409906,0
X601229.CH.EQUITY,0.132779554930191,0.101228167402554,0,0.197936768206798,0,0,0.181999526461126,0,0,0,0,0,0,0,0,0.248664377498457,0,0,-0.188242734326519,0,0,-0.0150824120447901,0,0,0,0,0,0,0,0,0,0,0,0,0.116389178440003,0,0,0,0,0,0,0,0,0,0,0,0,-0.0968488544301436,-0.0345183934529467,-0.0199094086187288
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.261808844672656,0,0,0,0.119411030604397,0.082925330899658,0,0.0960189219265045,0,-0.0924629115095124,0,0,0,0,0,0,0,0,0,0,0.0127008165456971,0,0,0,0,0.0246044664147505,0,0,0,0,0,0,0.232519555015348,0,0,0,0,0,0.0881710806166117,0,0
X601328.CH.EQUITY,0,0,0.0937220537532588,0,0.0429329954951249,0,0,0,0,0,0,0,0,0.0815442268762426,0,0.0449680075845775,0.435662352271993,0,0,0,0,0.0899385218722351,0,0,0.0594510093000003,0,0,0,0,0,0,0,0,0.104762933713378,0,0,0,0,0,0,0.123604626246078,0,0,0,0,0,0,0,0,-0.0147469983733136
X601398.CH.EQUITY,0,0,0,0,0,0,0.199057518102649,0,0,0,0,1.0842021724855e-19,0,0,0,0.322542039222233,0.348432188136282,0,0,0,0,0,0,0,0,0,0,0,-0.157708773465807,0,0,0,0,0,-0.0505834774109197,0,0.187160476170153,0,0,0,0,0,0,0,0,-0.113010128414612,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.130691468327749,0,0,0,0,0,0.135601925233071,0.0554513741080258,-2.16840434497101e-19,0,0,0.0477908914796736,0,0.130578925831892,0,-0.0403366164236028,0,0,0,0,0,0,0,0,-0.0613076220742827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259309046474399,-0.0799951729816993
X601939.CH.EQUITY,0.00385889024071808,0,0,0,0,0,0,0.0421442523756965,0,0,0,0,0.193685427573644,0,0.512947604924686,0,0,0,0,0,0,0.000243062873003206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250159788236688,0,0
