,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.184942850539567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619567981741097,0.142536995832499,0,0,0,0,0.0933450651457635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178465162313119,0,0.0770890561867258,0.163459847546507,0,0,0,0,0,0.109802561080236,0
X002142.CH.EQUITY,0.0342235954844614,0,0,0,0,0.743320307802313,-0.135515127723903,0.109391304926142,0,0.152210650560817,0,-0.41011373524204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244892739634316,0,0,0,0.193243075638046,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0856607250494006,0,0,0.347608211082778,0.118928956385273,0,0.191572539663248,0.0215023587949133,0,0.022225908053892,0,0,0,0,0,0,0,0.0813306998412017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145942136888284,0,0,0,0,-1.0842021724855e-19,0,0,0,-5.42101086242752e-20,0,0,0,0,-0.0320305041563149,-0.0195010575857385
X600015.CH.EQUITY,0,0.0220076458546544,0,0,0,0,0.342942961145259,0,0,0.18080746250302,0.0133303060735918,0,0,0,0.155285891186132,0,0,0,0,0,0,0,0.0167764430428886,0.181203165267435,0,0,0,0,0,0,0,0,0,-0.382849201888965,0,0,0,0,-0.20128594156487,0,0.0489268981397261,0,0,0,0,0,0,0,0,0.0211957386890218,-0.00417618543881513,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.137875802322469,0,0.426900917799838,0,0,0,0.048975864308355,0.30647364636341,0.0835112444493396,0,0,0.102202236696031,0,0,0,0,0,0.0372018837232476,0,0,0,0,0,0.018784392814316,0,0,0,0,0,0,0,0,0.0582316884402615,0,0,-0.050437690114877,0,0,-3.46944695195361e-18,0,-0.0715131798168751,0,0,0
X600036.CH.EQUITY,0.145109610615735,0.300097494372337,-3.46944695195361e-18,0,0,0,0,0.0164923441019561,0,-0.0793670047061499,0,0,0,0,0.142927242801689,0,0,0,0,0,0.0999838582849403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261743025732395,0,0,-0.0577419350286699,0,0.0507713192675662,0,0,0.00345019302346491,0.233206406690944,0.0430018522890616,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.757177944339399,0,0,0,0,0,0.203506699439024,0,0,0,0,0,0,-0.0146283178881715,0.0600252945627154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166248749945989,-0.00547226876247356,0,0,0,-0.0333768017806381,0,0,0,0,0,0,0,0,0,0,0,-0.0912140551241481,0,0.026948814226927
X601166.CH.EQUITY,0.0800895866174215,0.0480998029505021,0.377579530504133,0,0,0,0,0,0,0,0.0877424219021659,0,0,0,0.150453449123445,0,0,0.0251264152371439,0,-0.00069518629777726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105261634321465,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.161314080203914,0.195680151911543,0,0.341433029957273,0,0.0550274509412589,0,0,-0.05071113280076,0,0,0,0,0.151591032153833,0,0.0366699066802117,0,0,-0.00847818555177091,0,0,0,0,-0.112084488986388,0,0,0,0,0,0,0,0,-0.0155407663178121,0.166098759000317,0,0,0,0,0,0,-0.056082446583796,0,0,0,0,0,0,0,0,0,-0.0943246419849967
X601229.CH.EQUITY,-0.0365146615119484,0.228958081604715,0.313084393763161,0,0.0454292472683146,0,0.0350240212640824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996430185098867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0202701113830846,0,0,-0.0414638913711746,-6.93889390390723e-18,0.307871961240103,0,0,0,0,0,0,-0.251182835069185,0.16680730081451,-0.213260717857038
X601288.CH.EQUITY,0,0,0.0688205647258562,0,0.167588004403816,0,0,0,0,-0.0910401818278625,0,0.160657964520816,0,0,0.320428828882798,0.258773122600403,0,0,4.33680868994202e-19,0,0,0,0,-0.0126311668537416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801011007021103,0,0,0,0,0,0,0.0362156363910474,0.0342838002302224,0,0,0,0
