,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.184019201971463,0,0,0,0.00429096896373536,0,0,0,0,0,0,0,0,0,0.179351741303296,0.183171837806135,0,0,0,-3.46944695195361e-18,0.0783459106888849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00924783794374938,-0.0256616862665958,0,0.227231359464209,0,0,0.121484051121622,0,0,0,0,0,0.0545657936058855,-0.0126905736189298
X002142.CH.EQUITY,0,0,0,0,0.0877319241832164,0.300387095325589,-0.00691651382786668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273546700120743,0,0,0,-0.00896984466492747,0,0,0,0,0,0,-0.137288781198739,0,0,0,0,0.0828594418123314,0.0556023162830736,0,0,0.261963235406743,0,0.163037564044609,0,-0.0502733230681533,0,0,-0.16494492847292,0.0719586691368676
X600000.CH.EQUITY,0,0,0,0,0,0.0792352708634207,0,0.568776976866704,0,0,0,0,0,0,0,0.0751652388788374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471592969457667,0,0
X600015.CH.EQUITY,0,6.93889390390723e-18,0,0,0,0,0.569369694959752,0,0,0,0,0,0,0,0.00836234811112444,0,0,0,0,0,0,0.0519434857939587,0.00665883913705108,0,0,0,0,0,0,0,0,0,-0.147370434279748,0,0,0,0,0,0,0,0,0,0,0.151327749633911,0,0,0,0,0,0.148646914925374,-0.122746553070924,-0.0429289770306227
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.150994740325553,0,0,0,0,0,0,0.196161383080554,0,0,0,0,0,0.0604711711267666,0,0,0.156539075341217,0,0.226937260979951,-0.563888505588016,0,0,0,0,0,0,0,0,0,0,0,0,0.0283923234093132,0.126353518603833,0,0,0,0,0,0,0,-0.188874457775121,0,0,0
X600036.CH.EQUITY,0,0.272806807466001,0.123321167849892,0,0,0,0,0,0,0,0,0,0,0,0.41431460178792,0,0,0,0,0,0.0809786276185376,0.0830522432115596,0,0,0,0,0,-0.0320356239611216,0,0,0,0,0,0,0,0,0,0,-0.0357957155522808,0,-0.0508370791005751,0.0268146902256597,0,0,6.93889390390723e-18,0,0.0790579824005846,0,0,0,0.0772087736116713,0
X601009.CH.EQUITY,0.0188950767062922,0.0567244933949006,0,0.86463297006686,0,0,0,0,0,0.0511194586140312,0,0,0,0,0,0,0,0.0326215633771204,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652035430462505,-0.0643599203501354,0,0.0385010328869594,0,0,-0.00297787402783795,0,0,-0.0495338834929653,0.0500567040187474,0,0,0,0,0.0779703553714675,-0.0759247495950505,0,-0.102159205763737,0,-1.73472347597681e-18
X601166.CH.EQUITY,0.0219998551560831,0.0370706754764828,0.551131762700489,0.0362116914885709,0.0406515541826935,0,0,0,0,0,0.0346621323118908,0,0,0,0,0,0.0418248915965845,0.00135028990135143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123746558833719,0,0,0.113459424307294,0.0431243209283738,0,0.0143780489685806,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0322704647352895,0.076853235048614,0,0,0,0.250131436285138,0,0,0,0,0,0,0.00396917456613364,0,0.132236473990718,0,0,0,0,0,0,-0.0706412838090389,0,0,0,0,0,0,0.0110512615421969,0,0,0.128392480200492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116897432505767,-0.097876611613605,0
X601229.CH.EQUITY,0,0,0,0,0,0,0.0225312830537094,0,0,0,0,0,0.135049173984429,0,0.69392553398959,0,0,0,-0.463516468687943,0,0,0,0,0,0,0,0,0,0,0,-0.0958834943499006,0,0,0,0,0.103448320833608,0,0,0,-0.00675669843617446,-0.0297520030396794,0,0,0,0,-0.11555991104401,0,0,0,-0.0594845970105577,0.0156504366814633,0
X601288.CH.EQUITY,0,-0.0957719617124314,0,0,0,0,0,0,0,0,0,0.197597837498048,0,0,0.71527896278062,0.122458376739284,0,0,0.115173347617809,0,0,0,0,0,0,0,0,0.0019140276439222,-0.00318587601252031,0,0,0,0,0,0,0,0,0,0,-0.121367392914805,0,0,1.73472347597681e-18,0,0,-0.0300662355879293,0,0,0,0,-0.00019108359798656,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.243448700903236,0,0.426556586853058,0,0,0.00131122438895546,0.139610533527497,0,0,0,0.0055728592529709,0,0,0,0,0,0,0,0.0919540807552611,0,0,0.0259631765381961,0,0.0637323287683174,0.0303420451712938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534202390521178
X601398.CH.EQUITY,0,0.246007793423852,0,0,0,0.0441872326098936,0,0,0,0,0.0915059834408512,0,0,0,0,0,0.403599534010465,0,0,0,0,0,0,0,0,0,0,-0.139439890729634,0,0,0,-0.192692543372547,0,0,0,0,-0.144538455771744,0,0,0,0,0,0,0,0,0,0,0.0939141643539409,0,0,4.33680868994202e-19,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.332472143995078,0,0,0,0.0437346635527415,0,0,0,0,0,0,0,0,0,0.0648993969927306,0,0,0,0,0,0,0.00319161166175553,0.0700997831970883,0,0.0271597008505634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100139522060929,0,0
X601939.CH.EQUITY,-0.0224378123738767,0.00871072393191736,0,0,0.0474142864672171,0,0,0,0.0680081613087101,0,0.762230276870245,0,0,0,0,0,0.0169401232510316,0,0.120342149521219,0,-0.0189179235959579,0,0.0594026982736999,-0.0757089680255297,0,0,0,0,0,0,0,0,0,0,-0.0143634443472742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434017251353067,0.0718431857265863,-0.0181807799962173
X601988.CH.EQUITY,0.0893755901778285,0,0,0,0,0,0,0.344658232483399,0,0.021520522775334,0.056268283928232,0,0,0,0,0,0,0.498223535727119,0,0,0.00641011011333056,0,0,0,0,0,0,0,0,0,0,0,0.111576477018105,0,0,0,0,0,0,0,0,0,0,0,0,-0.03935070464299,0,0,0,0,0,-0.0925768686400983
X601998.CH.EQUITY,0,0,0,0,0,0,0.090562718749451,0,0.187581476254322,0,-8.67361737988404e-19,0,0.291148767497885,0,0,0,0,0,0,0,-0.00105539784496277,0,0,0,0,0.288521461713838,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110266794240215,0,0,0.0750228416025975,0,0,0,-8.67361737988404e-19,0,0,0,-0.148535430219275,-0.0517009119218902
X601658.CH.Equity,0.0912066836083368,0,0.198756721599672,0,0,0,0.0760391637200704,0,0,0,0.158438112589936,0,0,0,0,0,0,0,0.010774548292829,0,0,0,-0.0635203118265723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786325449827363,0,-0.0622796561989035,0,0,0,0,0.179684374841346,0,0,0,0,0,0,0,0.100117830279568
