,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.252383817466095,0,0,0,0.141929326270949,0,0.335649796540982,0,0.133248128936911,0.0334275302265844,0,0,0,0,0.0485041845217102,0,0,0,0,0,0,0,0,-0.206725212886008,0,0,0,0,0,0,0,0,0,0.0157197376073837,0.179825185413348,0,0,0,0,0.204094860178946,0,-4.33680868994202e-19,0,0,0,0,0,-0.0593725817699504,0,0,0.0613736859407543
X002142.CH.EQUITY,0.322013214349124,0,0,-0.284649083319361,0,0.0752536335357037,0,0.215017280597781,0,0,0,0,0,0,0,0,0,0,0.0270267756269256,0,0,0,-0.0468032875856475,0,-0.0856007684820072,0,0,0,0,0,0.101344058182709,0,0,-0.0704564055018412,-0.286337992780147,0,0,0,0,0,0.0709015726430184,0.354706092706622,0,0.322220107336116,0,0,0,0,0,0,-0.0447414900959168,0
X600000.CH.EQUITY,0.12836315742434,0,0,0,0.079835556500912,0,0,0,0,0,0,0,0.441929049290188,0,0,0,0,0,0,0,0,-0.0453895306962885,0,0.0225989332574531,0,0,0.225881671416708,0,0,0,0,0,0,0,0,0.0437319529045665,0,0,0,0,0,0,0,0,0,0,0,0.000757819322920487,0,0,0,0.0990958249003962
X600015.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0.131612234809834,0,0,0.187549404976008,0.00808397661029548,0,0,0,0.186098655494363,0.0482938693985068,0,0.0468584800467269,0,0,0,0,0,0,0,0,0,0,0,0,0.0379172833748808,0,0.0036343204968302,0,0,0.069110100718479,0.0473273847410365,0,0,0,0,0,0,0.169986642134319,0,0,0,0.0842101428856726,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.203334576622405,0,0,0.158833651132187,0,0,0,0.0444815900493586,0,0.129580820001482,0,0,0,0.111971448648508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178064438303079,0,0,0,0,0,0,0.166877878961013,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.190630460028203,0.0742301719911689,0.291542627343922,0,0,0,0,0,0,0,0,0,0.0653626962563054,0,0,0,0,0,0,-0.0323742249107664,0.0425013465642013,0,0,0.00567337490091125,0,0,0,0,0,0,0.0364377706871684,0,0.0440951021157907,0,0,0,0,0,0.11035860616461,0,0,0,0,0,0,0,0.00229222771291426,0,0.246898382805988,0,0.0204312675558533,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0986219588277837,0,0,0,0.0463348127513764,0.172018883849537,0,0.0167948439921471,0,0,0,0,0,0,0,0,0.0360675489086104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04775452984552,0,0,0,0,0,0.000516266445104755,0,0
X601009.CH.EQUITY,0.210701732892591,0,0,0.246867184950106,0,0,0,0,0,0,0.0282343016761303,0.160084291657739,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.00437351129829902,0.0271982001338031,0,0,0,0,0,0,0,0,0,0,0.142354524282352,0,0,0,0,0,0,0,0.0615025097208479,0,0,0,0,0,0,0.129014355521382,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.433105422938834,0,0.451772842365415,0,0.0803786241126754,0,0,0,0,0,0.0591482749786817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181174478241042,0,0,0,0,0,0,0,-0.000361786138077784,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.298641996665404,0.385708103557168,0,0,0,0,0,0,0,0,0.244366997483906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452723313565133,0,0,0,0,0,0.0127764381531396,0,0,0,0,0,0.0178600637539945,0,0,0.2417006437338,0,0,0,0,0,-0.0159058841941429,0
X601229.CH.EQUITY,0,0.0353992499517451,0,0,0.242111910849162,0,0,0,0,0,0,0,0,0,0,0.444876281339342,0,0,0,0,-0.198615960584993,0,0,0,0,0,-0.110603941297284,0,0,0.178466963726468,0,0,0,0,0,0,0,0,0,0.154944115597253,0,0,0,0,0,0,-0.0848777717423471,0,-0.0886351906850513,0,0.0268557322412039,0.0437633798350927
X601288.CH.EQUITY,0,-0.0798389641477469,0,0,0,0,0,0,0,0,0.0967639218845051,0,0,0.371383589991113,0,0.301415906170154,0.152216184748203,0,0,0,-0.0413165864637165,0,0.0286847978308796,0.0361498731795779,0.0418776391740496,0,0,0,0,0,0,0,0.0456722674678839,0,0,0,0,0,0,0,0.0512595222086782,0,0,0,0,0,0,0.00568727128379671,0,-0.126018073401816,0,-0.082327795694774
