,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.157032246843993,0,0.0783069635852692,0,0.565109342777045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442314928493475,0,0,0.313673582085936,0,0,0,0,0,0,0,0,0,0,0,0.0616289982586396,0,0.0899673217498215,0,0,0,-0.120734784757119,-0.00406087893426322,0,0,0,0
X002142.CH.EQUITY,2.77555756156289e-17,0,0,0,0.0861557265070435,0.49280490976312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205713916593765,0.0923737321012,-0.00887575114396135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173454365264313,0,0,0.170102508004654,0,0,-0.32525080245619,0,0,-0.0302067026631082,0,-0.102155843832469
X600000.CH.EQUITY,0,0,0,0.108663647973219,0,0.106169008837757,0.312539587703329,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.434887547297092,0,0,0.0752624634477066,0,0.114174704089965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149124348577125,0,0,0,0
X600015.CH.EQUITY,0.0175529920551742,0,0,0,0,0,0,0,0.453195795942107,0,0,0,0,0.0185659802609937,0,0,0,0,0.295186142334112,0,0,-0.0889340615937464,0,0.0655990046420544,0.1811565974965,0,0,0.0577058139031387,0,0,0,0,0,-0.109153884602827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207978613902732,0,-0.0223640635629555,0.0855241023006324
X600016.CH.EQUITY,0,0.207484390679916,0,0,0,0,0,0.0747314050667958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116710220951993,0,-0.189106600292614,0,0.620523087077638,0,0,0,0,0,0,0.0115094952911653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056369837300093,0,0,0,0
X600036.CH.EQUITY,0.0508292534389292,0.0239905220584012,0.0857219295852915,0,0,0,0,0,0.173799943117163,0,0,0.0786972960224846,0.279091107077768,0,0,0,0.0965816909011385,0,0,0,0,0,0.0549851979159468,0,0.0155340725866775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125397646093759,0,0,0.028133425238376,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.0319244425418124,0.042902691621515,0,0,0.278705168117549,0,0,-0.105266492346545,0.47791420322505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014676985215509,0,0,0,0.0327936592909789,0,0,0,0,0.0353316505258668,0,0,-0.103704628049371,0,0,0,0,0,-0.0747800010269605,0.0972428312228072,0.12411374125454,0,0.181130901583124
X600926.CH.EQUITY,0,0.245849379970876,0,0,0,0,0.238788818369982,0,0,0,0,0.133420110905529,0,0,0,0,0,0,0,0,0,0.0736691286243502,0,0,0,0,0,0,0,0,0,0.0599484953462216,0,0.173947999270051,0,0,0,0.0248962875144304,0.0320024758094322,0,0,0,0,0,0,0,-0.051710197484982,0,0,0,-0.264016876744855,0.076903691152199
X601009.CH.EQUITY,0,0,0,0.386222386867488,0,0.240758280437045,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0529889502642267,0,0,0,0,-0.0560389648913864,0,0.327149522378958,0,0,0,0,0,0,0,0,0,0,0,0,-0.0775669650225598,0,0,-0.28655277682156,0,0,0.0711928973037894,0,0,0.00941447553123502,0,0,0.321817604165318,-0.0612240443038423,0.0285936964406526
X601166.CH.EQUITY,0,0,0.0192459640032917,0,0.0806536798387633,0.117624561763272,0.0247132784584174,0.0652357443155269,0,0,0.394666733832491,0,0,0,0,0,0,0.125391096272186,0.176793075900058,0,0,0,0.0136585137473545,0,0,0,0,0.0310190612555827,0,0,0,0,0,0,0,0,0,0.0455550496303218,0,0,0,0,0,0,0,0,0.0115968913704728,0,0,0,0.029932093965127,0
