,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0140301607740515,0,0,0,0.375455650303567,0.251754692437937,0,0,0,0,0,0.0112476533986374,0,0.472305113854832,0,0,0,0,0,0,0,0,0,-0.0348901728755292,0,0,0,0,0.132305533056809,0,0,0,0,0,0,-0.239776715018327,0,0,0,0.0556219362742588,0,0,0,0,0,0,0,0,0,0.00765717678158783,0
X002142.CH.EQUITY,0,0,0,0.115130656031121,0,0.408368519570395,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0993280716090473,-8.67361737988404e-19,0,0,0,0.0160548322567071,0,0,0,0,0,0,0,0,0.0943105344743943,0,0,0,0,0,0,0.203263068234475,0.100417854741119,0,-0.202331587441135,0,-0.0616378964242891,0,0,0
X600000.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0.0818661766651854,0.0126931258081687,0,0.0753842861483648,0,0.449834866626217,0,0,0,0,0.0287903374965224,0,0,0,0,0,0,0.0496878112506585,0,0.0816840678770753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214875499660305,0,0,0,0,0,0,0,0.0237618201525246,0,0
X600015.CH.EQUITY,0,0.207223693322114,0.108740723320859,0,0,0,0,0.00265680482990981,0.126369002078362,0.200753445949653,0,0,0,0.0972059907053976,0,0,0.0188437288941827,0,0,0,0,0,0,0,0,0,0.0209488444053594,0,0,0,0,0,0,0,0,0,0,0.0303539110904,0,0,0,0,0,-1.38777878078145e-17,0,0,0.167608601731315,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.100184060460832,0,0.0350138174285384,0.0866891150748298,0,0,0,-0.0140684788458112,0,0,0,0,0,0,0,0,0,0,0,-0.310680196122661,0,0,0.14374429973891,0.822098692841804,0,-0.223669808278096,0,0,0,0,0,0,0,0.101123185701444,0,0,0,0,0.0561513089048139,0
X600036.CH.EQUITY,0.145847611439996,0.274805192083792,0,0,0,0,0,0.145265033603587,0.109204623582559,0,0,0,0,0,0,0.176040272977738,0.103704952764401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471794500640622,0,0,0,0,0,0,0,0,0.056058117216352,0,0,0,0.0539426144704853,0.203187211009779,0,0,0.0109759271586525,0,0
X600926.CH.EQUITY,0,0.0130187737485205,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0931180513094494,0.169027406645661,0,0.0425355461404963,0,0.161321824179682,0,0,0,0,0,0,0,0,0,0,0,0,0.0279278420134081,0,0,0,0.0356802927114079,0,0,0,0.234979085557018,-0.164025274739766,0,0,0,0,0,0,0,-0.0142594556469225,0,0,0,-0.0194855654265325,0
X601009.CH.EQUITY,0,0,0,0,0,0.207754726740948,0,0,0,0,0,0,0,0.425360999963881,0.267380639141198,0,0,0,0.0922889320375711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150947844279055,0.020941986819054,0,0,0.083629880802616,0,0.0205766965742827,0,0,0.0314402733250784,0.0120382026630208,0
X601166.CH.EQUITY,0.0309182313354428,0,0,0.177610984164451,0,0,0.0868584572236868,0,0,0,0.242468779094606,0,0,0,0.0753306313229693,0,0,0,0.0227080201694349,0,0,0,0,0,0,0,0.0674226860117191,0,0,0,0,0,0.0533522420397381,0,0,0,0.0428176444378994,0,0,0,0,0,0,0,0.079738915158944,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0376264629028377,0,0,0.193138792551468,0,0,-0.0294120079193558,0,0,0,0.25809337239384,0,0.128911149406695,0.00442565944108488,0,0,0,0.14861240665443,0.147186134841491,0,0,0,0,0,0,0.0262587211771511,0.104096168353997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00719032052833611,0,0,0,0
