,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.14699161507777,0.163976324114498,0,0,0,0,0.154875404582604,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0642608727645461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179778240020854,0,0.0425989781479423,0.0873701608119829,0,0,0.0815950713635551,0,0,0,0
X002142.CH.EQUITY,-3.46944695195361e-18,0,0,0,0.113750770137736,0.47121814296974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107252963547689,0,0.314051964780588,0.0744721730474138,-0.108994688300164,0,0,0,0,0,0,0.0734447948181122,0,0,0,0,0.0552448044707304,0,0,0,0.099974461785781,0.0505990171850456,0,0.0958151727421284,0,0,0,0,0,-0.134777619535637,0,0
X600000.CH.EQUITY,0,0,0,0.271314230966073,0,0.166442642429951,0,0,0,0,0,0.0395823184641846,0,0,0,0,0.433073031361058,0.00417890485059403,0,0,0,0,0.1857557984887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037018620288912,0,0,0,-0.0205203187893775
X600015.CH.EQUITY,0,0,0,0,0,-0.0534607507262095,0.672292831483649,0,0,0,0,0.0502724201431469,0,-0.0184607715130177,0,0,0,0,0,0,0,0.0488052517341288,0,0,0,0.101298836558411,0,0,0,0,0.102377706953258,0,-0.141171537750124,0,0,0,0,0,0.0407625873015845,0,0,0,0.0395742450637112,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.241568924685914,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.170054669331631,-0.0322257453841526,0.684511337327394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327162313636104,0,0,0,0,0,0,0,0,0,0,-0.264327952757402,0,0,0
X600036.CH.EQUITY,0,0.125960117832334,0.108440946512283,0,0,0,0,0,0,0,0.0151509711108386,0,0,0,0.388432281893851,0,0,0,0,0,0.201131449163249,0.0128845573861238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139887244757342,0,0,0,0,0,0,0.0111878394980833,0,0,0,0
X601009.CH.EQUITY,0.0325983612098762,0,0,0.862721214769554,0,0,0,0,0,0.0091558049877517,0,0,0,0,0,0,0,0.0416782626472948,0,0,0,0,0.0462267812669636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415799611197428,0,0,0,-0.141463135616369,0.0906409212550453,0,0,0,0,0.0550372907955693,0,-0.0137515582157248,-0.115570547022851,0,0
X601166.CH.EQUITY,0,0,0.011880252064382,0,0.063583878471216,0.220449813140517,0,0,0.483864675665719,0,0,0,0,0,0,0.142036299450337,0,0.05076952104161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109650163425157,0,0,0,0,0,0.0297015411038641,0,0.00918999378536286,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0845559460022931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794060239209422,0.063522251148153,0,0,0,0,0,0,0,0,0.0150398518434335,0.0663731021258268,0,0,0,0,-0.0317817514849407,0,0,0.0215636277210983,0,0,0,0,0,0.00704910410118087,0,0,0,0,0,0.0433601942568277,0,0,0,-0.0138584555340899,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.84273699374177,0.10695904292252,0.239497434409756,0,0.0623463107436489,0.0403793987855676,-0.510173049535319,0,0,0,0,0,0,0.0240274325355714,0,0,0,0,0,0,0,0,0,0.276920430447505,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199302122521398,0.145435336063767,0
