,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0282766935481479,0,0.0754705831119495,0,0.356831268932487,0,0.114383672202054,0,0,0,0,0,-2.77555756156289e-17,0,0.470416141383788,0,0,0,0,0,0,0,0,-0.0192205374165711,0,0,0,0,0,0,0,0,0,0,-0.180345051827288,0,0,0,0,0.106767195263488,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0238637340742738
X002142.CH.EQUITY,0.172760440077223,0,0,0,0,0.482391560642547,0,0,0.0333631206283049,0,0,0,0,0,0,0,0,0.0831220204791231,0,0,0,0,0,0,0,0,0,0.160547503951355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102401548783503,-0.248298625710425,0,0,-0.246804734759701,0.124399341988814,0
X600000.CH.EQUITY,0,0,0,0,0,0.210118078900868,0,0,0,0,0,0,0,0.597881848939544,0,0,0,0,0,0.342229452009859,0.0356630868619822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309721754615868,0,0,-0.120421704200299,0,0,0,0.00859236239806723,0,0,0.150788862406659,-0.0262030766063388
X600015.CH.EQUITY,0,0,0.119661040919604,0,0,0,0,0,0,0.0511038703186062,5.42101086242752e-20,0,0,0,0,0,0,0.0263228066217418,0.00515542152406002,0.220029161638473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597162243260571,0,0,0,0,0,0,0,0.0373219218308725,0,0,0.079573338485666,0,0.05555289500159,0.000907669004725731,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.121097661596664,0,0.0675337281479338,0.0321754076737351,0,0,6.93889390390723e-18,0,0,0.254047642601348,0.323444497190876,0,0,0,0.0309947926171495,-0.0139136682216231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064520288378782,0,0.130284530022406,0,0,0,0.0327475490154607,0,0
X600036.CH.EQUITY,0.205288100461707,0.053336444516826,0.026150573594601,0,0,0,0.134975370697675,0,0.108687210755159,0,0,0,0,0,0,0,0.110797561430883,0.0376644042670047,0,0,0.0603039091869593,0.0439874813648455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296953736726498,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.177362750853556,0,0.036699339210388,0,0,0,0.636749819147663,0,0,0,-0.0843958392312527,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380248894645515,0,0.088717365704115,0,0,0,0,0,0,0,0,0,0,0,0.0702677556658998,0,0.190146720272777,0,0,-0.000435516623750537,0,-0.0175407957280975,0,0
X600926.CH.EQUITY,0,0.039856482060125,0,0,0,0,0.160920156855965,0,0,0,0,0,0.305997121267282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223513716551017,0,0,0,0.00418132436373604,-0.0793907726993987,0,0,0,0,0,0,0.265813995340668,0.00128212906495708,-0.0283042382608853,0,0,0,0,0
X601009.CH.EQUITY,0,0.0352574350303179,0,0,0,0.260008227135059,0.0371105928023032,0,0,0,0,0,0,0.0500230951766796,0,0,0,0.0790810065683507,0,0.206604661378401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862369621038115,0,0.119048198799685,0,0,0,0,0,0,0.252812375815484,0,0
X601166.CH.EQUITY,0.0837095545947978,0,0.070005211385848,0,0,0,-1.73472347597681e-18,0.115540953130041,0,0,0,0.0450485624152975,0,0,0,0.210330073018199,0,0,0,0.0376632090538492,0,0,0,0,0,0,0.199603954433684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687456749983323,0,0,0,0.0600054033872381,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.220523147700466,-1.73472347597681e-18,0.108028026357009,0.0240751954749979,0,0,0.0462756574525759,0,0.0773015970329925,0,0,0,0,0,0.0849328872031654,0.0865656406858474,0,0,0,0.043904185076577,0.103649820494877,0,0,0,0,0,8.67361737988404e-19,8.67361737988404e-19,0,-0.0569425193196016,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0.202508727458264,0,0.211053630970099,0.146288074988673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360368727165009,0,0.107919027113218,0,0,0,0,0.274602682214476,0.115247710178444,0,0,0,0,-0.00832403857191062,0,0,0.162886009360479
X601288.CH.EQUITY,0,0,0,0.120961225447304,0,0,0,0,0,0,0,0,0,0.159598910553381,0.215970589545155,0,0.114521934083576,0,0.0992436647857444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182701261331696,0,0,0.203135694624856,0,0,0,0,0.109961062022262,0,0,0,0,0,-0.0258942870431607,0,-0.0351481960761665,0,0
X601328.CH.EQUITY,0.0159471427156726,0,0.145737328516382,0,0,0,0,0,0,0,0.0826968722658894,0.00101913427302628,0,0,0,0,0.00499233383284841,0.143314029722238,0,0.127761987665748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263483376504985,0.0214936178868154,0,0,0,0,0.0398825569065024,0,0,0,0,0,0,0,0,0.114666573256791,0,0
X601398.CH.EQUITY,0,0,0.0791201301644768,0,0,0,0,0,0.0635432273312519,0,0.153485958000685,0,0.520373783018439,0,0,0,0.169555100673075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513909768419014,0,0,0,0,0,0,0,0,0,0,-0.0269769117159921
