,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.394540814740518,0,0,0,0,0.0225613404224244,0,-0.222448963561996,0,0,0.0873990435690196,0,-0.000485119804222102,0,0,0,0,0,0,0,0,0,0.127122631071932,0,0,0.00436864980448761,0,0,0.0738122659966628,0,0.108263002358135,0,0,0,0,-0.0390850839383466,0.141997628219428,1.38777878078145e-17,0,0.101377079850786,0,0,0,0,0,0.140052483585016,0
X002142.CH.EQUITY,0.0488215105327795,0,0,0,0,0.325581701899888,0,0.0985741672400391,0,0,0,0,0,0,0,0.0297611679588104,0,0,0,0,0.0452916523006388,0,0.202446885668943,0,0,0,0,0,0,0,0.116357926221539,0,0,0,0.0532790412865728,0,0,0,-0.0643893047860871,0.0975890832134216,0,0,0,0.114899580424993,0,0,0,0,0,0,-6.93889390390723e-18,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600628631773174,0,0,0.70979821053806,0,0,0,0.266187133393028,0,0,0,0,0,0,0.0565051972026789,0,-0.0134172140270393,-0.0257929647578953,-0.0601650404597324,0,0.041030647582152,0.003908335093204,0,0,0.0156912376392688,0,0,-0.0229570759531218,0.0318787748302021,0.0902164628107392,0,0,0,0,0,-0.00513089388214589,0,0,0.0663047380906291
X600015.CH.EQUITY,0.107130423850835,0,0,0,0.141953558553595,0,0,0.120499504736859,0,0,0,0.428335316401612,1.0842021724855e-19,0,0,0,0,0.0458485262722274,0,0,0,0.0175766304883058,0,0,0,0,0,0,0,0,0.0670233484181848,0,-0.183970892685404,0,0,0,0,0,0,0,0.745589699692787,0,0,0,0.123008709772607,0,0,0,0,0,0,-0.162562785279642
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0105208352257247,0,0,0,0.17629576114298,0,0.091503600478867,0.0325284945428267,0.195440802817067,0,0,0,0,0,0,0,0,0,0.00411226705065503,0,0,0,0,0,0,0,0,0,0,-0.164074226824426,0,0,0.457957006634193,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.520560096080104,0,0,0,0,0,0.0156029662599473,0,0,0,0,0,0,0,0,0,0,0,0,0.0070861508687856,0.0206196635549348,0,0.0385610442655529,0.0570132466374463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.194448751623928,0,0.0484623867201328,0,0,0,0,0,0
X600919.CH.EQUITY,0.127668793670774,0,0,0,0,0,0,0.064465576773943,0,0,0,0,0,0,0,0.0980314548299546,0.0122194248127897,0,0,0,0,0,0,0,0,0.280778594777383,-1.73472347597681e-18,0,0,0,-0.101031483886563,0,0,0,0,0,0,-0.196647061201106,0.436875850069521,0,0,0,0,0,0.321596267038244,0,0,0,0,0,-0.0515215650143337,0
X600926.CH.EQUITY,0.0272903009641324,0.293666848947822,0,0,0,0,0.182873337276797,0,-0.302339287567581,0,0,0,0,0,0,0.20112143246262,0,0.460056131206949,0,0,0,0,0,0,0.0749196080319176,0,-0.190261586963269,0,-0.195210182806587,0,0,0.149334587198112,0,0,0,0,0,0,0,0.00578995113471258,0,0,0,0,0,0,0,0,0,0,0,-0.0633075006393958
X601009.CH.EQUITY,0,0,0,0,0.0179645748253282,0,0,0,0,0,0,0,0,0,0,0.0215611642568162,0,0.188044220753988,0,0.0889227655735294,0.049881072368505,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0502084006372953,0,0,0,0.0678839127590491,0,0.0913355946178743,0,0,0.102074158855696,0.0265379132720336,0.248323660805352,0,0.0878115534079674,0,0,0,0,0,0,-0.0229721789201568
X601166.CH.EQUITY,0.0238636643869814,0,0.0263042506021569,0,0,0.113988391323611,0,0,0.127039761526901,0,0.0109405508575168,0,0,0,0,0.0342538569886096,0,0,0,0,0,0,0,0,0.013192129825687,0,0,0,0,0,0,0,0,0.161541212684158,0,0.0555190278912994,0.0995142637201276,0,0,0,0,0,0.0700200376021824,0.0550392341647305,0.0371466936406784,0,0,0.0213266959892036,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.423261675587961,0,0.0417141588567076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289105708390605,0,0,0,0,0,0.0111764649412477,0,0,0,0.122668971779111,0.0331698050393949,0,0,0,0,0,0,-0.118763241868073
X601229.CH.EQUITY,0,0,0,0,0.0400680296930101,0,0,0,0,0,0,0,0,0,0.739822448173241,0,0,0,0,0,0,0,-0.107389415498117,0,0,-0.0381647139099269,0,0,0,0,0,0,0,0.0467311772576084,0,0,0,0,0,0.0208426647499482,0.242630047278563,0,0,0,0,0,0,0,0,0,0.143365558213485,-0.0606113303593089
X601288.CH.EQUITY,0,0,0,0,0,0,0.0543062946785823,0,0.0440083930245589,0,0,0,0,0,0,0,0,0,0.308148560840584,0.159281939208878,0,0,0.0384214068500988,-0.0919025422902041,0,0,0,0,0,0,0,0,0,0.0523172232014188,0.111551009612558,0.116206388839334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600648576457399,0
X601328.CH.EQUITY,0,0,0,0,0.217766701732378,0,0,0,0,0.106271158723961,0,0,0,0,0,0.0970878288560566,0,0,0,0.0243782420459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,-0.00973317322804897,0,0,0,0,0,0,0,0,0,0,1.05356061460424,0,0.0228403851202925,0,0,0,0.0147141623429298,0,0,0,0,0,0.0178335529898503,0,0,0,0,0.0189098040222018,0,0,0,0,0,-0.0487266361868422,0,-0.0226171718515416,0,0,0,0,-0.0451323614263208,0,0,0,0,0,-0.127252321233628,0,0,-0.0846922758017165,-0.0617600471138465
