,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.235463810367074,0,0,0,0,0,0,0.0802572808320118,0,0.263568807458251,0,0,0,0,0,0,0,0,0.116547370015568,0,-0.0805842541055509,0,0,0,0.266017965062836,0.0206059759604321,0,0,0,0,0,0.239593594496348,0,0.274203739844663,-0.028429441097469,0,-0.313356476235707,0,0,0,0,0,0,0,0,-0.0180398962746131,0,0,-0.0248357443640988,0
X002142.CH.EQUITY,0.171450552961764,0,-0.0588701864397698,0,0,0,0,0.0702511632419184,0,0,-0.00714496501379798,0,0,0,0,0,0.246334577663288,0,-0.158437749648144,0.0792219653722018,0,0,0,0,0,0.0350658630198467,0,0,0,-0.0230600988440574,0,0,0,0,0,0,0,0,0,0,0.206646825007267,0,0.0844950807419291,0,0,0,0,-0.142391291785563,0,0,-0.0187074478267967
X600000.CH.EQUITY,0,0,0,0,0,0.184310797218637,0,0,0,0.0356811342058761,0,0.0449959948638225,0.423089263477074,0,0.22215359232366,0,0,0,0,0.128033444435536,0,0,0,0.010318982867557,0,0.229622937959859,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717915483339286,0,0,0,-0.0311382345189665,0,-0.0394985738593066,0,0,0,0,-0.015094723396053
X600015.CH.EQUITY,0.0170522523471736,0,0,0,0,0,0,0,0,0.217232480617553,0,0,0,0,0.466678583387482,0,0,0,0,0,0,0,0.130594284952743,0,0,0,0,0,0,0,0,0,0.143598283761781,0,0,0,0,0,0,0,0,0,0.0813712855664525,0,0,0,0.0220475096748634,0,0,0,0.00109008269149617
X600016.CH.EQUITY,0,0,0.171982777872047,0.199492814274715,0,0,0,0,0,0,0,0,0.303176429198866,0,0,0,0,0,0,0,0,0,0,0,0,0.00191808495869485,0,0.0558751498783358,0,0,0,0,0,0,0.0514127632868488,0.0447814989938507,0,0,0,-0.0585249864701266,0,0,0.155051305835424,0,0,0,0,0,0,0,-0.0542379894102329
X600036.CH.EQUITY,0.16157560758931,0.0933593015712583,0.183991379948338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389517992326889,0,0.013890264880218,0,-3.46944695195361e-18,0,0.359770791652021,0,-3.46944695195361e-18,0.0507856186489728,0,0,0,0.0934151491327251,0,0,0
X600919.CH.EQUITY,0,0.0363919749329757,0,0,0,0,0,0.151776259056908,0,0.270420334380782,0,0,0.155621552835738,-1.73472347597681e-18,0,0,0.083232474480122,0,0,-0.020921954188807,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567937157190282,0,0,0,0,0.0818120319814366,0,0,0,0,0,0
X601009.CH.EQUITY,0.176808814740032,0,0,0,0,0,0.144034466547899,0,0,0,0,0,0,0.272273698499457,0.0670272614012945,0.239898224643636,0,0,0,-0.0391986825666708,0.0362811085427409,0,0,0,0,0,0.132233218563245,0,0,-0.0749077580963799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0247770242094195,0,0,-0.13575001215693
X601166.CH.EQUITY,0.0660020290882693,0,0,0,0,0.231220317900736,0,0,0,0,0,0,-2.16840434497101e-19,0.0825662035081829,0,0,0.0100323411674112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227943130167779,0,0,0,0.0668262906191676,0.297820665883737,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0277082062611562,0.0681639229636422,0.20349487206379,0.463870432303195,0,0,0,0,0,0,0,0,0.262952413064634,-0.0310106371811294,0.0582875146887817,0,0,0,-0.00251484509030789,0,0,0,0,0,0,0,-0.0863853450687009,0,0,0,0,0,0,0,0,0,0,0.00876748250743105,0,0,0.0905005614704,0,0,0,0,0,0,0,0.0775894351678864,0,0
X601229.CH.EQUITY,0.234015179903583,0,0,0,0,0,0,0,0,0,0,0,0,0.262267076579198,0,0.163346715604919,0,0,0,-0.200512276600923,0,0,0,0,0,-0.0607410444097181,0,0,0,0,0,0,0,0,0,0.227518110047942,0.205026823645404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
