,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.167505680997063,0,0.130257098537659,0.0748960694396287,0,0,0.0630039312377662,0,0,0,0,0,0,0.0294406742671488,0,0.0169439535792916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104934577716496,0,0,0,0,0,0.0287336040610876,0.138439871036107,0,0.0645269950022346,0,0.100223676917083,0,0,0,0,0,0
X002142.CH.EQUITY,0.145423795714704,0,0,0.162701150020816,0,0,0,0.134987931600927,0,0,0,0,0,0,0,0.0711242061150863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172477288295773,0,0.114632749852043,0,0,0,0,0,0,0,0,0.0738086297764244,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.170388939825506,0,0,0.239255719236995,0,0.163905312658909,0,0,0,0,0,0,0,0.0364207566920471,0.0106538235059405,0,0,0.017422233375105,0.0156258580489673,0.111759165678678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392151463830171,0,0,0,0,0,0.0655471353812046,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.242567895728357,0,0,0,0,0,0,0.0259657076391078,0.0187136549924422,-6.93889390390723e-18,0,0,0.385227084939548,0,0,0,0,-0.0519009815009308,0,-0.0686822771534468,0,0,0,0,0,0,0,0,0.307324828589938,0,0.124605423670467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0159969128544064,0,0.276378071631776,0,0,0,0,0.255590428309089,0,0.115761216847594,0,0.130433465085709,0,0.0867852963049895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0478954353784157,0,0,0,0,0,-0.0110815320509223,-0.0205673609517652
X600036.CH.EQUITY,0.605140537896004,0,0,0.178752159303388,0,0,0,0,0,0,0,0,0,0,0.109540993469779,0,0,0,-0.0737050235133424,-0.0339494722382601,0,0,0,0,0.0150039548454773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072923272673519,0.0120469816929612,0,0,0,0.0566385183142096,0,0,-0.0600291349524876
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.289122990056408,0,0,0,0,0,0,0.149366028396668,0,0,0,-0.0937520981745726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136344586171865,0,0.358813631316627,0,0,0,0.197994964465231,-0.0282481264070825,0,0,-0.0864490722095945,0,0,0,0,0,0,-0.128377448914786
X601009.CH.EQUITY,0.365744877180088,0,0,0,0,0.0267728890232188,0.36150027966545,0,0.0915676317991607,0,0,0,0,0,0,0,0,0,0,0.18827842664841,0,-0.0835522884422828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719794396274882,0,0,0,0,0,0,0,0,0,0,0.184769844486694,0.0591636751629646,0.00770085760954539
X601166.CH.EQUITY,0.122755322435466,0,0.133993511760044,0,0.0685621289858051,0.0769037853240235,0,0,0,0,0,0.0469368277869325,0.0794125829085111,0,0,0.271686569182279,0,0,0,0,0,0,0,0.0141817678784694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284684704953711,0,0,0,0.0339929348079497,0,0,0,0.0540609971319864,0.0656107279923415
X601169.CH.EQUITY,0,0,0,0.165279464609506,0,0.0931487004131779,0,0,0,0,0.250389664565317,0.141128212655349,0.167060132675964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112582302173799,0,0,0.016226872068337,0,0,0.0399575027877682
