,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0518424472001277,0,0,0,0,0,0.260380161513693,0,0,0,0,0,0,0,0,0,0.182098919759671,0,0,0,0,0,0.117818853895557,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0322146618819461,0,0,0,0,0.324900648665421,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.323835533273411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321534611999783,0,0,0.0851817394288592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124556835360129,0,0,0,0,0,0,0,0.188864528782719,-1.38777878078145e-17,0,-0.120305566179599,0.109674769620092,0,-0.0415546304249004
X600000.CH.EQUITY,0,0,0,0,0.269603766271427,0,0,0,0,0,0.0749467945203229,0,0.271290253952985,0,0,0,0,0.132511394638733,0,0.117166762262061,0,0,0,0,0,0,0,0,0.107270144300241,0,0,0,0,0,0.00181060413910867,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.485366039355336,0.264877363538367,0,0,0,0,0,0,0,0,0,0,0,0.161875471070298,-0.11583684958494,0,0,0,0.0438749585623342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122634481197597,0,0,0,0,0,0,0,-0.0507500445028613,0,0.0952064161781625,0.0683825688153035
X600016.CH.EQUITY,0,0,0.0530648414915914,0.00422011905308052,0,0,0,0,0,0.196611744373737,0.138433087448893,0.0239956626506291,0.217347196748422,0,0.0391580333050482,0.117155299567425,0.184921629353701,0,0,0.0312802034936438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0512475872262587,0,0,0,0,0,0,0,0.474701737568564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262881413769962,0.206336674968542,0,0.0294023716063866,0,0,0,0,0,0,0,0,0.0914008732967728,0,0,0,0.0643138205991607,0,0.00673555722900328,0,0.061291895607861,0,0,-1.73472347597681e-18,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.00229755815254456,0,0,0.309976565031195,0,0.143684887734335,0,0,0.0398350473992736,0,0,0,0.0632832004161528,0,0,0.194463142063956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998544446087154,0,0,0,0,0,0,0.0252377841859223,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.17658553930295,0,0.0288417757402848,0,0.181090287465696,0,0,0,0,0,0.0316612805831597,0.0210640500299731,6.93889390390723e-18,0,0.0772782088973184,0,0,0.0720013503491002,0,0.227955063679273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732026295369398,0,0,0,0,0,0,0,0,0,0,0.0308363495679523,0,0,0,0,0,0
X601166.CH.EQUITY,0.0860888473264991,0,0,0.0439184921995535,0.0693427340139531,0.213245109950133,0,0,0,0.0937051343453496,0,0,0.0821642969840347,0.0178137459905633,0.183806429709315,0.0919230652382094,0,0,0,0,0,0,0,0,0,0,0.0654494996824706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314413144898116,0.0379347391206902,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.112932657164881,0,0.0271522127969592,0.211483502264472,0,0,0.155308265604927,0,0,0,0,0,0,0,0,0.101766547900144,0,0,0.00398259788324242,0.376462358852445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0517520376244874,0.13109886841734,0,0,0,0,0.142258236634135,0,0,0,0.0602792053910118,0,0,0,0,0,0,0.188021004704358,0.35797133794719,0,0,0,0,-0.107828202787975,0,0,0,0.0328952683579219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019409980860371,0,0,0,0,0.0657893564328986,0
X601288.CH.EQUITY,0,0,0.011098671844058,0,0,0,0.0676922777886962,0,0,0,0.037640078205424,0,0,0.468144126528903,0,0,0.156385865268373,0,0,0.133225014521494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351920392594305,0,0.0345633807772062,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0.200250685885949,0,0,0,0,0.343520169024304,0,0.471272138795998,0,0,0,0,0,0,-0.0750872381527706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465798001990513,0,-0.0411105958230394,0.0230857071550131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410123564449649
