,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.171701659696786,0,0,0,0.0930931050276644,0.437965216340743,0,0.362414736874333,0,0,0,0,-0.06282524643389,0,0,0,0,0,0,0,0,0,0,-0.0475680383551754,0,0.00646927172294478,0,0,0,0.0308853954155134,0,0,0,0,0,0,0.0511844300311608,0,0,0,0.157809108213859,0,0,0,0,0,0,0,-0.173554068674759,0,-0.145315706879256
X002142.CH.EQUITY,0,0,0,0,0,0.141179498185255,0.101581829183901,0,0,0,0.023978545828367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206834302455377,0,0,0,0,0,0,0,0,-0.0146630383029108,0,0,0.231678718271926,0,0,0,0,0,-0.0520977606092337,-0.0519657174079009,0
X600000.CH.EQUITY,0,0,0,0.00206674848150147,0,0.0727058163647167,0,0,0,0,0,0,0.477975379587784,0,0,0,0,0.0364499370260304,0.022653829920049,0,0.0422074776243176,0,0.0271401109735833,0.0149341144318698,0,0,0.0776888727888739,0.0389531516495484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935217871923594,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.287908608278886,0,0,0,0,0,0,0,0.0573735647362732,0.143462951933076,0,0.178597487409746,0,0,0,0,0,0,0,0,0,0.0525132390549554,0.158720719063858,0.0174510710909116,0,0,0,0,0,0,0,0,0.094027652880676,0,0,0,0.0909421655605755,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.263061118065279,0,0,0.315152589956233,0,0.0921081197904451,0,0,0.1363016618788,0,-0.0528120391320979,0,0,0,-0.194156923685379,0,0,0,0,0,0.16935496780469,0,0,0,0.0379613118767124,0.330730018049732,0,-0.400440151700423,0,0,-0.0272512754880695,0,0,0.0445120483075048,0,0,0.0464169187871937,0.0705084460788213,0,0,0,0,-0.110605022692409
X600036.CH.EQUITY,0.169090381016218,0,0,0,0,0,0,0,0,0.370163999810984,0,0,0,0,0.126562588161429,0,0.166903831274408,0.088614448563287,-0.0562573532266031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207078923379766,0,0,0,-0.0139812936642287,0
X600926.CH.EQUITY,0.253924263333952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377622874186047,0,-0.0678798701980533,0,0,0,0,0,0,0.126927337743959,0,0,0,0,0,0,0,0,0,0,0.0371492854864574,0,0,0,0.0703682953990546,0.170586897127975,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0855190888444079,0,0,0,0,0,0,0.287836874228395,0.220586693448803,0,0,0,0,0.015663555409708,0,0,0,0,0,0.0590052058570607,0,0,0,0,0,0.134723043224545,0,0,0,0,0,0,0,0,-0.0790926234614008,0,0.0726830907436357,0,0.157426712600944,0,0,0,0.085917539757069,0,0,0,0,0.116930355993362,0
X601166.CH.EQUITY,0.0793193948347277,0.149443107990208,0,0,0,0.0904767330577374,0.0264369430951418,0,0,0,0,0,0,0,0.352072534554373,0.0974368194879685,0,0,0.0364851934073717,0,0.00388999034513194,0,0,0,0,0,0,0,0,0,0,0,0,0.0162914660488774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-6.93889390390723e-18,0,0,0,0.56185494696299,0.320342335012257,0,0,0,0,0.038302014393713,0,0,0,0,0.0991750786861516,0,0,0,0,0.0972703687877369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304933812676371,0,0,0,0.129096003570188,0,0,0,0,0,-0.264307089425244,0,0,0,0
