,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0.00155249827628795,0,0.47518764451117,0,0,0,0,0,0,0,0,0,0,0,0,0.0575083633606848,0,0,0,0,0,0,0,0.258866379831958,0,0.160487114918301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149608114900741,0,0,0.00279101180503364,0,0,0,0,0,0
X002142.CH.EQUITY,0.0335823172941954,0,0,0,0.1221731290358,0.313184366026163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166432944120132,0.235670356555763,0.0900087187862937,-0.133636310563894,0,0,0,0,0,0,0,0,0,0,0,0.193195635451553,0,0,0,0.0249521615215611,0,0,0.265781233028286,0,0,-0.265959174276497,0,0,0,0,-0.0904386518279509
X600000.CH.EQUITY,0,0,0,0.29906278009908,0,0.264165135859618,0,0,0,0,0,0.0341584905619133,0,0,3.46944695195361e-18,0,0.362066207195966,0,0,0.10947480333642,0,0.0428425617188878,0,0,-0.094424330683777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158559864819233,0,0,0,0.050881678145949,0,0,0,-0.124179231499127
X600015.CH.EQUITY,0,0,0,0,0,0,0.478644576812439,0,0,0,0,0.0727893911719408,0,0,0,0,0.32949734984105,0,0,-0.0802066676278482,0,0.00993538146207008,0.22225463055832,0,0,0.0200187297890887,0,0,0,0,0,0,-0.142271357856083,0,0,0,-0.0684276677406834,0,0.0403338587112245,0,0.0827173781160713,0,0,0,0,0,0,0,0.0469198557780156,0,-0.0173093605178924,0
X600016.CH.EQUITY,0,0.23495094422138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991030486385924,0,-0.0516654250364709,-0.0480539637719407,0.706159789183168,0,0,0,0,0,0,0,0.059336039953956,0,0,0,0,0,0,0,0.0502238597416568,0,0,0,0,0,0,0,-0.245518641762178,0,0,0,0
X600036.CH.EQUITY,0.010582325070119,0.091125518899455,0.131065358309066,0,0,0,0,0,0,0,0.375332808807161,0,0,0,0,0,0,0,0,0.0859053953575318,0.0405854072553072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270394470350684,0,0,0,0,0.0200942823644808,0.0479547619258842,0,0.0175342747879089,0,0
X601009.CH.EQUITY,0,0,0,0.810084437423911,0,0.0773536576824984,0,-0.105010738686646,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641952179823485,0,0,0,0,0.077402987157225,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16996347148904,0,0,0.113523457192469,0,0,0.0581991346897687,-0.0063848087137954,-0.0158479643671377,0,0,0
X601166.CH.EQUITY,0,0,0.0699238256197436,0,0.0681230634230403,0.106063078616664,0,0,0.291295425475089,0,0.020975845488793,0,0,0.0192786483458464,0,0.281917453761561,0.0523449211907104,0.040069966331143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261865540105323,0,0.0376205697772877,0,0,0,0.0568566218147995,0,0,0.0475121355528395,0,0,0,0,0.0323063690127676
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741521727384868,0.119096171140242,0,0,0,0,0,0,0,0.00982512959742407,0,0,0,0.0122589535988272,0,0,-0.0464055535996158,0,0,0.0687058761235633,0,0,0,0,0,0,0,0,0,0,0,0.0548757928933257,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.0591271064919073,0,0,0,0,0,0,0.801132404218315,0,0,0,0,0,0,6.93889390390723e-18,0.283919609155447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355526550315717,0,-0.171336705897002,-0.0724273319006503,1.38777878078145e-17,0,0,0,0,0,-0.0707428655820828,0,0,-0.0809375735762297,-0.130014472119875,0.127322138896932,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828552037443093,0,0,0,0,0.0548337162217813,0,0,0,0,0.0882439465855056,0,0,0.0316889062435432,0,0,0,0,-0.00779869083123988,0,-0.00137905063408031,0,0,0.0630966729551108,0.0551988660278224,-0.204280816020208,0,0,0.0129312607356609,0,0,-0.0161942007552737,0,0,0,0,-0.0307393525841517,0
X601328.CH.EQUITY,0,0,0.102577049818875,0,0.385586027442464,0,0,0,0.00589749808914051,0.0790215244134435,0.0727003559605175,0,0.155941568139958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921405567944188,0,0.0613485247507718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335976115911667
X601398.CH.EQUITY,0,0,0,0,0,0.0815994715802461,0,0,0,0,0.0440208833593782,0,0,0,0,0,0.637530795153353,0,0,0,0,0,0,0,0,0,0,-0.427102015883005,0,0,0,-0.114938639684853,0,0,0,0,0,0,0.0605758027264207,0,0,0,0,0,0,0.149393116306004,0,0.140381543580765,0,0,0.106555609431256,0
X601818.CH.EQUITY,0,0,0.0534853764054616,0,0,0,0,0,0,0,0.285676953963191,0.0238432250759249,0,0,0,0,0,0,0,0,0,0,0,0.0140063152378993,0,0.0412007217614193,0,0,0,0,0,0,0,0,0.195272118848521,0,0,0,0,0,0,0.105046799323585,0.0571045169165273,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0896365971680612,0,0,0,0.0128264359128224,0,0,0.00767495042726348,0,0,0.808652245593686,0,0,0,0,0,0,0,0,0.0322778924207288,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267805595251717,0,0,0,0.0371785569115225,0,0,0,0,0.0588419568266275,0,0.0689007783193899,0,0,0,0,0,0,0,-0.00745701151987575
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.943931592360103,-1.73472347597681e-18,0.0497400982573243,0,0,0,0,0,0,0,0,0.00118788529073568,0,0,0,0,0,-0.0538913899071642,0,0,0,0,-0.057923979033725,0,0,0,0,0,8.67361737988404e-19,0.144782000793486,0,0,0,0,0,0,0,-0.0813584424784173,0,0,0.0249418596821665,0,0.0407361536195699,0
X601998.CH.EQUITY,0,0,0.0323613431210413,0.0674706350869468,0,0,0,0,0.476393062335621,0,0,0,0.239737954330827,0,0,0,0,0,0,0,0,0,0,0,0,0.194485010880794,0,0,0,0,0,0,0,0,0.0587924497699071,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.0677199599665566,0
X601658.CH.Equity,0.0917899607174501,0,0.0311207245093709,0,0,0,0.0655804109495321,0,0,0,0.223665797451977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148013225556521,0.0138550582451693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962274667626932,0,0,0,0,0,0,0,0,0.0900226531319203
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185978717780425,0,0,0.222333278869646,0.491070758757126,0,0,0,0,0.024187413118047,0,0,0,0,0.0083243681617945,0,0,0,0.0346408089885893,0,0.000220848670482101,0,-8.67361737988404e-19,0.0622164159013751,0,0,0,0,0.0177761738899271,0,0.0590087695115669,0,0,0,0,0
X2388.HK.EQUITY,0,0,0.00290726186156001,0,0.0242675630721711,0,0,0,0,0.0991229193356471,0.0311582534702654,0,0,0,0,0,0,0,0.386308120242372,0,0,0,0,0,0.108469608717696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145112401062179,0,0,0,0,0,0,0.182509589319943,0,0,0.0329285606265572,-0.174529715097694,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.175395722603954,0,0,0.0870495845459609,0,0,0,0,0,0,0,0,0.483929726326982,0.243867783227473,0,0,0,0.00274425635938298,0,0,0,-0.0499165756847103,0,0,-0.0795630905706879,0,0,0,0,0,0,0,-0.13943884328371,0,0,0,0,0,0,0,0,0.0528884316364079,0.012756679412337,0,0.0739471152930099,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817453450754527,0,0,0,0,0,0,-0.239958364764919,0,0,-0.0134305155117371,-0.0451422780751551,0,0,0,-0.04935183694731,0,0,0,-0.0029299101870512,0.388265363699519
X2886.TT.EQUITY,0,0.369645093283917,0,0.0111810744098542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101136913474065,0,0,0.0273087587333215,0,0,0,0,0,0,0.419227915893243,0,0.0220702315290051,-0.686394348930346,0,0,0,0,0.13670159898994,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.0616497350995497,-0.30733457442328,0,0.726428380071332,0,0,0,0,0,0,-0.19421671012461,0,0,0,0,0,0,0.148052971978159,0,0,0.0146703755127776,0.0462960015827823,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391175527335483,0,-0.0788960632412185,0,0,0,0,0,0,0,0,0.308424920053189,0.0301734135897085,0.0227446725587494,0.238008621427898,0.0679133087261092
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812380167311548,0,0,0,0,0,0,0,0,0,0,0.142482239015881,0,0,-3.46944695195361e-18,0.0412491950338037,0.0191962958038257,0,0,0.173436052387451,0,0,0,0.0939916346610296,0.117035746759676,0,0,0,0,0,0,0,0,0.0309334608261463,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0.186483446593227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132431957379727,0,0,0,0,0.228021266005719,0.0136585708842692,0,0,0.163531182674236,0,0.00396979985166121,0,0,0,0,0,0,0.396710810746101,0,0,0,0,0,0,0,-0.0412848963457214,0
X002736.CH.EQUITY,0,0.0787265101701504,0,0,0,0,0,0,0.151108489200151,0,0,0.0327487729346778,0,0,0,0,0,0,0,0,0,0,0,0.109361849118663,0.151178857515468,0,0,0,0,0,0.312559887116389,0,0.132972514644584,0.000459431093801956,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292370766942175,0,0,0,0,0.013210312260033,0,0.0541233405935745,0.00665504126467929,0,0,0,0.369805654350658,0,0.0782354173374701,0.20459628815203,0.0051915852914588,0.167100326647813,0,0,0.0496003409238956,0,0,0,0,0,0,-0.0802861158059601,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00589885516578823,0,0,0,0,0,0,0,0,-0.0468828241415447,0,0,0,0,0,0.000848757889118788,0,0,0,0.191653104512215,0,0.294425069522356,0,0,0,0,0.200819922307029,0.134301133325635,0,0.0143975193536426,0,0,0,0,0.22341090061252,-0.0240755808806003,0,0.0465182272014315,0,-0.0202478163000761,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515634401418149,0,0,0,0,0,0,0,-0.00244088614398945,0.0808749760138666,0.0966556386046514,0,-3.46944695195361e-18,0,0,0,0.0290475814186568,0.529677996688545,0,0.166131622747163,0.00813097085115753,0,0,0,0,0.0154215407164136,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,-0.00436326293379318,0,0,0.14235576571067,0,-0.0659781312502911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00887543085663865,0.0592099319412089,0.171187947792568,0,0.116399117280299,0.330392424516343,0,0,0,0,0.0346442256338746,-6.93889390390723e-18,0,0.203419876430481,0,0.0524594156604473,0.135286925938577,0,0,0,0,0,0,0,0,0,-0.00987752772009341,0,0
X600999.CH.EQUITY,0,0,0,0,0.0362094567582992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182518290382657,0.499389894989268,0,0,0,0,-0.0873045806831756,0,0,0.420015627769029,0,0,0,0,0,0,0.149909429413721,0,0,0.0849593414957047,0,-0.224786576165213,0,0,0,0,0,-0.0209197926138468,0,0,-0.0223700229821706,0
X601066.CH.EQUITY,0,-0.00850539253358141,0,0,0,0,0,0,0,0,0,0,0,-0.0221390667322366,0,0,0,0,0,0,0,0,0.0759649916607463,0,0,0,0.13613029002551,0,0.395696475193367,0.256485666240544,0.0627560016342492,0,0,0,0.0513630280244979,0,0,0,0,0,0.0296281517800519,0,0,0,-0.0457163875812487,0,0,0,0.0170021434060053,0,8.67361737988404e-19,-0.0263726709907855
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145114852493718,0,0,0,0.0220930109885799,0,0.0493382115842632,0.134001993294517,0,0,0,0,0,0,0.103462760448909,0.21706355240056,0.0271230823914974,0.0352983266124865,0,0,0,0,0.0978672388518315,0,0,0,0,0,0,0,-0.0222014497096122,-0.0506375613049794
