,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0468563184531774,0,0,1.38777878078145e-17,0.0657624458061608,0,0.179565186077122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253708517406225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0277947465178608,0.366981022026934,0,0,0,0,0,0,0,0,0,-0.0357368163326298
X002142.CH.EQUITY,0.236553418616707,0,0,0,0,0.273637985161265,0,-0.0273568032296522,0,0,0.354475889284874,0,-0.104253959909209,0,0,0,0,0,0.107550399600581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730100207821319,0,0,0,0,0,0,0,0,0,0.0922683533618272,0,-0.00433142913320815,0,-0.0426488228741975,-0.085468502175176
X600000.CH.EQUITY,0.0165782491953021,0,0,0,0.0614882045057731,0,0,0.0952290375616697,0,0,0.0872209494401146,0.0964513201456156,0,0.137422048543494,0,0.0771915506811725,0.0540431564604818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786930470733979,0,0,0.176981431586899,0,0.0121966751910708,0,0,0,0
X600015.CH.EQUITY,0,0.192039058720779,0,0,0,0,0,0,0.0749749231330581,0.206602095850296,0,0,0,0,0.371778537575298,0.321865395435537,0,0,0.0185150183823697,0,0,0,-0.176884218755828,0,0,0,0,-0.0882107089928018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0.0495469745817357,0,-3.46944695195361e-18,0,0.104163203410484,0.0972183986651286,0.313259648690409,0.128682685641022,0.184725004641815,0,0,0.0622420415767929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0717770374104661,0.256434459129718,0,0,0.0316982668577479,0,0,0,0,0,0,0,0,0,0,0.0717010779116991,0,0,0,0,0.0465074370630126,0,0,0,0.0248651868851305,0,0.145034205461245,0,0,0,0,0,0,0,0,0,0,0,0.0504998998284376,0,0,0,0,0.0781476672515134,0.286481828641449,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.22512497582826,0,0,0,1.73472347597681e-18,0,0,0,0.133472099444515,0,0,0.0686201587561055,0.0981758632972803,0,0,0,0,0,-0.0276797048738011,0,0.130318215393709,0,0.00669254171926695,0,0,0,0,0,0.0350282220490714,0.0577746360068555,0.00631252670412046,2.16840434497101e-19,0,0,0,0,0,0,0,0.0465467935011986,0,0,0,0,0
X601009.CH.EQUITY,0.286904813796003,0,0.108091246869015,0,6.93889390390723e-18,0,0,0,0,0.221718914830357,0.134260731863913,0.0508933982480148,0,0,0,0,0,0,0,0.0335834016504174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383088371814948,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0472439245817721,0
X601166.CH.EQUITY,0.0597619879563046,0,0,0.0920175111974559,0,0.381405964020043,0,0,0,0,0.0433272128062571,0,0.0721400836007966,0,0.235114878844965,0,0,0,0.00238099270737764,0,0,0,0,0,0.0394897801260589,0,0.033796407881279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326992201157576,0,0,0,0
X601169.CH.EQUITY,0,0.0198688775500635,0,0.309676945199167,0,0,0.208030964025591,0.036200248169772,0,0,0,0,0,0,0,0,0,0,0.14492949787557,0.156048710442426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492521956072593,0.105938513372647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
