,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.216321818263623,0,0.0542052759149761,0,0,0,0.00541079782084222,0,0,0,0,0,0,0,0,0.10038951835769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015951071040933,0.110359178790643,0,0.185446419754466,0.148522981150519,0.0623706758923338,0,0,0,0.00074429877312852,0,0,0
X002142.CH.EQUITY,0.106430337089375,0,0,0,0,0,0,0.409897118389842,0,0,0,0,0,0,0,0.0710400520881946,0,0,-0.0276377539702636,0,0,0,0,-0.0139041350804919,0,0,0,0,0,0,0.0404952103409662,0,0.241383694822742,0,0,0,0,0,0,0,0.094972515035293,0,0,0,0,0,0.00990487543481986,0,0,0
X600000.CH.EQUITY,0,0.00582316517972948,0,0,0,0.186283716654963,0,0.017365969548902,0.214133290729858,0,0.281659978582819,0,0,0,0,0,0.0534976190339341,0,0.0492492216061683,0.0958885935534465,0,0,0.00739861349422276,0.00647125354941022,0.038087936469844,0,0,0,0,0,0,0,0,0,0,0,0,0.0428612406332668,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.230110968169316,0,0,0,0,0,0,0.0652193802607275,0,0,0,0,0.327406767247421,0,0.0388534399955425,0,0,-0.0390003246754468,0,-0.0391665868481021,0,0,0,0,0.0889636786882285,0,0,0,0.334670525226987,0,0,0,0,0,0,0.0201774861737733,3.46944695195361e-18,-1.0842021724855e-19,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0536075768231753,0,0.273315606370522,0,0,0,0,0.232532404461212,0,0,0.0846023774375796,0.0781121328132484,0,0.087005975549449,0,0.0900824472235681,0,0,0,0,0,0,0.0862237299745034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0085148669058091,0
X600036.CH.EQUITY,0.658262288623817,0,-3.46944695195361e-18,0.139445265545171,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.130397965968682,0,0,0,0,-0.0342167832421108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0153088060144001,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.0273381448987553,0,0,0,0.256154470019008,0,0,0,0,0,0,0.119823379751902,0,0,0,0,0,0,0,0.00755288568008271,0,0,0,0,0,0,0,0,0.181579265588834,0,0,0.337163135542016,0,0,0.0765195647910168,0,0.00806195160775432,0,0,0,0,0,0,0,0,0,-0.0736688505233945
X601009.CH.EQUITY,0,0,0,0.060133225423998,0,0,0,0,0.555288685894454,0,0,0,0,0,0,0.0126741161777435,0,0,0,0,0,-0.0508855942537359,0,0,0,0,0,0,0,0,0,0.12868842340953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138654561284197,0,0.166095661928995,0,0
X601166.CH.EQUITY,0.0274856333720306,0,0.155055149521617,0,0,0.139060450010805,-3.46944695195361e-18,0,0,0,0,0,0,0.119254185458665,0,0.181852097858589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0540185562047,0,0,0,0.0617645316141527,0,0,0,0.132525740813306,0,0.0119847235896071,0
X601169.CH.EQUITY,0,0,0,0.0197719185134239,0,0,0,0,0,0,0.101784421761866,0.139396129417891,0,0,0,0,0,0.145277182470714,0,0,0,0,0,0,0,0,0.137790940797665,0,0.0707008819754568,0,0,0.0532073999497341,0,0,0,0,0,0,0,0,0.0651703241988991,0,0.0826713613966513,0,0,0.0976979753236929,0,0,0,0
X601229.CH.EQUITY,0,0,0.298886843150034,0.326928383336204,0,0.0643496488589804,0,0,0,0,0,0,0.0210995488919054,0.151060776281672,0,0,0,0,0,0,0,0,0,0.0498760316436245,0,0,0,0,0,0,0.0824172464786341,0,0,0,0.183324968552137,0,0,0,0,-0.0127226053999821,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.234830146791568,0.0555052806146089,0,0,0,0,0,0,0,0,0,0,0.242292987972683,0.0810839589965354,3.46944695195361e-18,0.166535418064922,0.0577079545809002,0.037451428231819,0,0,0,0.0529956185201736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395461675803981,0,0,0,0,0,0,0,-0.0122315069148328
X601328.CH.EQUITY,0,0,0.253239792367887,0,0,0.132193078533739,0,0,0,0,0.198263828101994,0,0,0,0.0113407548463861,0.179937014658901,0,0.232195521995281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146403564205172,0,0,0,0,0,0,0,0,0,0,0.0118803833039406,0.0100160990436663,0,0,0,-0.0348920908831063
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0.0223574168013342,0,0.0975576077936988,0,0,0,0,0.636256864360379,0,0,0.0693886128633132,0,0.00829713997925034,0,0,0,0,0,0,0,0,0,0,-0.0390946091624118,0,0,0,0,0,0,0,0,0,0.112599437094737,0,0,0.0362345818044341,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.188091728303031,0.197314366650483,0,0,0,0,0,0,0.340208272472999,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.022658641735904,0,0,0,0,0,0,0,0,0,0,0,0.00130268516108406,-0.00215613477154728,0,0,0,0,0,0,0,0,0.189915524252431,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.362349692193738,0,0.18835654794562,0.153225458751693,0,0.0554563864009438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542527010894333,0,0,0,0,0,0,0,0.116427732632689,0,0,0
X601988.CH.EQUITY,0,0,0.105070931586882,0,0.387112050548136,0,0.0356193735100757,0,0,0,0.00343030304049108,0,0,0,0,0.228418597528355,0,0,0.0541545371850585,0,0.0600800125927454,0,0,0,0,0,0.0283726151383942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114180212596333,0.0745739901485454,0,0,0,0,0,0.0209656552055807,0
X601998.CH.EQUITY,0,0,0,0.250588756306665,0.0131411852353532,0,0,0,0,0,0,0,0.380406510145511,0,0,0,0.0698706059316243,0,0,0,0,0,0,0.0178812627764287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144188931702884
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269463301588358,0,0,0,0,0.275304820430871,0,0.084548483086929,0.0927244881654156,0,0,0,0,0,0,0,0,0,0,0,0,0.224771057774741,0,0,0,-0.0540760450796159,0,0.241071629363262,0,0.154878593420326,0,0,0,0.359513615026257,0,0
X2388.HK.EQUITY,0,0.186897160352231,0,0,0,0,0,0,0,0,0,-0.0784283313936984,0,0,0,0,0,0,0.374592786056885,0,0.039608023341497,0,0.102369755590447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109205358270064,0,0,0,0,0,0.0889775444593249,0,0,0,0.0125631245299946,0,0
X5.HK.EQUITY,0,0,0.0715053811380534,0,0,0,0,0,0.0217199620662645,0,0,0,0,0,0,0,0.154752032511084,0,0,0.233632403361086,0,0.0770314290364652,0,0.0276399778424967,0,0,0,0,-0.108673768025304,0,0,-0.849906545635703,0,0,0,0,0.393719664226491,0,0.393938442699056,0,0,0,0,0,0,0,0,0.212675123337343,0,-0.437646832918915
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0483698600009774,0,0,0,0,0,0,0,0,0,0,0.214326991371674,0.0400820460239018,0,0.0258936813943805,0,0.4374015874587,0,0,0,0,0,0,-0.0175996224773927,0,0.0664490977808416,0,0.110886495717645,-0.0964972345143253,0.166755912360107,0,0,0,0,0,0,0.0942966844061447,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.14175643596998,0,0,0,0,0,0,0.229779024719702,0.0418898465007889,0,0,0,0,0.326474937911596,0,0,0.0412699468580587,-0.282795926549496,0,0,0,0,0,0,0,0,0.159381010470096,0,0,0,0,0,0,0,0.224233973574781,0,0,0,0
X2891.TT.EQUITY,0,0,0.200244952188355,0,0,0.0113075809055217,0,0,0,0,0.0964982136238576,0,0,0,0,-0.157890233258774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384341240889018,0,0,0,0.0753169775779996,0,0,0,0,0,0,0.0137467917730857,0.282070340858253,0,-0.119084928163869,0.25349771753869,0,0.11449286363815
X2892.TT.EQUITY,0,0.128945728826062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310340683685987,0,0,0.00682325107210659,0.0480799280558759,-0.136180597695913,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.196160188851981,0,0,0,1.73472347597681e-18,0.0951800170742667,0.0610596493749644,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0295519336945276,0,0,0,0,0,0,0,0,0,0.0301557329042404,0,0,-0.0744954186653215,0.00778320779157498,-0.0178264682664958,-0.0288661360750136,0,0.407809469185809,0.0342682480332709,0,0,0,0.0585630914310141,0,0,0.280408748631201,0.219249492247183,0.0863322283084203,0,-0.020799817632226,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195444491022874,0,0,0,0.535035076457964,0,0.119706852369233,0.0601930065836174,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.029235752896506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145095517994918,0.312805344214441,0,0,0.201245787317593,0,0.150332955368126,0,0,0.0255884581367998,0,0,0,0,0,0,0,0.0159895872274786,0,-0.0114377081085189
X300059.CH.EQUITY,0,0,0,0,0,0,0,-0.00675257618728796,0,0,0,0,0,0,0,0,0,0,0.176303287886124,0,0,-0.0743660499892319,0,-0.148010715368355,-0.0834466634111816,0,0,0,0,0.417967287808889,0,0,0,0,0,0.0174319757043392,0.223140317179105,0.183140097791901,0,0,0,0,0,0,0,0,0,0,0,-0.0111372633561268
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287751919329568,0,0,0,0,0,0,0.0743123830756831,0.151518416801178,0,0.143671278046008,0,0,-1.38777878078145e-17,3.46944695195361e-18,0.084412018976743,0.119887628436058,0.331162360284733,0,0,0,0,0,0,0,0,0,0,0,0.0413993461165007,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046587250494433,0.0629402563397195,0.0348468947280948,0,0.215588403522248,0,0.282492201564286,0.182170073296365,0,0,0,0,0,0,0,0,0.0173922431349299,0,0,0,0,0.034629114241555,0,0,8.67361737988404e-19
X600958.CH.EQUITY,0,0,0,0,0,0,0.0286005448973864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408605925072909,0.077610931844035,0,0,0.383753354896639,0,0.0280839095724798,0,0.222058643182796,0,0.183032419352409,0,0,0,0.191568873226773,0,0,0,0,0,0,0,0,0,0,0,-0.089557518806056,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0208821591813604,0,0,0,0,0,0,-0.00704918906442613,0,0,-0.0195253292355127,0,0,0,0,0.28801719653833,0,0,0.300353095555049,0.0952699887880751,0.112448088595979,0,0,0.229176449761589,0,0,0.0402065599639284,0,-0.0243221596936332,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0.070654645002794,0,0,0,0,-0.0620090417803794,0,0,0,0,0,0,0,0,0,0,0.121900384536893,0,-0.0751504719750184,-0.237846368960112,0,0.0743406239731263,0,0,0,0.200180333979003,0,0,0,0,0,0,0,0,0,0,0.434161773907511,0,0,0,0.0464456189354304,0.064806349017222,0,-0.169265350304838,0.129245827722962,0,0
X601211.CH.EQUITY,0,0.00933409909299244,0,0.0514564982853948,0,0,0.057916288321685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182699441031602,0,0,0,0.0525321437804766,0.151167766488078,0,0.103990096146565,0,0,0.229591495524502,0,0.348048784906495,0,0,0,0,0,0,0,0,0.0980124197088904,0,0,0,0,0,0,0,0
