,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.174111935953163,0,0,0,0,0,0.00769796496208675,0.0849881620506031,0.01771034953085,0.278760689193293,0,0,0,0,0,0,3.46944695195361e-18,0,0.120577293448396,0,0,0,-0.0438223776769176,0,0,0,0,0,0,0,0,0,0,0.361136513917004,0,0,-0.178361942924585,0.0401343631165029,0,0,0,0,0.0053763461843978,0,0,0,0,0,0,-0.0809602296448175
X002142.CH.EQUITY,0.0911174778763044,0,0,0,0,0.17736616724886,0,0.120296045214616,0.126992241163347,0,0,0,0,0,0,0,0,-0.0225501262856481,0,0,0,-0.0545566042419885,0,0,0,0,-0.144643639780953,0,0,0,0.0880200764581632,0,0,0,0,0,0,0,0,0,0.0337750784933651,0,0.158655638598368,0,0,0,0,0,0,0,-0.144337051440005
X600000.CH.EQUITY,0.0481318889083447,0,0,0,0.0611069074710109,0.128263848688547,0,0,0,0,0,0,0.41687916405857,0,0.187198819983435,0,0,0,0,0.0740219402406971,0,0,0,0,0,0.248325612350243,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296945335089228,0,0,0,-0.0674779521186324,0,-0.0112905688290225,0.00842006967125698,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169009015724514,0,0,0,0,0.340850763842928,0,0,0.0702586033806278,0,0,0,4.33680868994202e-19,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0462000642968682,0.079612531599387,0,0.0310345391802699,0,0,0,0,0,0,0,0.108346113773813,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.043830518432201,0,0,0,0.0714883540366421,0,0,0,0.152768614488719,0,0.240417161634254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121147044972913,0.0620849717276832,0,0,0,0,0,0.244807599996483,0,0,0,0.0690831757788321,0,0,0,0,0,0,0,0,0,0,0,-0.0281873443578205
X600036.CH.EQUITY,0.134520490289047,0.173021384891492,0.0931278793472464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779155017769121,0,0,0,-3.46944695195361e-18,0,0.307367899665904,0,0,0.104723005435363,0,0,0,0.110612153267237,0,0,0.000901096731445331
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.401515419879989,0.022801106338705,-6.93889390390723e-18,0,0,0,0.099429148215755,0,0,0,0,0,0,0,0,0,0.121196295968621,0,0.0708589134632733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304586157108948,0,0,0,0,0,0
X601009.CH.EQUITY,0.300265191586695,0,0,0.05202941589943,0,0,0.100636295735025,0,0,0,0.107316073537306,0,0,0.185453767734594,0,0,0,0,0,0,0.113968075433289,0,0,0,0,0,0.0467443526276265,0,0,0,0.0328050393021133,0,0.217474111293656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814251505857267,0,0,0,0
X601166.CH.EQUITY,0.138671611311352,0,0,0,0,0.246492323813088,0,0,0,0,0,0,0,0,0,0,0.173431937195848,0,0,0,0,0,0,0,0,0,0,0,0,0.160045059234562,0,0,0,0,0,0,0,0,0.0156004952164411,0,0,0,0.139928518962933,0.408009621922365,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0551510587068307,0.203042977959947,0.421136351933172,0,0,0,0,0,0,0,0,0.263174794755993,-0.021337247607514,0.0782421827529994,0,0.0209064240712453,0,0,0,0,0,0,0,0,0.0265693523471175,-0.105213552496411,0,0,0,0,0,0,0,0,0,0,0.00252902840811432,0,0,0.0808761616026619,0,0,0,0,0,0,0,0.0659298110353913,0,0
