,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.238403998973838,0,0,0,0.342703422346484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26328086105134,0,0,0.0170212875936018,0,3.46944695195361e-18,0,0.0119359669402626,0.0790385272987227,0,0.0778330910533505,0,0,0,0,0,0,0,0,0,0,0,0,0.010761991603058,-0.0922578286694448,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.192272730394043,0,0,0,0,0.0733373417712495,0,0,0,0.0872682247265625,0,0.0282994992845371,0,0,0,0.0594301435739096,0.165160871712461,0,0.0993855242285225,0,0,0,0,0,0.185297406437352,0,0,0,0.0650097502249981,0,0,0,0,0,0,0,0,0,0,0,0.0038418943898534,0,-0.0582172773444326,0,0.0277182456751495,0,0,0,0,-0.0656473200620953
X600036.CH.EQUITY,0,0.0338917761104606,0,0,0,0.173575398135443,0,0,0,0,0,0,0.0817837565828739,0,0,0,0.148019896431575,0,0.000931194284412471,0,0,0,0,0,0,0.440228175479662,0,0,0.0954216146908062,0,0,0,0,0,0,0,0,0,-0.153810123591174,0,0,0,-0.0220989020483014,0,0,0,0,0,0,0,-0.0204554339512919,0,-0.0949465589388869
X601939.CH.EQUITY,0.525701390805128,0.109525508606762,0,0,0,0,0,0,0.129889978950392,0,0.199392205228298,0,0,0,0,0,0,0.147280331735044,0,0,0,0,0,0,0,0,0,0,0.161629891136431,0,0,0,0.0152845876250861,0,0,0,0.00285230604781626,0,0.0805439154784504,0,0,-0.109341381791791,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0181863710819556,0,0.13972150311741,0,0,0,0.564845994206515,0,-0.0376944757617027,0,0,0,0,0,0,0,0,0,0,0,0,0.0776010392587003,0,0,0,0,0,0.0634553674406236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373354793668434,0,0,-0.0104045767702975,0.0598835397602487
X1299.HK.EQUITY,0,0,0,0,-0.050496254582031,0,0,-0.0715073797363796,0,0.141616294695185,0,0,0,0,0,0.0342579459020256,0,0,0,0,0,0,0.135932246095583,0,0,0,0,0,0,0,0,0,0.0748979202863409,0,0.0122142680350784,0,0,0,0,0.183881607762088,0,0.145510173905184,0.0932328358049808,0,0,0,0,0.0165628325878767,0.298126888757068,0,-0.111771705609941,0,0
X601628.CH.EQUITY,0,0,-0.0640474007367342,0,0,0,0,0,0,0.196346397638626,0,0,0,0,0.0123350405485511,0.0982371235376833,-0.0112951705698499,0,0,0,-0.0627786508793665,0,0.147908117436322,-0.0583568253926445,0,0,0,0,0,-0.0264350479815607,0,0,0,0,0,0,0,0.36964463933687,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0350131060742208,0
X601988.CH.EQUITY,0.163450160254363,0,0,0,0.425629037964316,0,0,0,-0.0398162520589343,0,0,0.0801652073242628,-0.0754328510915256,0,0,-1.73472347597681e-18,0,0.0609281159777925,0,0,0,0,0,0,0.0275864958113123,0,0,0,0,0,0,0,-0.121954633005219,0,0,0,0.00441914408292468,0,0,0,0,0.145967741922767,0,0.188475636098407,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.188901694326881,0,0,0,0,0,0,0,-0.119099555209931,0.00875834353217647,0.0930473907438445,0,0,0,0,0,0,0,0,0,0,0.223970268561937,0,0,0,0.158748268468308,0,0,6.93889390390723e-18,0,0,0.113548886104049,0,0,0,0,0,0.235198440930174,0.117137310401779,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.0803833430476779,0,0,0,-0.0953102567780122,0,-0.0720086596993118,0,0,0,0,0,0,0,0,0,0,0,-0.0133771346650049,0,0,0,0,0,0,0,0,0,0,0,-0.200151124638689,0,0,0,0,0.0936280755404089,0,0,0,0,0,0.464605553487427,0.0508681608747522,0,-6.93889390390723e-18,0,0.123305888765048,0,0.134248714476129,0,0
