,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.288739217240781,0.0981835583094304,0.0807691076852582,0,0,0.268903283976484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143685421189108,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0946470825995137,0,0,0,0,0,0,0,0,0,0,0,-0.0506757187444922,0,0,0
X601318.CH.EQUITY,0,0,0.188056225859554,0,0,0,0,0,0.173225931945602,0,0,2.16840434497101e-19,0,0,0.10443373218318,0,0,0,0.0394049277608356,0,0.143079696263648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542134590295091,0,0,0.0231303176690215,0,0,0,0.0408005450097936,0,0,0,0,0,0,0,-0.147524455264849
X601939.CH.EQUITY,0.415593198660207,0.261043391026782,0,0,0,0,0,0.390813828195737,0,0,0,0,0,0,0,0,0.035262446713459,0,0,0,0,-0.0908430142504847,0,0,0,0,0,0.130856004152594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142686324232704,0,0
X601288.CH.EQUITY,0,0.0357598391757891,0,0,0,0.0760307187153984,0,0.469802532889686,0,0,-0.112323958741243,0.132349046867,0,0,0,0,0,0,0,0,0,0,0.0667021128977619,0.0482007517843039,0,0,0,0.0461083690871319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215577537111283,0,0,0,0.0520906616012647,0,0,-0.00363078324921421,0.0845108820023219
X600036.CH.EQUITY,-0.0176931959487116,0.0846280789011777,0,0,0,0,0.185334811496246,0,0.0162198238076056,0,0,-0.0836137763433631,0.0948327702869117,0,0,0.101288255354211,0,0,0,0,0,0,0,0,0.544650744033351,0,0.124206022446849,0.103769090139706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082152660892737,0,0
X601628.CH.EQUITY,0.163516966532548,0,0,0,0,0,0,0,0,0,0.0550695189567952,0,-0.016853848343536,0,0,-0.208858386761695,0,0,0,0,-0.033499287736259,0.153853794655554,0,0,0,0,-0.117941337396856,0,0,0,0,0,0,0,0.650068068209334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738197288563827,0,-0.0200327773649188,0
X1299.HK.EQUITY,0,0,0,-0.0178778530774617,0,0,0,0,0,0,0.0736331489698713,-0.052491747598601,0,0,0,0,0,0,0,0.0315238333466999,0,0,0.15343816147261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108619745663669,0.122898470652506,0.162394265349394,0,0.147819429953837,0,0,0,0,0,0,0.269225676720097,0,0,0
X601988.CH.EQUITY,0,0,0.100135380247784,0.482173281152017,0.0822912764111009,0,0,0,0,-0.00276773974710455,0,0,0.213983452059467,0,0,0,0.0721453997425313,0,0,0,0,0,0.039891561280815,-1.73472347597681e-18,0,0,0,0,0,0,0.0219561306165336,0,0,0,0,0,0.029965195305623,0,0,0,0,0,0.0368877655661227,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0917683250263269,0,0,0,0,0,0,0,0,0,0,0.000490487916960639,-0.107441324667052,0,0,0,0,0,0,0.145814769310238,0,0.167803872939588,0,0,0.120078336892051,0,0,0,0,-0.044785592529663,0,0.104030007747641,0,0,0,0,0,0.331847216379329,0,0,0,0.203095874908928,0,0.0525710819055176,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0292063060508416,0.00625961351525972,0,0,0,0,0,0.0764436481101272,0.0887990477116331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121960137881665,0.440025026314113,0.0111908454394879,0,0,0,0,0,0.0283029053654392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962063007002167
