,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.436673570237452,0,0,0,0,0,0,0,0,0,0,0.334691806231651,0,0,0,0,0,-0.0398888273129213,0,0,0,0,0,0,0,0,0.0648567954527006,0,0,0,0,0,0,0.0048478609148662,0,0,0,0,0,0,0,0,0.00986512859149353,0,0.127469240484987,0,0,0,0,0
X601939.CH.EQUITY,0.28044887934049,0,0,0,0,0,0,0,0,0,0,0.136539000550393,0,0.383888578464379,0,0,0,0,0.0691519586398399,0,0,0,0,0,0,0,0,0,0,0.0173205984447513,0,0,0,0,0.0749456864274759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.203574170514441,0,0.0843632843223256,0,0,0,0,0,0,0,0,0,0,0.29894509879545,0.0695380037543837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146902575110504,0,0,0,0,0,8.67361737988404e-19,0,0.121915453030217,0,0,0,0,0,0,0,0,0.0214649752902521,0,0,0
X601288.CH.EQUITY,0.320699734931062,0.125015863133254,0,0,0.381527956031695,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0963305924069234,0.0372916973593075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0
X601988.CH.EQUITY,0,0,0,0.177206000876959,0,0,0,0,0,0,0.238518096942934,0,0,0.0933815151430595,0,0,0,0,0,-6.93889390390723e-18,0,0.0235258856845489,0,0,0,0.0979624389561268,0,0,0.0741555048864926,0,0,0,0,0.101504131653561,0,0,0,0,0,0,0,0.0650713999297521,0,0,0,0.0492349754837855,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.285087741082066,0,0,0.166354442812923,0,0,0,0,0.583501044092225,0,0,0,0,0.586855067420041,0,-0.647360667683746,0,0,0,0.114378421472485,0,0,0,0,0,0,0,0,0,0,0.00846969592680245,0,0,0,0,0,0,0,0,-0.21365645594145,0
X600036.CH.EQUITY,0.0978083196798581,0,0,0.0547784864342118,0,0,0,0.0180697871811621,0,0,0,0.0218151423754553,0,3.46944695195361e-18,0,0,0,0,0.0137070078003058,0.0800181850823569,0,0,0,0,0,0,0,0,0,0,0.0978520796501804,0.114020699316095,0,0,0,0.203229894598388,0.0268266170187096,0,0,0,0,0,0,0,0,0,0,0,0,0.0799828213478842,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0356963584339165,0,0,0,0,0,0,0,0,0,0.0258098983676679,0,0,0,0,0.168477478194326,0,0,0.0552013081506471,0,0.0967111501957006,0,0.107500456096677,0,0,0,0,0,0,0,0.0541671058770122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369873053646773,0,0,0
X601628.CH.EQUITY,0,0.284699711756669,0,0.136422510660191,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0154893206103736,0,0,0.0582693593724198,0.0294378002334119,0,0,0,0,0,0,0,0,0,0.193246466159093,0,0,0,0.016396078814115,0,0,0,0,0,0,0,0,0.112270789094897,0,0,0,0,0,0,0.012658259921054,0,0
X601658.CH.Equity,0,0,0,-0.0203896677038726,0,0,0,0,0,0,0,0,0.226168919103367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394926518654902,0.172657671916425,0,0,0,-0.0794585438008248,0,0.432685431526704,-0.310345869590475,0,0,0,0,0.912111991484027,0,0,-0.544107851234444,0,0,-0.15142592223628
