,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.506034453875065,0,0.100055134524353,0.0696038476243017,0,0,0,0,0,0,0,0,0,0,0,0.0343467376502418,0,0,0,-0.0496074972781198,0,0,0.0569427390082146,0,0,0,0,0,0,0,0,0.0975666250285312,0.0947826746887791,0,0,0,0,0,0.00229074550609408,0,0.0117383856960184,0,0,0.0868389431096419,0.0871645518863257,0.10886305332653,0,-0.145868040397183,0,0
X601318.CH.EQUITY,0,0,0,0,0.0237662383478564,0,0,0,0.147366797449848,0,0.0879974702111483,3.46944695195361e-18,0,0.0671172063447596,0,0,0,0.0190333950081596,0.114967812399447,0,0.253044769557647,0,0,0,0,0,0,0.105015346150082,0,0,0,0,0,0,0,0.0933873009111316,0,0,0,0,0,0,0,0,0,0.0371335838178364,0,0,0,0,0,0,-0.0892573020817644
X601939.CH.EQUITY,0.174555506622323,0,0,0.405276819049672,0,0,0,0,0,0,0.144707732361759,0,0,0,-8.67361737988404e-19,0,0.0364784084649316,0,0,0.0485986192962391,-0.0434097321021495,0,0,0.128694409024695,0.274483576086041,0,-0.101317374614268,0.032150575593926,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0644279874885353,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0
X601288.CH.EQUITY,0.219500242743643,0,0.0197007091077238,0,0,0.0510127970740607,-0.0539522590367166,0.327077853531984,0.0369088963639427,0,0,0,0,0,0,0.14072742235595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178256628640536,0,0,0,0,6.93889390390723e-18,-0.0770634107130233,0
X600036.CH.EQUITY,0,0.197847637187244,0,0,0,0,0.0146357583079794,0.136874442020147,0,0,0,0,0,0.200535065436118,0,0,0.0386591896364526,0,0,0,0,0,0,0,0,0.0560101868732794,0,0,0.251849204249182,0.031885996952061,0,0,0,0,0,0,0,0,0,0,0.00792716883654862,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0552455469581604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175363495973963,0,-8.67361737988404e-19,0,0.189096275528721,0,0,0,0,-0.0253341373584255,0,-0.0807506445705681,0,0,0,0.0958644450726747,0,0,0,0.610363671102092,0,0,0,-0.0377841962740216,0.120032129543205,0,0,0,0,0,0,0,0,0,0,-0.0456046950380109
X1299.HK.EQUITY,0,0,-0.20827308207661,0,0,0,0,0,0,0.143701374109354,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.010552829804392,0.0504488386977164,0,0.0261867357045235,0,0,0,0,0,0,0,0,0,0,0,0.225365516824994,0.300325510404529,0.0407761334020673,0.1708664241694,0.129029712193309,0,0,0,0,0,0,0.0973416437922149,0
X601988.CH.EQUITY,0.0322383080184593,0.0812343857654353,0.0103237715596927,0.137137069009672,0.360587491615322,0,0,0,0,0,0,0,0,0,0,0.219763294250867,0,0,0,0,0,0,0,0,0,0,0,0.0688615553928268,0,0,0,0,-0.121918956628617,0,0,0.173695188134101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564485329157534
X5.HK.EQUITY,0,0.0264223179618342,0,0,0,0,0,0,0,0.0128759648638395,-2.16840434497101e-19,0,-0.000185361181472107,0.081499004348483,0.0356661338510249,0,0,0,0,0,0,0,0.0970940841537556,0,0,0,0,-0.0292708805944133,0,0,0,0,0,0,0,0,0,0,0.485540681759995,0,0,0.22713469465599,0,0.162025387992877,0,0,0,0,0,0,0,0.00385979172308131,0
X388.HK.EQUITY,0,0,-0.192727425653069,0,-0.0644117199200351,0,0.123275387488532,0,0,0,0,0,0.385327713096182,0,0.0262384833931933,0,0,0,0,-0.0942286111161609,0,0.120932517411047,0,0,0,0,0.178100519189426,0,0,0,0,0,0.175361933692355,0,0.0534115596552824,0,0,0,0,0.0626622907381316,0,0,0,0,0.0513729831148989,0,-0.22526213900857,0,0,0,0.188011012059018,0,-0.0683464171571229
